구,법정동,아파트명,전용면적,층,건축년도,거래금액,년,월,일,거래유형
종로구,창신동,창신이수,84.5,17,2003,97000,2026,7,10,중개거래
종로구,평창동,삼성,84.93,10,1998,77000,2026,7,31,중개거래
종로구,숭인동,종로센트레빌,59.92,3,2008,116000,2026,7,25,중개거래
종로구,구기동,마운틴뷰,73.39,3,2019,62000,2026,7,31,중개거래
종로구,숭인동,종로센트레빌,59.92,6,2008,110000,2026,7,27,중개거래
종로구,신교동,신현(101동),84.82,3,2002,95500,2026,7,14,중개거래
종로구,무악동,현대,114.9,18,2000,171980,2026,7,9,중개거래
종로구,평창동,갑을아파트,30.46,9,1997,17000,2026,7,24,중개거래
종로구,창신동,창신쌍용1,79.87,7,1992,93800,2026,7,23,중개거래
종로구,홍파동,경희궁자이(2단지),84.8359,9,2017,273000,2026,7,23,중개거래
종로구,숭인동,삼전솔하임4차,15.09,11,2014,10300,2026,7,9,중개거래
종로구,창신동,창신이수,84.5,19,2003,89000,2026,7,15,중개거래
종로구,창신동,창신이수,84.5,5,2003,96000,2026,7,17,중개거래
종로구,무악동,현대,114.9,20,2000,167980,2026,7,15,중개거래
종로구,숭인동,종로청계힐스테이트,59.9426,10,2009,109500,2026,7,17,중개거래
종로구,창신동,창신쌍용2,79.87,4,1993,92000,2026,7,17,중개거래
종로구,숭인동,종로센트레빌,84.92,2,2008,125000,2026,7,17,중개거래
종로구,수송동,로얄팰리스스위트,83.26,6,2005,110000,2026,7,10,중개거래
종로구,숭인동,종로청계힐스테이트,59.9426,11,2009,63500,2026,7,14,중개거래
종로구,명륜2가,아남1,84.9,14,1995,128500,2026,7,1,중개거래
종로구,견지동,대성스카이렉스,149.8,13,2008,157500,2026,7,3,중개거래
종로구,명륜2가,아남1,84.9,13,1995,129500,2026,7,9,중개거래
종로구,평창동,일성빌라트,84.99,3,1996,86300,2026,7,7,중개거래
종로구,창신동,창신쌍용2,64.66,9,1993,82000,2026,7,13,중개거래
종로구,평창동,삼성,59.95,15,1998,66300,2026,7,10,중개거래
종로구,창신동,창신이수,84.5,17,2003,97000,2026,7,10,중개거래
종로구,창신동,두산,84.9,12,1999,116000,2026,7,10,중개거래
종로구,평창동,삼성,59.95,15,1998,66300,2026,7,10,중개거래
종로구,수송동,로얄팰리스스위트,29.31,14,2005,34000,2026,7,2,중개거래
종로구,숭인동,숭인한양LEEPS,12.78,6,2014,10300,2026,7,7,중개거래
종로구,사직동,광화문스페이스본(101동~105동),146.92,10,2008,250000,2026,7,8,직거래
종로구,숭인동,종로중흥S클래스,17.811,12,2013,12300,2026,7,3,중개거래
종로구,숭인동,종로청계힐스테이트,59.9426,16,2009,85000,2026,7,4,중개거래
종로구,명륜2가,아남1,84.9,3,1995,120000,2026,7,3,중개거래
종로구,무악동,인왕산아이파크,84.858,3,2008,160000,2026,7,2,중개거래
중구,신당동,남산타운,114.88,1,2002,162500,2026,7,17,중개거래
중구,회현동1가,남산롯데캐슬아이리스,133.98,26,2011,235000,2026,7,31,중개거래
중구,신당동,청구e편한세상,59.88,13,2011,177000,2026,7,27,중개거래
중구,신당동,약수하이츠,84.88,16,1999,180000,2026,7,22,중개거래
중구,입정동,힐스테이트세운센트럴1단지,49.4486,23,2023,115500,2026,7,21,중개거래
중구,신당동,신신(2차),59.04,1,2001,39000,2026,7,15,중개거래
중구,신당동,푸른마을(432-921),59.33,5,2000,43000,2026,7,21,중개거래
중구,만리동2가,서울역센트럴자이,59.9808,5,2017,204000,2026,7,21,중개거래
중구,신당동,남산타운,114.88,6,2002,185000,2026,7,15,중개거래
중구,흥인동,우일타운,84.87,17,1994,65000,2026,7,11,중개거래
중구,회현동1가,남산롯데캐슬아이리스,33.81,14,2011,73000,2026,7,25,중개거래
중구,신당동,약수하이츠,114.92,4,1999,200000,2026,7,16,중개거래
중구,신당동,남산타운,84.88,7,2002,186500,2026,7,25,중개거래
중구,신당동,삼성V아파트A동,81.63,4,2007,86800,2026,7,28,중개거래
중구,묵정동,충무,54.18,6,1982,59000,2026,7,28,중개거래
중구,중림동,삼성사이버빌리지,84.93,10,2001,182000,2026,7,28,중개거래
중구,신당동,남산타운,84.88,9,2002,175000,2026,7,9,중개거래
중구,인현동2가,세운푸르지오헤리시티,28.4064,17,2023,38000,2026,7,25,중개거래
중구,신당동,약수하이츠,84.88,12,1999,175000,2026,7,28,중개거래
중구,인현동2가,세운푸르지오헤리시티,29.4564,15,2023,41500,2026,7,27,중개거래
중구,황학동,롯데캐슬,84.92,22,2008,139000,2026,7,23,중개거래
중구,묵정동,묵정,52.46,3,1981,50500,2026,7,27,중개거래
중구,흥인동,동대문와이즈캐슬,15.55,13,2014,15000,2026,7,24,중개거래
중구,정동,삼정아트테라스정동,17.7034,7,2020,36000,2026,7,24,중개거래
중구,신당동,남산타운,84.88,15,2002,175000,2026,7,24,중개거래
중구,흥인동,우일타운,69.39,13,1994,61000,2026,7,15,중개거래
중구,신당동,신당푸르지오,84.39,9,2005,168000,2026,7,24,중개거래
중구,신당동,현대,66.6,14,1993,125500,2026,7,23,중개거래
중구,황학동,동광팰리스,25.9,8,2018,28700,2026,7,21,중개거래
중구,흥인동,동대문와이즈캐슬,15.55,9,2014,13900,2026,7,22,중개거래
중구,황학동,롯데캐슬,59.91,26,2008,107000,2026,7,11,중개거래
중구,흥인동,동대문와이즈캐슬,15.55,9,2014,13900,2026,7,22,중개거래
중구,입정동,힐스테이트세운센트럴1단지,49.9668,19,2023,117500,2026,7,22,중개거래
중구,신당동,래미안하이베르,59.95,12,2011,165000,2026,7,22,중개거래
중구,신당동,푸른마을(432-921),59.33,5,2000,43000,2026,7,11,중개거래
중구,묵정동,힐스테이트남산,29.17,3,2024,59000,2026,7,18,중개거래
중구,흥인동,청계천두산위브더제니스,146.9679,15,2014,182000,2026,7,10,중개거래
중구,신당동,남산타운,59.94,5,2002,156500,2026,7,18,중개거래
중구,묵정동,힐스테이트남산,29.17,3,2024,59000,2026,7,18,중개거래
중구,황학동,골드캐슬Ⅲ,29.52,9,2017,29000,2026,7,3,중개거래
중구,신당동,신신(1차),38.93,-1,2001,20500,2026,7,3,중개거래
중구,황학동,롯데캐슬,84.97,17,2008,118500,2026,7,16,중개거래
중구,중림동,삼성사이버빌리지,59.7,16,2001,165000,2026,7,16,중개거래
중구,신당동,도현블랑빌,127.12,4,2001,118500,2026,7,6,중개거래
중구,만리동2가,서울역센트럴자이,59.9808,3,2017,195000,2026,7,16,중개거래
중구,신당동,약수하이츠,65.37,10,1999,150000,2026,7,13,중개거래
중구,신당동,남산정은스카이,143.049,4,2005,149900,2026,7,15,중개거래
중구,황학동,롯데캐슬,84.97,19,2008,124000,2026,7,8,중개거래
중구,인현동2가,인현상가/신성아파트,77.98,9,1968,75000,2026,7,14,중개거래
중구,인현동2가,인현상가/신성아파트,40.83,9,1968,38000,2026,7,13,중개거래
중구,신당동,신당푸르지오,84.76,6,2005,162000,2026,7,13,중개거래
중구,황학동,롯데캐슬,114.9,18,2008,143000,2026,7,12,중개거래
중구,입정동,힐스테이트세운센트럴2단지,45.9844,9,2023,90000,2026,7,11,중개거래
중구,신당동,현대,79.11,1,1993,124000,2026,7,11,중개거래
중구,황학동,롯데캐슬,59.94,30,2008,107500,2026,7,1,중개거래
중구,황학동,롯데캐슬,84.92,19,2008,134000,2026,7,10,중개거래
중구,황학동,롯데캐슬,84.97,27,2008,130000,2026,7,9,중개거래
중구,황학동,롯데캐슬,84.92,32,2008,130000,2026,7,10,중개거래
중구,묵정동,힐스테이트남산,46.46,5,2024,82930,2026,7,7,중개거래
중구,신당동,남산타운,59.94,1,2002,150000,2026,7,9,중개거래
중구,황학동,롯데캐슬,59.94,30,2008,107500,2026,7,1,중개거래
중구,황학동,롯데캐슬,59.94,26,2008,107500,2026,7,7,중개거래
중구,신당동,약수하이츠,84.88,13,1999,189500,2026,7,1,중개거래
중구,황학동,롯데캐슬,59.91,12,2008,103500,2026,7,4,중개거래
중구,흥인동,청계천두산위브더제니스,124.1323,6,2014,158000,2026,7,2,중개거래
중구,황학동,롯데캐슬,84.97,11,2008,130500,2026,7,5,중개거래
중구,신당동,청구e편한세상,84.95,14,2011,205000,2026,7,4,중개거래
중구,입정동,힐스테이트세운센트럴1단지,25.0654,6,2023,42500,2026,7,4,중개거래
중구,신당동,신신(1차),38.93,-1,2001,20500,2026,7,3,중개거래
중구,황학동,청계랜드힐아파트,36.73,6,2022,36000,2026,7,2,중개거래
중구,정동,삼정아트테라스정동,14.2664,8,2020,24500,2026,7,1,중개거래
중구,신당동,약수하이츠,84.88,2,1999,182000,2026,7,1,중개거래
중구,신당동,태원팰리스5차(432-1132),84.15,2,2006,75000,2026,7,1,중개거래
용산구,용산동5가,용산파크타워(24-1),128.36,5,2009,380000,2026,7,14,중개거래
용산구,이촌동,래미안첼리투스,124.02,30,2015,559000,2026,7,29,중개거래
용산구,이촌동,리버뷰,145.92,9,1970,170000,2026,7,8,중개거래
용산구,이태원동,청화1,174.38,12,1982,430000,2026,7,29,중개거래
용산구,이촌동,동아그린,114.96,2,1999,227000,2026,7,10,중개거래
용산구,이촌동,우성,58.2,12,1995,215000,2026,7,25,중개거래
용산구,이촌동,이촌코오롱(A),84.78,1,1999,261500,2026,7,18,중개거래
용산구,효창동,용산케이씨씨스위첸,59.98,17,2018,207000,2026,7,4,중개거래
용산구,이촌동,한가람,114.96,15,1998,335000,2026,7,27,중개거래
용산구,효창동,효창파크푸르지오,84.45,10,2010,216000,2026,7,28,중개거래
용산구,한남동,현대안성타워,50.85,11,1998,81000,2026,7,16,중개거래
용산구,산천동,한강타운,59.69,6,2001,137000,2026,7,11,중개거래
용산구,한강로3가,센트럴파크,102.8617,20,2020,352500,2026,7,25,중개거래
용산구,산천동,리버힐삼성,59.55,7,2001,156000,2026,7,25,중개거래
용산구,한강로3가,센트럴파크,102.8617,32,2020,359000,2026,7,16,중개거래
용산구,효창동,용산롯데캐슬센터포레,84.9204,22,2019,255000,2026,7,11,중개거래
용산구,후암동,신후암,61.85,2,1971,63000,2026,7,7,중개거래
용산구,이촌동,강촌,59.12,13,1998,238000,2026,7,23,중개거래
용산구,한강로3가,센트럴파크,114.8905,5,2020,370000,2026,7,20,중개거래
용산구,한강로2가,용산파크e-편한세상,113.31,28,2007,230000,2026,7,23,중개거래
용산구,산천동,리버힐삼성,59.55,3,2001,150000,2026,7,10,중개거래
용산구,신계동,용산e편한세상,84.21,11,2011,240000,2026,7,2,중개거래
용산구,이촌동,강촌,114.595,10,1998,313500,2026,7,2,중개거래
용산구,이촌동,동원베네스트,84.973,11,2005,130000,2026,7,22,중개거래
용산구,원효로1가,용산더프라임,142.901,27,2014,203000,2026,7,7,중개거래
용산구,이촌동,점보,177.62,4,1974,203000,2026,7,18,중개거래
용산구,보광동,신동아1,84.93,10,1992,460000,2026,7,10,중개거래
용산구,이촌동,강촌,84.905,2,1998,255000,2026,7,18,중개거래
용산구,한남동,한남아이파크애비뉴,48.4109,9,2017,88000,2026,7,4,중개거래
용산구,문배동,이안용산프리미어,110.14,26,2007,186000,2026,7,10,중개거래
용산구,이촌동,한가람,59.88,9,1998,244000,2026,7,17,중개거래
용산구,효창동,세인트힐,132.94,3,2004,150000,2026,7,18,중개거래
용산구,이촌동,한가람,114.96,9,1998,344000,2026,7,14,중개거래
용산구,한남동,한남동리첸시아,72.24,5,2004,142000,2026,7,2,중개거래
용산구,한강로3가,시티파크(2단지),184.49,25,2007,560000,2026,7,3,중개거래
용산구,보광동,신동아1,84.93,8,1992,450000,2026,7,1,중개거래
용산구,한남동,성아1,97.98,9,1970,68000,2026,7,14,중개거래
용산구,한강로3가,센트럴파크,92.9164,22,2020,335000,2026,7,12,중개거래
용산구,효창동,아인하우스,66.78,2,2012,92000,2026,7,10,중개거래
용산구,원효로1가,리첸시아용산A,107.45,18,2010,175000,2026,7,12,중개거래
용산구,이촌동,동아그린,48.76,1,1999,142000,2026,7,13,중개거래
용산구,서빙고동,금호베스트빌1,84.95,5,2002,190000,2026,7,11,중개거래
용산구,한강로3가,센트럴파크,114.5011,42,2020,400000,2026,7,9,중개거래
용산구,문배동,이안용산프리미어,110.14,34,2007,181000,2026,7,11,중개거래
용산구,이촌동,대림,84.78,8,1994,250000,2026,7,10,중개거래
용산구,이촌동,이촌코오롱(A),59.82,10,1999,205000,2026,7,7,중개거래
용산구,산천동,리버힐삼성,59.55,3,2001,150000,2026,7,10,중개거래
용산구,한강로3가,시티파크(2단지),124.05,17,2007,360000,2026,7,1,중개거래
용산구,서빙고동,신동아,166.98,8,1984,485000,2026,7,9,중개거래
용산구,청암동,GS자이,223.75,2,2005,292000,2026,7,4,중개거래
용산구,한남동,한남동동원베네스트,81.83,6,2010,169500,2026,7,6,중개거래
용산구,이촌동,래미안첼리투스,124.02,42,2015,529998,2026,7,9,중개거래
용산구,한남동,현대안성타워,84.98,10,1998,149500,2026,7,8,중개거래
용산구,산천동,리버힐삼성,114.48,15,2001,197000,2026,7,2,중개거래
용산구,이촌동,이촌코오롱(A),59.82,10,1999,205000,2026,7,7,중개거래
용산구,한남동,한남동리첸시아,32.21,10,2004,62000,2026,7,1,중개거래
용산구,이촌동,동아그린,59.58,9,1999,188000,2026,7,4,중개거래
용산구,산천동,리버힐삼성,84.98,20,2001,181500,2026,7,2,중개거래
용산구,도원동,삼성래미안,84.69,13,2001,183500,2026,7,2,중개거래
용산구,효창동,효창베네스,84.64,2,2002,159000,2026,7,1,중개거래
성동구,옥수동,옥수삼성,59.7,7,1999,199000,2026,7,4,중개거래
성동구,행당동,서울숲행당푸르지오,84.74,11,2011,200000,2026,7,28,중개거래
성동구,응봉동,대림(1차),113.71,12,1986,250000,2026,7,11,중개거래
성동구,하왕십리동,센트라스,84.99,2,2016,245000,2026,7,31,중개거래
성동구,마장동,현대,134.79,9,1998,157000,2026,7,2,중개거래
성동구,옥수동,극동그린,84.92,6,1997,156000,2026,7,30,중개거래
성동구,성수동2가,강변금호타운,59.67,8,1994,290000,2026,7,11,중개거래
성동구,하왕십리동,왕십리자이,51.94,13,2017,155000,2026,7,28,중개거래
성동구,성수동1가,강변동양,59.9,4,2001,180010,2026,7,27,직거래
성동구,하왕십리동,센트라스,59.94,16,2016,216000,2026,7,24,중개거래
성동구,사근동,벽산,84.8,19,2000,108000,2026,7,25,중개거래
성동구,금호동4가,서울숲르씨엘,59.5075,3,2023,148500,2026,7,21,중개거래
성동구,행당동,두산,59.94,10,1997,130000,2026,7,2,중개거래
성동구,성수동2가,성수1차대우아파트,59.49,10,1999,83000,2026,7,26,중개거래
성동구,사근동,중앙하이츠,71.85,6,1989,94500,2026,7,23,중개거래
성동구,마장동,현대,84.91,5,1998,147700,2026,7,24,중개거래
성동구,행당동,행당한진타운,59.96,25,2000,163000,2026,7,23,중개거래
성동구,응봉동,대림(1차),113.71,12,1986,250000,2026,7,11,중개거래
성동구,옥수동,극동그린,114.32,1,1997,174500,2026,7,1,중개거래
성동구,송정동,건영,84.945,24,2000,122000,2026,7,23,중개거래
성동구,송정동,건영,110.08,9,2000,143000,2026,7,20,중개거래
성동구,하왕십리동,벽산,71.33,4,1996,148000,2026,7,23,중개거래
성동구,마장동,삼성홈타운,30.93,7,2015,31500,2026,7,18,중개거래
성동구,행당동,행당한진타운,59.96,8,2000,160000,2026,7,22,중개거래
성동구,하왕십리동,왕십리자이,59.99,20,2017,167000,2026,7,22,중개거래
성동구,옥수동,극동그린,114.32,8,1997,181000,2026,7,22,중개거래
성동구,금호동3가,금호1차푸르지오,59.97,4,2005,175000,2026,7,22,중개거래
성동구,하왕십리동,센트라스,59.93,16,2016,198000,2026,7,21,중개거래
성동구,성수동1가,서울숲대림,59.885,6,2000,195000,2026,7,8,중개거래
성동구,옥수동,한남하이츠,177.12,4,1982,426000,2026,7,9,중개거래
성동구,금호동4가,대우,59.97,1,2001,162000,2026,7,21,중개거래
성동구,금호동1가,금호삼성래미안,59.95,1,2001,157000,2026,7,21,중개거래
성동구,금호동4가,대우,84.96,10,2001,195000,2026,7,20,중개거래
성동구,행당동,서울숲 한신 더 휴,84.95,9,2003,193000,2026,7,18,중개거래
성동구,하왕십리동,벽산,114.46,9,1996,165000,2026,7,18,중개거래
성동구,상왕십리동,텐즈힐(2단지),84.92,10,2014,230000,2026,7,18,중개거래
성동구,성수동1가,동아그린,58.32,4,1999,146000,2026,7,18,중개거래
성동구,송정동,건영,59.21,9,2000,101500,2026,7,18,중개거래
성동구,마장동,왕십리삼성아파트,59.76,4,1996,143500,2026,7,17,중개거래
성동구,금호동2가,금호자이1차,84.97,15,2012,209000,2026,7,16,중개거래
성동구,행당동,서울숲리버뷰자이,108.82,22,2018,325000,2026,7,13,중개거래
성동구,송정동,서울숲아이파크,64.21,3,2009,124000,2026,7,4,중개거래
성동구,응봉동,대림강변타운,84.42,11,2001,198000,2026,7,16,중개거래
성동구,하왕십리동,센트라스,84.77,10,2016,236500,2026,7,15,중개거래
성동구,금호동1가,벽산,59.9,11,2001,167000,2026,7,15,중개거래
성동구,옥수동,옥수삼성,59.7,7,1999,199000,2026,7,4,중개거래
성동구,마장동,현대,59.94,17,1998,134000,2026,7,14,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,2,2019,203000,2026,7,14,중개거래
성동구,하왕십리동,무학현대,84.495,14,1996,130000,2026,7,14,중개거래
성동구,성수동1가,트리마제,84.8111,22,2017,465000,2026,7,13,중개거래
성동구,금호동2가,신금호파크자이,59.98,10,2016,209000,2026,7,14,중개거래
성동구,성수동2가,현대I-PARK,116.22,7,2003,243000,2026,7,13,중개거래
성동구,행당동,서울숲삼부아파트,122.01,8,1998,243000,2026,7,13,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,6,2019,209000,2026,7,13,중개거래
성동구,옥수동,현대,75.37,1,1990,200000,2026,7,11,중개거래
성동구,금호동3가,두산,59.97,9,1994,177000,2026,7,12,중개거래
성동구,행당동,서울숲 한신 더 휴,84.95,5,2003,191000,2026,7,11,중개거래
성동구,금호동2가,금호자이1차,59.99,11,2012,189000,2026,7,11,중개거래
성동구,성수동2가,현대I-PARK,104.56,8,2003,217500,2026,7,11,중개거래
성동구,하왕십리동,벽산,114.46,1,1996,154500,2026,7,8,중개거래
성동구,금호동1가,벽산,84.82,20,2001,194000,2026,7,12,중개거래
성동구,하왕십리동,극동미라주,59.4,9,2001,137500,2026,7,10,중개거래
성동구,하왕십리동,극동미라주,84.33,3,2001,148000,2026,7,9,중개거래
성동구,행당동,서울숲 한신 더 휴,84.95,11,2003,195000,2026,7,11,중개거래
성동구,행당동,신동아,59.97,9,1995,146500,2026,7,11,중개거래
성동구,금호동4가,대우,59.97,9,2001,172000,2026,7,10,중개거래
성동구,옥수동,래미안 옥수 리버젠,59.25,9,2012,225000,2026,7,4,중개거래
성동구,금호동1가,벽산,84.82,14,2001,182000,2026,7,10,중개거래
성동구,마장동,신성미소지움,84.99,12,2004,146000,2026,7,10,중개거래
성동구,행당동,행당한진타운,59.96,17,2000,166500,2026,7,8,중개거래
성동구,성수동2가,청구강변1,59.94,13,1994,290000,2026,7,6,중개거래
성동구,마장동,왕십리금호어울림,59.97,15,2006,115000,2026,7,9,중개거래
성동구,금호동3가,금호자이2차,59.9663,2,2012,169000,2026,7,9,중개거래
성동구,금호동1가,벽산,114.57,3,2001,185000,2026,7,9,중개거래
성동구,행당동,행당한진타운,84.71,11,2000,192700,2026,7,7,중개거래
성동구,행당동,서울숲리버뷰자이,84.96,37,2018,266000,2026,7,8,중개거래
성동구,행당동,서울숲행당푸르지오,84.74,4,2011,185000,2026,7,7,중개거래
성동구,마장동,현대,84.91,15,1998,147200,2026,7,7,중개거래
성동구,행당동,신동아,59.97,11,1995,145000,2026,7,1,중개거래
성동구,옥수동,현대,71.05,5,1990,205000,2026,7,6,중개거래
성동구,하왕십리동,벽산,114.46,6,1996,167500,2026,7,6,중개거래
성동구,행당동,서울숲리버뷰자이,84.96,11,2018,261500,2026,7,5,중개거래
성동구,응봉동,신동아,59.97,14,1996,135000,2026,7,4,중개거래
성동구,금호동1가,벽산,59.9,16,2001,169000,2026,7,4,중개거래
성동구,금호동4가,브라운스톤금호,84.838,6,2007,193800,2026,7,4,중개거래
성동구,하왕십리동,텐즈힐(1단지),84.88,4,2015,226000,2026,7,4,중개거래
성동구,금호동2가,금호자이1차,84.97,11,2012,205000,2026,7,3,중개거래
성동구,금호동2가,금호자이1차,59.98,2,2012,184000,2026,7,3,중개거래
성동구,금호동1가,금호삼성래미안,59.95,13,2001,171000,2026,7,2,중개거래
성동구,송정동,건영,59.21,5,2000,102500,2026,7,1,중개거래
광진구,광장동,극동2,84.55,12,1989,228500,2026,7,24,직거래
광진구,중곡동,신성그랜드타워,156.03,4,1996,102000,2026,7,13,중개거래
광진구,화양동,광진코지웰,19.2,8,2014,16200,2026,7,29,중개거래
광진구,자양동,구의현대하이엘,59.92,15,2005,90000,2026,7,12,중개거래
광진구,자양동,우성3,72.34,1,1989,177000,2026,7,31,중개거래
광진구,광장동,워커힐푸르지오,65.63,6,1987,130000,2026,7,31,중개거래
광진구,중곡동,성원,84.98,23,1998,67800,2026,7,31,중개거래
광진구,구의동,e편한세상광진그랜드파크,84.9957,10,2021,204000,2026,7,16,중개거래
광진구,광장동,광나루현대,84.92,12,1996,174000,2026,7,29,중개거래
광진구,자양동,자양동명진센트라임,32.2,8,2017,52000,2026,7,22,중개거래
광진구,중곡동,중곡2단지,55.87,3,1976,65000,2026,7,8,중개거래
광진구,자양동,한양,124.93,4,1983,289800,2026,7,27,중개거래
광진구,구의동,현대프라임,59.82,16,1997,129000,2026,7,23,직거래
광진구,광장동,삼성광장2,58.62,7,1989,94000,2026,7,22,직거래
광진구,구의동,광진파크프라이빗,41.73,1,2020,62800,2026,7,25,중개거래
광진구,구의동,현대프라임,126.66,26,1997,312500,2026,7,17,중개거래
광진구,구의동,래미안파크스위트,84.98,14,2018,131000,2026,7,17,중개거래
광진구,자양동,우성3,84.91,9,1989,205000,2026,7,25,중개거래
광진구,구의동,광남캐스빌(198-4),83.99,6,2003,88000,2026,7,24,중개거래
광진구,자양동,대동,59.54,5,1999,148000,2026,7,24,중개거래
광진구,중곡동,신성그랜드타워,133.71,8,1996,100000,2026,7,1,중개거래
광진구,구의동,구의현대6단지,84.92,23,1994,191000,2026,7,23,중개거래
광진구,광장동,현대파크빌,84.81,9,2000,213000,2026,7,22,중개거래
광진구,구의동,성동강변파크빌101(강변타워),84.51,8,2001,147000,2026,7,22,중개거래
광진구,구의동,구의현대2단지,84.91,3,1996,208000,2026,7,11,중개거래
광진구,자양동,한강로얄,123.39,5,2004,165000,2026,7,16,중개거래
광진구,자양동,더샵스타시티,119.41,37,2007,259000,2026,7,3,중개거래
광진구,자양동,현대3,59.97,11,1996,131500,2026,7,3,중개거래
광진구,구의동,도성,70,4,2003,55000,2026,7,18,중개거래
광진구,자양동,한영해시안,41.57,5,2015,71000,2026,7,1,중개거래
광진구,중곡동,대영1동,84.7,4,2001,78500,2026,7,11,중개거래
광진구,자양동,자양강변I-Park,84.95,13,2006,219000,2026,7,14,중개거래
광진구,자양동,대동,59.54,3,1999,134000,2026,7,4,중개거래
광진구,군자동,광진동양파라곤1단지,124.65,11,2008,96000,2026,7,14,직거래
광진구,광장동,현대5,74.88,4,1989,205000,2026,7,15,중개거래
광진구,군자동,홍익봄마을(102동),84.3,3,2004,77000,2026,7,11,중개거래
광진구,광장동,청구,84.86,14,1996,195500,2026,7,16,중개거래
광진구,자양동,구의현대홈시티,84.93,11,2006,127000,2026,7,16,중개거래
광진구,구의동,광진파크하우스,44.2079,3,2023,70000,2026,7,16,중개거래
광진구,자양동,현대3,84.9,2,1996,149000,2026,7,9,중개거래
광진구,자양동,이튼타워리버2차,84.65,19,2006,220000,2026,7,10,중개거래
광진구,구의동,세림리오빌,84.98,8,2005,125000,2026,7,11,중개거래
광진구,광장동,신동아파밀리에,84.55,6,2007,191000,2026,7,15,중개거래
광진구,자양동,한양,157.87,7,1983,315000,2026,7,1,중개거래
광진구,자양동,자양힐101동,73.24,8,2005,92500,2026,7,2,중개거래
광진구,화양동,브라운스톤,58.24,6,2006,70000,2026,7,15,중개거래
광진구,자양동,우성1,59.91,5,1988,149000,2026,7,15,중개거래
광진구,자양동,자양강변I-Park,84.95,13,2006,219000,2026,7,14,중개거래
광진구,광장동,워커힐푸르지오,69,2,1987,128000,2026,7,2,중개거래
광진구,광장동,광나루현대,84.92,6,1996,168000,2026,7,13,중개거래
광진구,구의동,현대팰리스,38.29,7,2022,41000,2026,7,6,직거래
광진구,구의동,스타파크,57.79,2,2022,80000,2026,7,4,중개거래
광진구,광장동,현대파크빌,84.81,17,2000,232000,2026,7,11,중개거래
광진구,광장동,극동2,84.55,3,1989,246000,2026,7,10,중개거래
광진구,구의동,래미안파크스위트,59.98,14,2018,174000,2026,7,10,중개거래
광진구,자양동,대동,59.54,7,1999,140000,2026,7,10,중개거래
광진구,구의동,구의현대7단지현대홈타운,59.97,19,1997,142500,2026,7,9,중개거래
광진구,자양동,우성3,72.34,9,1989,176500,2026,7,8,중개거래
광진구,자양동,경남,84.95,18,1999,167000,2026,7,2,중개거래
광진구,구의동,광진파크하우스,44.2079,2,2023,70000,2026,7,4,중개거래
광진구,자양동,더샵스타시티,163.53,44,2007,290000,2026,7,6,직거래
광진구,자양동,한라아파트,84.6,12,1996,163000,2026,7,5,중개거래
광진구,자양동,그랜드아파트,55.39,2,2023,82000,2026,7,3,중개거래
광진구,자양동,경남아너스빌,84.86,11,1997,149000,2026,7,4,중개거래
광진구,구의동,현대프라임,59.82,24,1997,168000,2026,7,4,중개거래
광진구,자양동,우성3,72.34,7,1989,177500,2026,7,4,중개거래
광진구,구의동,구의현대6단지,84.92,14,1994,208000,2026,7,3,중개거래
광진구,화양동,화양타워,15.18,2,1999,5400,2026,7,1,중개거래
광진구,광장동,극동1,84.55,4,1985,270000,2026,7,2,중개거래
광진구,자양동,자양호반써밋,40.2751,11,2021,120000,2026,7,2,중개거래
광진구,광장동,청구,59.95,14,1996,175000,2026,7,1,중개거래
광진구,광장동,워커힐푸르지오,65.63,3,1987,132000,2026,7,1,중개거래
동대문구,장안동,시온,62.54,3,2024,55000,2026,7,23,직거래
동대문구,이문동,래미안이문2차,84.61,19,2004,120000,2026,7,25,중개거래
동대문구,제기동,한신아파트,84.76,3,2004,117000,2026,7,25,중개거래
동대문구,휘경동,휘경SK뷰,84.31,3,2019,154000,2026,7,11,중개거래
동대문구,답십리동,두산위브,84.91,13,2007,147500,2026,7,13,중개거래
동대문구,전농동,전농SK,84.95,14,2000,125000,2026,7,27,중개거래
동대문구,장안동,현대썬앤빌601,18.35,6,2015,9800,2026,7,20,중개거래
동대문구,제기동,안암골벽산,84.98,15,2003,104700,2026,7,26,중개거래
동대문구,제기동,동성네스트빌(1158-17),71.79,4,2003,54000,2026,7,16,중개거래
동대문구,회기동,베라체캠퍼스,24.011,7,2013,25500,2026,7,11,중개거래
동대문구,전농동,청량리역롯데캐슬 SKY-L65,84.993,43,2023,214000,2026,7,16,중개거래
동대문구,장안동,태솔아파트3차,55.68,9,2018,52000,2026,7,18,중개거래
동대문구,용두동,청량리역해링턴플레이스,84.873,30,2023,150000,2026,7,15,중개거래
동대문구,장안동,래미안장안,59.86,11,2003,121500,2026,7,31,중개거래
동대문구,휘경동,현대,84.94,11,1992,85500,2026,7,6,중개거래
동대문구,장안동,장안솔렌시아6,19.62,11,2021,25000,2026,7,29,중개거래
동대문구,용두동,청량리역한양수자인그라시엘,84.97,52,2023,175000,2026,7,4,중개거래
동대문구,장안동,프라하임장안1,22.12,4,2020,22450,2026,7,25,중개거래
동대문구,청량리동,현대,82.18,6,1987,100000,2026,7,30,중개거래
