구,법정동,아파트명,전용면적,층,건축년도,거래금액,년,월,일,거래유형
종로구,홍파동,경희궁자이(2단지),84.9443,5,2017,267000,2026,4,3,중개거래
종로구,숭인동,종로청계힐스테이트,59.9426,7,2009,95800,2026,4,10,중개거래
종로구,숭인동,블루빌,42.94,8,2017,29000,2026,4,6,중개거래
종로구,창신동,창신쌍용2,54.7,3,1993,69000,2026,4,15,중개거래
종로구,홍파동,경희궁자이(2단지),84.8359,12,2017,264000,2026,4,15,중개거래
종로구,창신동,브라운스톤창신,84.81,12,2006,95500,2026,4,15,중개거래
종로구,숭인동,종로중흥S클래스,19.466,14,2013,11800,2026,4,15,중개거래
종로구,사직동,광화문스페이스본(101동~105동),151.81,10,2008,219000,2026,4,15,중개거래
종로구,창신동,브라운스톤창신,84.67,5,2006,81000,2026,4,14,중개거래
종로구,창신동,창신쌍용2,54.7,5,1993,68000,2026,4,15,중개거래
종로구,숭인동,버넷하임1,17.93,15,2013,10000,2026,4,14,중개거래
종로구,청운동,청운현대,129.76,4,2000,104800,2026,4,1,직거래
종로구,명륜2가,아남1,84.9,4,1995,115000,2026,4,10,중개거래
종로구,익선동,현대뜨레비앙,46.64,2,2003,40000,2026,4,1,직거래
종로구,평동,경희궁자이(3단지),84.614,15,2017,250000,2026,4,13,중개거래
종로구,홍파동,경희궁자이(2단지),59.8547,7,2017,209000,2026,4,1,중개거래
종로구,숭인동,종로중흥S클래스,19.466,14,2013,12300,2026,4,11,중개거래
종로구,무악동,현대,114.9,9,2000,163400,2026,4,11,중개거래
종로구,무악동,인왕산아이파크,84.858,17,2008,158000,2026,4,11,중개거래
종로구,숭인동,종로센트레빌,59.92,6,2008,105000,2026,4,11,중개거래
종로구,교북동,경희궁자이(4단지),37.2635,12,2017,95000,2026,4,9,중개거래
종로구,명륜2가,아남1,84.9,12,1995,120000,2026,4,10,중개거래
종로구,명륜2가,아남1,84.9,1,1995,105000,2026,4,2,중개거래
종로구,숭인동,종로센트레빌,84.92,1,2008,120000,2026,4,4,중개거래
종로구,명륜2가,아남1,84.8,6,1995,106000,2026,4,17,중개거래
종로구,무악동,현대,84.92,13,2000,144980,2026,4,8,중개거래
종로구,창신동,두산,59.95,9,1999,90000,2026,4,7,중개거래
종로구,명륜2가,아남1,84.8,6,1995,103500,2026,4,4,중개거래
종로구,명륜2가,명륜동주상복합아남아파트,47.43,6,1999,66000,2026,4,2,중개거래
종로구,교북동,경희궁자이(4단지),37.2635,8,2017,99700,2026,4,4,중개거래
종로구,인의동,효성쥬얼리시티,98.39,8,2006,104000,2026,4,4,중개거래
종로구,창신동,두산,59.95,12,1999,89500,2026,4,3,중개거래
종로구,인의동,효성쥬얼리시티,92.81,15,2006,105000,2026,4,3,중개거래
종로구,창신동,창신쌍용2,106.62,6,1993,89000,2026,4,2,중개거래
종로구,숭인동,종로중흥S클래스,19.466,13,2013,12600,2026,4,2,중개거래
중구,만리동1가,LIG서울역리가,84.9866,5,2012,165000,2026,4,15,중개거래
중구,회현동1가,남산롯데캐슬아이리스,44.99,22,2011,104000,2026,4,30,중개거래
중구,황학동,골드캐슬Ⅲ,32.75,11,2017,32000,2026,4,26,중개거래
중구,신당동,약수하이츠,84.88,16,1999,178000,2026,4,15,중개거래
중구,신당동,남산타운,84.88,17,2002,188000,2026,4,20,중개거래
중구,황학동,(1546-0),29.72,7,2015,27500,2026,4,30,중개거래
중구,황학동,(1546-0),29.72,10,2015,28900,2026,4,25,중개거래
중구,신당동,남산타운,59.94,5,2002,151000,2026,4,30,중개거래
중구,신당동,남산타운,59.94,10,2002,149700,2026,4,22,중개거래
중구,황학동,롯데캐슬,59.91,25,2008,100500,2026,4,25,중개거래
중구,신당동,남산타운,59.94,14,2002,155000,2026,4,18,중개거래
중구,입정동,힐스테이트세운센트럴2단지,45.9844,25,2023,89800,2026,4,24,중개거래
중구,신당동,남산타운,84.88,17,2002,188000,2026,4,20,중개거래
중구,만리동1가,서울역디오빌,56.66,12,2005,83000,2026,4,25,중개거래
중구,신당동,남산타운,114.88,12,2002,198700,2026,4,18,중개거래
중구,충무로4가,진양상가,95.82,8,1970,90000,2026,4,27,중개거래
중구,남대문로5가,남산트라팰리스,148.47,30,2010,240000,2026,4,23,중개거래
중구,만리동2가,서울역한라비발디센트럴,71.9832,11,2018,168000,2026,4,25,중개거래
중구,신당동,신당역솔하임,14.01,17,2016,15000,2026,4,29,중개거래
중구,신당동,남산타운,84.88,7,2002,162500,2026,4,13,중개거래
중구,신당동,남산타운,59.94,7,2002,145000,2026,4,22,중개거래
중구,신당동,남산타운,114.88,17,2002,174000,2026,4,15,중개거래
중구,충무로5가,충무로헤센스마트,21.04,3,2018,24000,2026,4,29,중개거래
중구,황학동,롯데캐슬,59.91,18,2008,105000,2026,4,13,중개거래
중구,인현동2가,세운푸르지오헤리시티,28.4064,14,2023,39300,2026,4,25,중개거래
중구,신당동,남산타운,84.88,13,2002,161400,2026,4,10,중개거래
중구,충무로4가,진양상가,71.93,7,1970,70000,2026,4,24,중개거래
중구,만리동2가,서울역센트럴자이,59.943,19,2017,193000,2026,4,25,중개거래
중구,신당동,약수하이츠,57.63,2,1999,143500,2026,4,26,중개거래
중구,황학동,동광팰리스,25.78,11,2018,30000,2026,4,5,중개거래
중구,만리동2가,서울역한라비발디센트럴,71.9832,13,2018,169000,2026,4,10,중개거래
중구,황학동,황학아크로타워,84.965,11,2010,123000,2026,4,25,중개거래
중구,황학동,롯데캐슬,59.94,13,2008,102000,2026,4,29,중개거래
중구,황학동,롯데캐슬,84.97,15,2008,115000,2026,4,30,중개거래
중구,신당동,삼성,59.98,9,1999,149000,2026,4,30,중개거래
중구,남창동,경서,36.58,6,1970,28900,2026,4,21,중개거래
중구,묵정동,힐스테이트남산,29.17,2,2024,60000,2026,4,28,중개거래
중구,신당동,삼성,114.91,6,1999,174000,2026,4,23,중개거래
중구,만리동2가,서울역센트럴자이,84.9791,11,2017,229000,2026,4,16,중개거래
중구,신당동,약수하이츠,84.88,16,1999,178000,2026,4,15,중개거래
중구,황학동,한양I-Class,16.37,17,2013,13900,2026,4,26,중개거래
중구,신당동,프라임2,76.6,5,2003,82500,2026,4,22,중개거래
중구,신당동,한진해모로,84.96,7,2001,139500,2026,4,20,중개거래
중구,신당동,남산타운,84.88,16,2002,176500,2026,4,24,중개거래
중구,신당동,약수역더시티,18.86,6,2021,24000,2026,4,26,중개거래
중구,신당동,래미안하이베르,59.95,9,2011,157000,2026,4,22,중개거래
중구,황학동,DUO302,15.97,15,2014,14000,2026,4,25,중개거래
중구,신당동,청구e편한세상,84.95,8,2011,190000,2026,4,25,중개거래
중구,신당동,신당푸르지오,59.85,3,2005,145000,2026,4,25,중개거래
중구,황학동,롯데캐슬,84.89,10,2008,114000,2026,4,24,중개거래
중구,인현동2가,인현상가/신성아파트,50.58,7,1968,42500,2026,4,23,중개거래
중구,황학동,위너빌(Winnervill),28.55,4,2018,37500,2026,4,8,중개거래
중구,오장동,오렌지카운티을지로,14.37,12,2020,19000,2026,4,24,직거래
중구,만리동1가,LIG서울역리가,84.9866,5,2012,165000,2026,4,15,중개거래
중구,만리동1가,LIG서울역리가,84.9866,11,2012,172000,2026,4,23,중개거래
중구,만리동1가,LIG서울역리가,84.9566,4,2012,170000,2026,4,23,중개거래
중구,중림동,삼성사이버빌리지,59.93,2,2001,153000,2026,4,23,중개거래
중구,황학동,그랜드힐오피스텔,24.15,10,2017,22000,2026,4,22,중개거래
중구,신당동,남산타운,59.94,7,2002,145000,2026,4,22,중개거래
중구,신당동,남산정은스카이,84.841,2,2005,110000,2026,4,20,중개거래
중구,묵정동,묵정,52.46,1,1981,44500,2026,4,22,중개거래
중구,황학동,위너빌(Winnervill),28.55,5,2018,38000,2026,4,21,중개거래
중구,황학동,위너빌(Winnervill),28.55,4,2018,37500,2026,4,8,중개거래
중구,만리동2가,서울역센트럴자이,59.943,7,2017,194000,2026,4,21,중개거래
중구,신당동,남산타운,84.88,5,2002,175000,2026,4,2,중개거래
중구,신당동,약수하이츠,114.92,19,1999,185000,2026,4,20,중개거래
중구,신당동,남산타운,84.88,5,2002,165000,2026,4,21,중개거래
중구,황학동,롯데캐슬,114.9,14,2008,144500,2026,4,17,중개거래
중구,묵정동,묵정,52.46,6,1981,50000,2026,4,13,중개거래
중구,신당동,남산타운,84.88,2,2002,164000,2026,4,18,중개거래
중구,신당동,남산타운,84.88,5,2002,165000,2026,4,11,중개거래
중구,만리동2가,서울역센트럴자이,59.943,17,2017,145000,2026,4,10,중개거래
중구,황학동,신당블루카운티,59.56,2,2016,61000,2026,4,22,중개거래
중구,회현동1가,남산롯데캐슬아이리스,113.46,16,2011,185000,2026,4,18,중개거래
중구,신당동,청구e편한세상,84.96,2,2011,187500,2026,4,9,중개거래
중구,황학동,황학동코아루,84.95,1,2010,96000,2026,4,18,중개거래
중구,신당동,현대,122.275,7,1993,140000,2026,4,18,중개거래
중구,황학동,DUO302,15.97,12,2014,16200,2026,4,10,중개거래
중구,회현동1가,남산롯데캐슬아이리스,113.46,21,2011,185000,2026,4,10,중개거래
중구,순화동,순화동더샵,64.01,13,2007,77000,2026,4,18,중개거래
중구,신당동,남산타운,59.94,14,2002,146000,2026,4,7,중개거래
중구,황학동,롯데캐슬,84.89,11,2008,120000,2026,4,18,중개거래
중구,신당동,약수하이츠,57.63,8,1999,147000,2026,4,18,중개거래
중구,황학동,롯데캐슬,84.92,13,2008,118000,2026,4,18,중개거래
중구,황학동,신당블루카운티,59.95,3,2016,60000,2026,4,16,중개거래
중구,만리동2가,서울역센트럴자이,59.9808,15,2017,191500,2026,4,15,중개거래
중구,신당동,약수하이츠,57.63,15,1999,145000,2026,4,1,중개거래
중구,황학동,한양I-Class,16.37,17,2013,14400,2026,4,15,중개거래
중구,입정동,힐스테이트세운센트럴2단지,42.998,4,2023,69000,2026,4,8,중개거래
중구,황학동,한양I-Class,16.37,17,2013,14400,2026,4,15,중개거래
중구,신당동,도현블랑빌,49.14,4,2001,49000,2026,4,14,중개거래
중구,신당동,남산타운,114.88,15,2002,201500,2026,4,2,중개거래
중구,묵정동,힐스테이트남산,44.55,1,2024,79000,2026,4,14,중개거래
중구,황학동,롯데캐슬,59.91,18,2008,105000,2026,4,13,중개거래
중구,신당동,신당동파라다이스,84.77,10,2000,93000,2026,4,10,중개거래
중구,황학동,롯데캐슬,84.89,19,2008,118000,2026,4,11,중개거래
중구,신당동,청구e편한세상,59.89,13,2011,168000,2026,4,11,중개거래
중구,신당동,남산타운,84.88,5,2002,165000,2026,4,11,중개거래
중구,신당동,현대,66.6,5,1993,110000,2026,4,11,중개거래
중구,신당동,남산타운,59.94,15,2002,146000,2026,4,11,중개거래
중구,신당동,청구e편한세상,84.96,14,2011,195000,2026,4,10,중개거래
중구,황학동,롯데캐슬,114.9,13,2008,134500,2026,4,10,중개거래
중구,순화동,순화동더샵,84.9,21,2007,128000,2026,4,10,중개거래
중구,신당동,남산타운,84.88,8,2002,135000,2026,4,6,직거래
중구,황학동,한양I-Class,16.37,13,2013,12500,2026,4,9,중개거래
중구,신당동,약수역더시티,18.3,5,2021,23700,2026,4,9,중개거래
중구,신당동,약수역더시티,18.86,11,2021,27000,2026,4,9,중개거래
중구,묵정동,묵정,52.46,9,1981,57300,2026,4,8,중개거래
중구,오장동,오장동오팰리오,29.48,9,2021,46500,2026,4,8,중개거래
중구,회현동1가,남산롯데캐슬아이리스,44.99,25,2011,98000,2026,4,4,중개거래
중구,황학동,롯데캐슬,59.91,33,2008,105000,2026,4,4,중개거래
중구,신당동,래미안하이베르,84.85,1,2011,149500,2026,4,7,중개거래
중구,묵정동,힐스테이트남산,44.55,7,2024,80320,2026,4,3,중개거래
중구,황학동,한양I-Class,16.37,15,2013,13500,2026,4,2,중개거래
중구,신당동,래미안하이베르,117,14,2011,170000,2026,4,6,중개거래
중구,신당동,삼성,59.97,7,1999,100000,2026,4,6,직거래
중구,신당동,현대,79.11,11,1993,132500,2026,4,4,중개거래
중구,황학동,한양I-Class,16.37,15,2013,13500,2026,4,3,중개거래
중구,황학동,동광팰리스,26.92,14,2018,29400,2026,4,4,중개거래
중구,신당동,현대,79.11,5,1993,123000,2026,4,4,중개거래
중구,신당동,래미안하이베르,84.98,2,2011,177000,2026,4,4,중개거래
중구,신당동,남산타운,59.94,9,2002,150200,2026,4,3,중개거래
중구,신당동,삼성,59.98,13,1999,148500,2026,4,3,중개거래
중구,묵정동,힐스테이트남산,44.55,4,2024,78900,2026,4,3,중개거래
중구,흥인동,우일타운,75.45,18,1994,67000,2026,4,2,중개거래
중구,신당동,남산FORESTHOUSE,236.89,1,2008,371000,2026,4,1,중개거래
중구,황학동,롯데캐슬,59.91,20,2008,98000,2026,4,2,중개거래
중구,인현동2가,세운푸르지오헤리시티,42.2349,17,2023,88500,2026,4,1,중개거래
용산구,원효로1가,용산더프라임,84.976,30,2014,204000,2026,4,30,중개거래
용산구,원효로1가,시온캐슬용산,23.66,11,2021,39000,2026,4,28,중개거래
용산구,산천동,리버힐삼성,114.48,19,2001,199000,2026,4,27,중개거래
용산구,이촌동,두산위브트레지움,89.09,5,1976,182250,2026,4,30,중개거래
용산구,한강로3가,한강대우트럼프월드3,153.61,13,2004,325000,2026,4,24,중개거래
용산구,서빙고동,금호베스트빌1,84.94,13,2002,192500,2026,4,25,중개거래
용산구,이촌동,한가람,59.88,1,1998,230000,2026,4,25,중개거래
용산구,용산동5가,용산파크타워(24-1),99.09,17,2009,264000,2026,4,29,중개거래
용산구,이촌동,한강맨숀,101.95,2,1971,475000,2026,4,22,중개거래
용산구,한남동,시범,69.42,1,1970,121500,2026,4,22,중개거래
용산구,한남동,한남아이파크애비뉴,48.7897,7,2017,105000,2026,4,28,중개거래
용산구,이촌동,래미안첼리투스,124.02,6,2015,529998,2026,4,20,중개거래
용산구,용산동5가,용산파크타워(24-1),130.56,8,2009,398500,2026,4,24,중개거래
용산구,이촌동,현대맨숀,83.3,15,1974,294994,2026,4,24,중개거래
용산구,원효로2가,원효,64.46,3,1970,76500,2026,4,26,중개거래
용산구,용산동5가,용산파크타워(24-0),100.29,31,2009,286000,2026,4,17,중개거래
용산구,이촌동,한강동부,83.77,2,2008,146000,2026,4,20,중개거래
용산구,한강로3가,센트럴파크,114.5011,39,2020,375000,2026,4,29,중개거래
용산구,효창동,용산롯데캐슬센터포레,59.79,19,2019,200000,2026,4,28,중개거래
용산구,효창동,세인트힐,186.84,5,2004,170000,2026,4,19,중개거래
용산구,한남동,한남아이파크애비뉴,49.5507,17,2017,95000,2026,4,30,중개거래
용산구,이태원동,청화1,105.72,10,1982,290000,2026,4,23,중개거래
용산구,한남동,리버탑,59.57,8,2001,130000,2026,4,10,중개거래
용산구,원효로4가,산호,78.06,4,1977,233000,2026,4,13,중개거래
용산구,이촌동,이촌동삼성리버스위트,234.53,16,2002,650000,2026,4,28,중개거래
용산구,청암동,GS자이,223.75,12,2005,347000,2026,4,28,중개거래
용산구,이촌동,한강(대우),60,9,2000,240000,2026,4,13,중개거래
용산구,이촌동,삼익,145.19,12,1979,340000,2026,4,24,중개거래
용산구,이촌동,G&D용산드림,19.83,6,2020,50000,2026,4,8,중개거래
용산구,한남동,한남동리첸시아,63.82,15,2004,125000,2026,4,17,중개거래
용산구,문배동,용산KCC웰츠타워,84.68,35,2015,175000,2026,4,25,중개거래
용산구,효창동,효창파크푸르지오,84.45,8,2010,203000,2026,4,16,중개거래
용산구,문배동,용산KCC웰츠타워,84.03,30,2015,168000,2026,4,16,중개거래
용산구,한강로3가,센트럴파크,92.1705,20,2020,357000,2026,4,15,중개거래
용산구,원효로1가,용산더프라임,123.673,7,2014,230000,2026,4,27,중개거래
용산구,문배동,지오베르크,84.99,5,2004,134500,2026,4,25,중개거래
용산구,이촌동,한가람,114.96,3,1998,306000,2026,4,11,중개거래
용산구,한남동,한남아이파크애비뉴,46.2439,9,2017,93000,2026,4,22,중개거래
용산구,이촌동,북한강(성원),59.55,17,2001,210000,2026,4,23,중개거래
용산구,도원동,삼성래미안,114.99,10,2001,194000,2026,4,29,중개거래
용산구,한남동,한남동리첸시아,73.39,4,2004,140000,2026,4,9,중개거래
용산구,이촌동,현대맨숀,83.3,3,1974,259980,2026,4,28,중개거래
용산구,한남동,시범,59.5,5,1970,79500,2026,4,29,중개거래
용산구,한강로3가,센트럴파크,114.8905,30,2020,370000,2026,4,30,중개거래
용산구,효창동,아인하우스,59.92,1,2012,95000,2026,4,30,중개거래
용산구,후암동,삼안리치10차,73.6,-1,2005,133000,2026,4,30,중개거래
용산구,용산동5가,용산파크타워(24-0),137.63,24,2009,370000,2026,4,9,중개거래
용산구,이촌동,동부센트레빌,59.99,10,2001,215000,2026,4,4,중개거래
용산구,이촌동,이촌동삼성리버스위트,180.82,8,2002,410000,2026,4,27,중개거래
용산구,청암동,GS자이,157.43,2,2005,240000,2026,4,29,중개거래
용산구,원효로4가,강변삼성스위트,59.94,5,1999,110000,2026,4,28,중개거래
용산구,신계동,용산e편한세상,124.96,22,2011,275000,2026,4,29,중개거래
용산구,이촌동,강변,63.93,4,1971,145000,2026,4,29,중개거래
용산구,한강로3가,시티파크(2단지),145.65,17,2007,375500,2026,4,9,중개거래
용산구,한남동,한남힐스테이트,84.86,8,2003,245000,2026,4,29,중개거래
용산구,이촌동,한가람,84.96,10,1998,260000,2026,4,6,중개거래
용산구,이촌동,동아그린,84.82,16,1999,206000,2026,4,28,중개거래
용산구,한남동,한남힐스테이트,84.785,2,2003,220000,2026,4,28,중개거래
용산구,도원동,삼성래미안,59.94,20,2001,160000,2026,4,23,중개거래
용산구,이촌동,강촌,114.595,3,1998,282000,2026,4,25,중개거래
용산구,이촌동,한가람,114.96,9,1998,310000,2026,4,28,중개거래
용산구,효창동,용산데시앙포레,59.7642,6,2022,179000,2026,4,24,중개거래
용산구,이촌동,삼익,105.36,1,1979,250000,2026,4,25,중개거래
용산구,이태원동,주공1,84.66,3,1993,230000,2026,4,25,중개거래
용산구,용산동5가,용산파크타워(24-0),100.29,33,2009,299000,2026,4,21,중개거래
용산구,문배동,이안용산3차,84.8,2,2006,133500,2026,4,22,중개거래
용산구,한강로3가,센트럴파크,114.8905,21,2020,350000,2026,4,27,중개거래
용산구,용문동,브라운스톤,59.94,6,2011,150000,2026,4,24,중개거래
용산구,한강로1가,대우월드마크용산,107.626,20,2007,196000,2026,4,27,중개거래
용산구,이촌동,한가람,59.88,20,1998,249000,2026,4,26,중개거래
용산구,이태원동,용산동아파트,51.27,3,1969,67000,2026,4,16,중개거래
용산구,이촌동,빌라맨션,229.75,1,1974,283000,2026,4,14,중개거래
용산구,도원동,삼성래미안,59.94,5,2001,163000,2026,4,24,중개거래
용산구,원효로1가,리첸시아용산A,122.54,19,2010,196000,2026,4,25,중개거래
용산구,신계동,용산e편한세상,84.89,25,2011,227000,2026,4,25,중개거래
용산구,이촌동,한가람,84.96,18,1998,280000,2026,4,25,중개거래
용산구,원효로4가,강변삼성스위트,59.94,17,1999,109000,2026,4,25,중개거래
용산구,신계동,용산e편한세상,124.08,4,2011,260000,2026,4,11,중개거래
용산구,이촌동,한가람,59.88,14,1998,251000,2026,4,24,중개거래
용산구,이촌동,한가람,84.89,8,1998,290000,2026,4,24,중개거래
용산구,한남동,한남아이파크애비뉴,49.6971,8,2017,99400,2026,4,20,중개거래
용산구,한남동,한남동리첸시아,37.53,11,2004,64000,2026,4,20,중개거래
용산구,원효로1가,용산더프라임,84.976,8,2014,165000,2026,4,21,직거래
용산구,원효로1가,용산더프라임,84.976,10,2014,145000,2026,4,17,직거래
용산구,한강로2가,용산파크e-편한세상,113.31,19,2007,223000,2026,4,23,중개거래
용산구,용문동,삼성하이츠,84.39,2,2003,108000,2026,4,2,중개거래
용산구,이촌동,삼익,145.19,11,1979,350000,2026,4,15,중개거래
용산구,이촌동,이촌코오롱(A),114.69,14,1999,293000,2026,4,11,중개거래
용산구,한남동,리버탑,59.57,3,2001,135000,2026,4,21,중개거래
용산구,한남동,한남아이파크애비뉴,49.6971,9,2017,91500,2026,4,4,중개거래
용산구,후암동,후암미주,62.28,3,1980,100000,2026,4,6,중개거래
용산구,이촌동,한강(대우),84.98,11,2000,263000,2026,4,22,중개거래
용산구,문배동,이안용산1차(103동),56.83,11,2005,117500,2026,4,10,중개거래
용산구,한남동,한남아이파크애비뉴,49.087,17,2017,103000,2026,4,18,중개거래
용산구,효창동,세양청마루,84.18,2,2006,133000,2026,4,20,중개거래
용산구,효창동,용산데시앙포레,84.9417,6,2022,160000,2026,4,13,중개거래
용산구,효창동,효창베네스,84.94,9,2002,159500,2026,4,2,중개거래
용산구,한남동,성아1,118.65,3,1970,80000,2026,4,18,중개거래
용산구,이촌동,한가람,84.96,19,1998,320000,2026,4,18,중개거래
용산구,이촌동,강촌,84.905,20,1998,282000,2026,4,11,중개거래
용산구,이촌동,강변,59.44,4,1971,145000,2026,4,17,중개거래
용산구,산천동,리버힐삼성,59.55,16,2001,120000,2026,4,17,중개거래
용산구,이촌동,강촌,59.12,10,1998,235000,2026,4,15,중개거래
용산구,이촌동,북한강(성원),59.55,21,2001,202500,2026,4,3,중개거래
용산구,서빙고동,신동아,166.98,7,1984,503000,2026,4,16,중개거래
용산구,효창동,용산데시앙포레,45.195,6,2022,131000,2026,4,11,중개거래
용산구,이촌동,반도,136.21,6,1977,370000,2026,4,15,중개거래
용산구,도원동,삼성래미안,59.94,3,2001,152000,2026,4,14,중개거래
용산구,산천동,리버힐삼성,59.55,7,2001,155000,2026,4,16,중개거래
용산구,이촌동,빌라맨션,229.75,1,1974,283000,2026,4,14,중개거래
용산구,도원동,삼성래미안,84.92,21,2001,189000,2026,4,15,중개거래
용산구,한강로3가,시티파크(2단지),149.69,7,2007,395000,2026,4,3,중개거래
용산구,보광동,신동아1,84.93,5,1992,400000,2026,4,12,중개거래
용산구,이촌동,한강동부,83.77,5,2008,165000,2026,4,10,중개거래
용산구,한강로3가,용산시티파크(1단지),114.17,17,2007,310000,2026,4,8,중개거래
용산구,이촌동,이촌코오롱(A),84.78,21,1999,285000,2026,4,11,중개거래
용산구,이촌동,강촌,106.645,9,1998,290000,2026,4,11,중개거래
용산구,한강로2가,래미안용산더센트럴,161.48,39,2017,515000,2026,4,12,중개거래
용산구,이촌동,동아그린,59.58,5,1999,180000,2026,4,11,중개거래
용산구,한강로2가,용산푸르지오써밋(420),148.8269,30,2017,350000,2026,4,11,중개거래
용산구,청파동1가,아이딜,58.72,5,2004,78000,2026,4,8,중개거래
용산구,이촌동,강촌,84.85,14,1998,269500,2026,4,11,중개거래
용산구,이촌동,한가람,59.88,20,1998,250000,2026,4,4,중개거래
용산구,원효로4가,강변삼성스위트,59.94,1,1999,137000,2026,4,10,중개거래
용산구,한강로3가,센트럴파크,114.5011,15,2020,415000,2026,4,3,중개거래
용산구,산천동,리버힐삼성,84.98,18,2001,175000,2026,4,10,중개거래
용산구,서빙고동,신동아,140.81,11,1984,488000,2026,4,3,중개거래
용산구,산천동,리버힐삼성,59.55,10,2001,150000,2026,4,10,중개거래
용산구,후암동,후암미주,64.86,1,1980,97000,2026,4,8,중개거래
용산구,효창동,용산데시앙포레,84.9417,7,2022,194000,2026,4,1,중개거래
용산구,산천동,리버힐삼성,59.55,10,2001,158800,2026,4,9,중개거래
용산구,도원동,삼성래미안,84.69,3,2001,164000,2026,4,2,중개거래
용산구,이태원동,용산동아파트,44.76,2,1969,56000,2026,4,7,중개거래
용산구,이촌동,동아그린,43.02,4,1999,145000,2026,4,6,중개거래
용산구,한남동,한남더힐,235.312,2,2011,1270000,2026,4,6,중개거래
