구,법정동,아파트명,전용면적,층,건축년도,거래금액,년,월,일,거래유형
용산구,이촌동,강촌,59.12,19,1998,245000,2026,8,5,중개거래
용산구,한강로3가,시티하우스,19.9,2,2011,20500,2026,8,5,중개거래
용산구,문배동,CJ나인파크,97.24,23,2007,187000,2026,8,3,중개거래
성동구,하왕십리동,벽산,84.94,4,1996,171000,2026,8,22,중개거래
성동구,송정동,건영,84.945,14,2000,130000,2026,8,4,중개거래
성동구,응봉동,대림강변타운,114.88,15,2001,234000,2026,8,11,중개거래
성동구,하왕십리동,벽산,84.94,19,1996,168000,2026,8,12,중개거래
성동구,성수동2가,현대I-PARK,84.98,12,2003,219000,2026,8,12,중개거래
성동구,행당동,신동아,59.97,10,1995,149700,2026,8,1,중개거래
성동구,옥수동,래미안 옥수 리버젠,84.81,19,2012,269000,2026,8,9,중개거래
성동구,하왕십리동,왕십리지음재,13.72,6,2020,19000,2026,8,13,중개거래
성동구,금호동3가,두산,84.99,15,1994,185000,2026,8,15,중개거래
성동구,하왕십리동,왕십리지웰,84.981,3,2009,135000,2026,8,1,중개거래
성동구,옥수동,옥수삼성,59.7,14,1999,199500,2026,8,13,중개거래
성동구,행당동,행당한진타운,59.96,25,2000,167000,2026,8,12,중개거래
성동구,성수동2가,E-아름다운세상,83.35,2,2014,133000,2026,8,1,중개거래
성동구,행당동,대림e-편한세상,84.87,8,2000,165000,2026,8,4,중개거래
성동구,하왕십리동,센트라스,84.77,26,2016,243000,2026,8,1,중개거래
성동구,행당동,신동아,59.97,10,1995,147000,2026,8,8,중개거래
성동구,하왕십리동,벽산,114.46,2,1996,156000,2026,8,9,중개거래
성동구,금호동4가,서울숲푸르지오,84.87,12,2007,246000,2026,8,9,중개거래
성동구,하왕십리동,센트라스,59.94,7,2016,208000,2026,8,8,중개거래
성동구,행당동,행당한진타운,59.96,8,2000,162000,2026,8,8,중개거래
성동구,성수동1가,갤러리아포레,217.86,34,2011,920000,2026,8,12,중개거래
성동구,행당동,서울숲행당푸르지오,59.68,3,2011,168000,2026,8,8,중개거래
성동구,하왕십리동,텐즈힐(1단지),84.96,20,2015,229000,2026,8,7,중개거래
성동구,응봉동,대림(2차),84.53,3,1989,174500,2026,8,7,중개거래
성동구,마장동,마장동중앙하이츠,60,10,1999,129000,2026,8,6,중개거래
성동구,하왕십리동,금호베스트빌,114.93,4,2001,149000,2026,8,6,중개거래
성동구,금호동2가,래미안하이리버,59.99,12,2012,186500,2026,8,6,중개거래
성동구,행당동,서울숲 한신 더 휴,59.94,11,2003,171000,2026,8,5,중개거래
성동구,행당동,서울숲 한신 더 휴,114.97,17,2003,207000,2026,8,5,중개거래
성동구,행당동,대림e-편한세상,59.96,3,2000,150000,2026,8,5,중개거래
성동구,홍익동,청계대주파크빌,84.98,12,2005,106000,2026,8,4,중개거래
성동구,행당동,서울숲 한신 더 휴,84.95,23,2003,195000,2026,8,1,중개거래
광진구,중곡동,엘림퍼스트중곡동,55.06,6,2021,56500,2026,8,12,중개거래
광진구,중곡동,중곡2단지,55.87,1,1976,65000,2026,8,28,중개거래
광진구,중곡동,삼성베스트빌(31차),47.24,8,2018,49000,2026,8,28,중개거래
광진구,군자동,일성파크,114.86,14,1996,127500,2026,8,22,중개거래
광진구,자양동,우성1,59.91,4,1988,155000,2026,8,19,중개거래
광진구,구의동,래미안파크스위트,59.98,5,2018,166000,2026,8,13,중개거래
광진구,중곡동,엘림퍼스트중곡동,54.13,5,2021,55000,2026,8,14,중개거래
광진구,자양동,자양힐101동,82.75,4,2005,93000,2026,8,5,중개거래
광진구,구의동,아차산한라아파트,60.39,6,2009,74000,2026,8,11,중개거래
광진구,중곡동,대영1동,84.7,3,2001,77000,2026,8,18,중개거래
광진구,화양동,씨즈건대힐스,14.23,7,2017,15500,2026,8,20,중개거래
광진구,구의동,광진파크하우스,44.2079,2,2023,74000,2026,8,19,중개거래
광진구,자양동,더샵스타시티,127.95,52,2007,267000,2026,8,14,중개거래
광진구,구의동,현대프라임,59.82,28,1997,186000,2026,8,1,중개거래
광진구,광장동,극동2,84.55,8,1989,201000,2026,8,11,중개거래
광진구,구의동,청목파크빌,83.93,4,2001,56000,2026,8,11,중개거래
광진구,중곡동,욱현하이브Ⅲ,18.12,4,2012,15300,2026,8,13,중개거래
광진구,자양동,자양우성7,84.93,6,1998,187500,2026,8,12,중개거래
광진구,구의동,래미안파크스위트,84.98,3,2018,200000,2026,8,12,중개거래
광진구,자양동,한라아파트,84.6,4,1996,163500,2026,8,6,중개거래
광진구,광장동,현대5,74.88,14,1989,166000,2026,8,6,중개거래
광진구,자양동,현대3,84.9,4,1996,173000,2026,8,7,중개거래
광진구,화양동,광진코지웰,13.83,8,2014,14300,2026,8,1,중개거래
광진구,자양동,테라팰리스건대2차,57.3,9,2018,100000,2026,8,1,중개거래
광진구,광장동,광장힐스테이트,131.96,3,2012,335000,2026,8,1,중개거래
광진구,광장동,광장현대9단지,84.96,6,1999,214000,2026,8,1,중개거래
광진구,광장동,광장현대9단지,59.97,14,1999,187000,2026,8,1,중개거래
동대문구,답십리동,현대썬앤빌청계,14.82,7,2016,10000,2026,8,29,직거래
동대문구,장안동,장안현대,95.39,5,1984,98000,2026,8,31,중개거래
동대문구,답십리동,한일노벨리아,16.64,17,2016,14000,2026,8,13,중개거래
동대문구,장안동,우정A(344-11),51.58,4,2003,33000,2026,8,3,직거래
동대문구,장안동,(해오름),83.18,3,2006,67000,2026,8,19,중개거래
동대문구,휘경동,휘경리오포레아파트(2단지),39.98,4,2001,67000,2026,8,29,중개거래
동대문구,전농동,전농SK,114.3,18,2000,133500,2026,8,28,중개거래
동대문구,장안동,한강훼미리주상복합아파트,83.43,8,2009,60500,2026,8,27,중개거래
동대문구,휘경동,캠퍼스드림오피스텔,16.04,13,2020,21000,2026,8,14,직거래
동대문구,장안동,태솔아파트2차,59.72,6,2016,50000,2026,8,28,중개거래
동대문구,휘경동,효자워너빌,84.64,8,2006,75000,2026,8,7,중개거래
동대문구,이문동,쌍용,59.99,15,2000,110000,2026,8,13,중개거래
동대문구,답십리동,청계벽산메가트리움,84.96,18,2006,106000,2026,8,1,중개거래
동대문구,장안동,장안현대,95.45,8,1984,92000,2026,8,24,중개거래
동대문구,전농동,래미안크레시티,84.97,11,2014,174000,2026,8,25,중개거래
동대문구,휘경동,롯데,114.96,5,2000,92000,2026,8,9,중개거래
동대문구,장안동,상록파라브3차,84.37,3,2010,69500,2026,8,23,중개거래
동대문구,답십리동,현대썬앤빌청계,14.82,10,2016,13000,2026,8,22,직거래
동대문구,답십리동,우성그린,84.66,9,1997,93000,2026,8,1,중개거래
동대문구,용두동,롯데캐슬피렌체,30.4,13,2009,37800,2026,8,22,중개거래
동대문구,답십리동,두산위브,84.91,2,2007,141500,2026,8,23,중개거래
동대문구,장안동,정은스카이빌201동,84.6,4,2006,68300,2026,8,22,중개거래
동대문구,장안동,장안현대,95.45,4,1984,92500,2026,8,21,중개거래
동대문구,휘경동,휘경리오포레아파트(1단지),84.75,13,2001,110000,2026,8,22,중개거래
동대문구,전농동,전농우성,59.78,8,1992,88000,2026,8,22,중개거래
동대문구,휘경동,휘경미소지움,114.03,19,1999,104500,2026,8,22,중개거래
동대문구,이문동,이문스카이뷰,25.99,10,2020,33000,2026,8,22,중개거래
동대문구,답십리동,청계벽산메가트리움,84.96,3,2006,81000,2026,8,12,중개거래
동대문구,장안동,래미안장안,84.774,14,2003,132500,2026,8,20,중개거래
동대문구,전농동,청량리역롯데캐슬 SKY-L65,84.971,33,2023,156000,2026,8,12,직거래
동대문구,청량리동,미주,101.62,4,1978,147000,2026,8,5,중개거래
동대문구,장안동,청솔아파트(B동),53.95,10,2015,42000,2026,8,18,중개거래
동대문구,답십리동,힐스테이트청계,84.85,13,2018,174500,2026,8,18,중개거래
동대문구,이문동,래미안라그란데,99.98,12,2025,185130,2026,8,7,직거래
동대문구,장안동,SM해그린아파트,84.87,7,2006,67500,2026,8,14,중개거래
동대문구,이문동,대림e-편한세상,84.972,21,2003,125000,2026,8,17,중개거래
동대문구,장안동,가야써니빌(373-7),84.87,4,2002,48000,2026,8,16,중개거래
동대문구,용두동,신동아,84.63,7,1994,114000,2026,8,17,중개거래
동대문구,장안동,U-포그니,57.32,8,2016,45000,2026,8,6,중개거래
동대문구,장안동,장안힐스테이트,59.885,8,2007,120000,2026,8,15,중개거래
동대문구,휘경동,브라운스톤휘경,84.74,1,2013,95000,2026,8,15,중개거래
동대문구,휘경동,효자워너빌,84.64,14,2006,74000,2026,8,14,중개거래
동대문구,전농동,래미안크레시티,59.99,3,2014,159000,2026,8,11,중개거래
동대문구,전농동,전농동신성미소지움,80.325,16,2005,139500,2026,8,4,중개거래
동대문구,휘경동,휘경리오포레아파트(2단지),39.98,10,2001,67300,2026,8,2,중개거래
동대문구,용두동,롯데캐슬피렌체,84.99,4,2009,119000,2026,8,12,중개거래
동대문구,답십리동,청솔2차우성,82.49,13,2000,93000,2026,8,12,중개거래
동대문구,이문동,대우,84.891,2,2001,97000,2026,8,12,중개거래
동대문구,제기동,한신아파트,114.885,3,2004,124500,2026,8,12,중개거래
동대문구,이문동,신이문금호어울림,84.84,10,2008,102000,2026,8,12,중개거래
동대문구,휘경동,휘경해모로프레스티지,59.82,4,2021,109000,2026,8,10,중개거래
동대문구,장안동,신일해피트리아파트101동,84.71,6,2005,85000,2026,8,8,중개거래
동대문구,답십리동,래미안위브,59.96,4,2014,162000,2026,8,12,중개거래
동대문구,답십리동,동서울한양,59.67,2,1989,73000,2026,8,12,중개거래
동대문구,답십리동,힐스테이트청계,59.94,5,2018,158000,2026,8,12,중개거래
동대문구,장안동,흥해오크팰리스(576-0),84.62,13,2007,74700,2026,8,10,중개거래
동대문구,이문동,쌍용,84.89,1,2000,104500,2026,8,11,중개거래
동대문구,장안동,래미안장안,84.774,2,2003,121000,2026,8,6,중개거래
동대문구,답십리동,두산,114.97,5,2000,107500,2026,8,6,중개거래
동대문구,장안동,장안현대,95.44,8,1984,96000,2026,8,10,중개거래
동대문구,휘경동,휘경미소지움,59.84,5,1999,77800,2026,8,9,중개거래
동대문구,전농동,동아,57.9,17,1997,102000,2026,8,9,중개거래
동대문구,장안동,신일해피트리아파트101동,65.58,6,2005,66000,2026,8,8,중개거래
동대문구,용두동,신동아,84.63,13,1994,110000,2026,8,8,중개거래
동대문구,전농동,전농SK,114.3,15,2000,126000,2026,8,8,중개거래
동대문구,전농동,래미안크레시티,121.93,4,2014,194000,2026,8,8,중개거래
동대문구,전농동,전농우성,84.84,8,1992,101000,2026,8,8,중개거래
동대문구,청량리동,한신,84.92,1,1997,95500,2026,8,8,중개거래
동대문구,장안동,래미안장안2차,81.05,20,2007,132500,2026,8,8,중개거래
동대문구,이문동,쌍용,59.99,11,2000,104300,2026,8,8,중개거래
동대문구,장안동,장안현대홈타운(336),133.72,7,2003,139000,2026,8,7,중개거래
동대문구,장안동,래미안장안2차,81.05,10,2007,132000,2026,8,5,중개거래
동대문구,전농동,래미안크레시티,84.96,10,2014,180000,2026,8,7,중개거래
동대문구,답십리동,대림,59.65,6,2003,82000,2026,8,6,중개거래
동대문구,용두동,용두두산위브,84.99,14,2009,149500,2026,8,7,중개거래
동대문구,답십리동,힐스테이트청계,48.98,8,2018,138000,2026,8,6,중개거래
동대문구,용두동,신동아,58.59,1,1994,92500,2026,8,6,중개거래
동대문구,청량리동,미주,102.15,15,1978,147500,2026,8,2,중개거래
동대문구,전농동,전농동신성미소지움,55.371,8,2005,124000,2026,8,5,중개거래
동대문구,답십리동,센시티16,14.244,15,2013,10950,2026,8,1,중개거래
동대문구,답십리동,래미안위브,84.98,7,2014,167000,2026,8,4,중개거래
동대문구,답십리동,한신휴플러스그린파크,59.69,2,2010,105500,2026,8,1,중개거래
동대문구,장안동,장안힐스테이트,84.854,3,2007,126500,2026,8,3,중개거래
동대문구,장안동,태솔아파트3차,59.24,5,2018,52000,2026,8,3,중개거래
동대문구,전농동,전농SK,59.34,19,2000,112000,2026,8,1,중개거래
동대문구,장안동,장안삼성쉐르빌,100.7,9,2002,80500,2026,8,3,중개거래
동대문구,전농동,래미안아름숲,114.92,9,2012,147000,2026,8,3,중개거래
동대문구,전농동,래미안크레시티,84.96,13,2014,175000,2026,8,3,중개거래
동대문구,전농동,래미안크레시티,84.96,13,2014,178000,2026,8,3,중개거래
동대문구,이문동,쌍용,84.89,11,2000,107500,2026,8,2,중개거래
동대문구,이문동,쌍용,114.35,18,2000,123000,2026,8,1,중개거래
동대문구,답십리동,힐스테이트청계,48.98,22,2018,137500,2026,8,1,중개거래
동대문구,제기동,한신아파트,59.84,20,2004,111700,2026,8,1,중개거래
동대문구,이문동,대림e-편한세상,79.35,6,2003,121000,2026,8,1,중개거래
동대문구,답십리동,동아,59.88,16,2001,104000,2026,8,1,중개거래
동대문구,제기동,한신아파트,114.885,20,2004,133000,2026,8,1,중개거래
동대문구,전농동,래미안크레시티,59.99,7,2014,162500,2026,8,1,중개거래
동대문구,전농동,전농SK,114.3,22,2000,130000,2026,8,1,중개거래
동대문구,전농동,래미안크레시티,84.98,14,2014,180000,2026,8,1,중개거래
동대문구,용두동,용두롯데캐슬리치,84.8378,5,2015,140000,2026,8,1,중개거래
동대문구,제기동,한신아파트,59.84,2,2004,103500,2026,8,1,중개거래
동대문구,전농동,동대문롯데캐슬노블레스,84.98,8,2018,176000,2026,8,1,중개거래
중랑구,신내동,신내11대명,49.77,14,1996,61900,2026,8,28,중개거래
중랑구,상봉동,상봉생활,20.2034,3,2026,28650,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,4,2026,29100,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,4,2026,28650,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,5,2026,29550,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,6,2026,29250,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,6,2026,29250,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,6,2026,28800,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,7,2026,29400,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,7,2026,29400,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,7,2026,28950,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,8,2026,29400,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,8,2026,29400,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,8,2026,29400,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,8,2026,28950,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,10,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,11,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,11,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,12,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,12,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,12,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,13,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,13,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,14,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,14,2026,29850,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,15,2026,30000,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,15,2026,29550,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,16,2026,30000,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,16,2026,30000,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,16,2026,29550,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,17,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,18,2026,30450,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,18,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,18,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,19,2026,30600,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,19,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,19,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,19,2026,30150,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,19,2026,29700,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,20,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,20,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,20,2026,29850,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,21,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,22,2026,30750,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,22,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,22,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,22,2026,30300,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,23,2026,30450,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,23,2026,30450,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,23,2026,30000,2026,8,27,직거래
중랑구,상봉동,상봉생활,20.2034,24,2026,30450,2026,8,27,직거래
중랑구,면목동,용마금호타운,84.9,4,1992,69500,2026,8,27,중개거래
중랑구,신내동,신내6대주,49.77,10,1996,68000,2026,8,26,중개거래
중랑구,면목동,현대,84.81,11,1994,85000,2026,8,30,중개거래
중랑구,신내동,중앙하이츠,84.97,14,1996,75000,2026,8,29,중개거래
중랑구,중화동,미영리치타운,84.71,2,2007,69000,2026,8,28,중개거래
중랑구,망우동,가야써니빌,59.96,5,2002,49500,2026,8,11,중개거래
중랑구,신내동,신내11대명,49.77,14,1996,61900,2026,8,28,중개거래
중랑구,신내동,새한,59.77,10,1998,61500,2026,8,10,중개거래
중랑구,신내동,신내9진흥,33.18,2,1996,32000,2026,8,28,중개거래
중랑구,신내동,신내9진흥,49.93,6,1996,62000,2026,8,27,중개거래
중랑구,중화동,한신아파트상가동유치원동(103~109),84.03,19,1997,100000,2026,8,27,중개거래
중랑구,신내동,동성3,84.08,5,1997,79500,2026,8,27,중개거래
중랑구,신내동,신내6대주,39.84,9,1996,51500,2026,8,22,중개거래
중랑구,신내동,신내6대주,39.84,3,1996,50000,2026,8,21,중개거래
중랑구,신내동,신내6대주,39.84,9,1996,51000,2026,8,26,중개거래
중랑구,중화동,삼익아파트.상가동,59.34,3,1995,53000,2026,8,24,중개거래
중랑구,신내동,신내6대주,39.84,1,1996,50000,2026,8,22,중개거래
중랑구,중화동,청광플러스원,73.25,14,2007,76300,2026,8,25,중개거래
중랑구,상봉동,상봉베스트원,27.31,6,2019,31650,2026,8,1,중개거래
중랑구,중화동,삼익아파트.상가동,59.34,3,1995,53000,2026,8,24,중개거래
중랑구,신내동,진로아파트,134.37,7,1995,110000,2026,8,20,직거래
중랑구,신내동,동성1,59.4,3,1993,65000,2026,8,14,중개거래
중랑구,신내동,신내우디안1단지,84.91,20,2014,87000,2026,8,22,중개거래
중랑구,망우동,신원,84.12,5,1999,54900,2026,8,22,중개거래
중랑구,묵동,극동늘푸른,84.08,8,1999,77000,2026,8,7,중개거래
중랑구,신내동,우남푸르미아,84.67,11,2005,65000,2026,8,21,중개거래
중랑구,면목동,사가정센트럴아이파크,84.87,16,2020,152000,2026,8,19,중개거래
중랑구,신내동,신내9진흥,33.18,15,1996,33000,2026,8,15,중개거래
중랑구,면목동,라온프라이빗,68.1667,24,2020,115700,2026,8,20,중개거래
중랑구,신내동,신내6대주,59.76,12,1996,75700,2026,8,19,중개거래
중랑구,신내동,석탑,84.6,12,1997,59000,2026,8,19,중개거래
중랑구,상봉동,"엘지,쌍용아파트",68.12,9,1996,81000,2026,8,19,중개거래
중랑구,신내동,화성.두산아파트,66.96,10,1995,76000,2026,8,18,중개거래
중랑구,망우동,경남,52.71,1,1989,36000,2026,8,13,중개거래
중랑구,망우동,예성그린캐슬,84.83,11,2004,61000,2026,8,16,중개거래
중랑구,묵동,백운,75.03,3,2002,47500,2026,8,18,중개거래
중랑구,망우동,한일써너스빌리젠시2단지,84.6,16,2008,84000,2026,8,12,중개거래
중랑구,면목동,신성미소지움,80.1913,8,2004,70000,2026,8,16,중개거래
중랑구,상봉동,상봉듀오트리스,131.8,12,2016,137000,2026,8,17,중개거래
중랑구,면목동,마젤란21,78.941,7,2007,84500,2026,8,15,중개거래
중랑구,상봉동,동부아파트,54,17,1999,68300,2026,8,17,중개거래
중랑구,망우동,백림금호,59.99,21,2000,44700,2026,8,17,중개거래
중랑구,신내동,신내11대명,39.76,8,1996,49700,2026,8,15,중개거래
중랑구,면목동,사가정센트럴아이파크,84.87,9,2020,150000,2026,8,15,중개거래
중랑구,신내동,신내6대주,39.84,6,1996,52500,2026,8,15,중개거래
중랑구,중화동,동양엔파트,84.79,10,2010,80000,2026,8,14,중개거래
중랑구,신내동,중앙하이츠,84.97,4,1996,68500,2026,8,15,중개거래
중랑구,면목동,용마한신,59.22,11,1990,65700,2026,8,14,중개거래
중랑구,중화동,한신아파트상가동유치원동(103~109),50.37,20,1997,79500,2026,8,14,중개거래
중랑구,상봉동,솔렌시아3(85-1),45.91,7,2018,37800,2026,8,7,중개거래
중랑구,상봉동,"엘지,쌍용아파트",68.12,6,1996,73500,2026,8,14,중개거래
중랑구,면목동,사가정센트럴아이파크,114.853,22,2020,180000,2026,8,1,중개거래
중랑구,신내동,신내6대주,49.77,7,1996,67800,2026,8,13,중개거래
중랑구,면목동,킴스아파트,38.91,13,2018,35000,2026,8,11,중개거래
중랑구,신내동,동성3,59.4,10,1997,53000,2026,8,13,중개거래
중랑구,상봉동,한일써너스빌,84.981,13,2003,91000,2026,8,11,중개거래
중랑구,중화동,강오(A동),82.28,4,2004,54000,2026,8,12,중개거래
중랑구,상봉동,건영2차아파트,84.96,8,1996,90000,2026,8,12,중개거래
중랑구,신내동,신내우디안1단지,84.65,11,2014,85000,2026,8,12,중개거래
중랑구,망우동,아스테르아파트,37.6,19,2024,47850,2026,8,4,직거래
중랑구,망우동,아스테르아파트,37.6,17,2024,45500,2026,8,1,직거래
중랑구,면목동,면목한신,44.5,7,1987,47000,2026,8,12,중개거래
중랑구,면목동,면목동금호어울림아파트,84.8726,6,2005,84800,2026,8,5,중개거래
중랑구,묵동,세방,84.8,8,2000,71000,2026,8,11,중개거래
중랑구,면목동,현대,84.99,17,1994,90500,2026,8,12,중개거래
중랑구,면목동,용마한신2,84.51,6,1998,80000,2026,8,11,중개거래
중랑구,신내동,신내9진흥,33.18,3,1996,32000,2026,8,11,중개거래
중랑구,신내동,새한,59.77,10,1998,61500,2026,8,10,중개거래
중랑구,상봉동,동부아파트,54,4,1999,67500,2026,8,11,중개거래
중랑구,신내동,신내9진흥,33.18,13,1996,33800,2026,8,11,중개거래
중랑구,중화동,한신아파트상가동유치원동(103~109),84.87,26,1997,100000,2026,8,10,중개거래
중랑구,면목동,면목삼호101,59.67,3,2000,63500,2026,8,8,중개거래
중랑구,신내동,동성1,59.4,20,1993,64000,2026,8,7,중개거래
중랑구,신내동,신내우디안1단지,59.49,12,2014,78700,2026,8,8,중개거래
중랑구,면목동,늘푸른동아,59.65,10,2002,75800,2026,8,8,중개거래
중랑구,상봉동,태영데시앙1,84.9353,24,2003,87400,2026,8,8,중개거래
중랑구,묵동,브라운스톤태릉,59.4364,16,2004,77800,2026,8,8,중개거래
중랑구,신내동,신내 데시앙포레,84.65,3,2013,85000,2026,8,7,중개거래
중랑구,신내동,화성.두산아파트,66.96,5,1995,75000,2026,8,7,중개거래
중랑구,묵동,극동늘푸른,84.08,8,1999,74000,2026,8,6,중개거래
