구,법정동,아파트명,전용면적,층,건축년도,거래금액,년,월,일,거래유형
중구,신당동,(432-2001),49.78,5,2001,29800,2026,6,17,중개거래
중구,신당동,청구e편한세상,84.95,12,2011,207000,2026,6,30,중개거래
중구,신당동,청구파크뷰,76.9,4,2003,83000,2026,6,30,중개거래
중구,황학동,한양I-Class,16.37,16,2013,12700,2026,6,30,중개거래
중구,황학동,롯데캐슬,84.92,15,2008,128500,2026,6,30,중개거래
중구,황학동,한양I-Class,16.37,17,2013,12300,2026,6,29,중개거래
중구,신당동,남산타운,84.88,14,2002,167000,2026,6,22,중개거래
중구,황학동,한양I-Class,16.37,17,2013,12300,2026,6,29,중개거래
중구,신당동,남산타운,59.94,3,2002,157500,2026,6,4,중개거래
중구,충무로5가,충무로엘크루메크로시티2차,22.75,6,2016,21500,2026,6,27,중개거래
중구,신당동,삼성,59.97,12,1999,149900,2026,6,29,중개거래
중구,순화동,바비엥3,65.71,18,2006,69000,2026,6,13,중개거래
중구,신당동,약수하이츠,114.92,7,1999,186000,2026,6,3,중개거래
중구,신당동,삼성,59.98,11,1999,150000,2026,6,27,중개거래
중구,황학동,롯데캐슬,59.94,21,2008,104000,2026,6,26,중개거래
중구,신당동,남산타운,59.94,1,2002,145500,2026,6,25,중개거래
중구,신당동,신당푸르지오,84.39,9,2005,161000,2026,6,24,중개거래
중구,황학동,롯데캐슬,84.92,7,2008,113000,2026,6,23,중개거래
중구,인현동2가,세운푸르지오헤리시티,40.7637,23,2023,75000,2026,6,11,중개거래
중구,회현동1가,남산롯데캐슬아이리스,113.46,27,2011,180000,2026,6,10,중개거래
중구,입정동,힐스테이트세운센트럴2단지,49.984,18,2023,115500,2026,6,18,중개거래
중구,회현동1가,남산롯데캐슬아이리스,113.46,9,2011,180000,2026,6,11,중개거래
중구,신당동,남산타운,59.94,13,2002,155000,2026,6,17,중개거래
중구,입정동,힐스테이트세운센트럴1단지,59.6641,19,2023,148000,2026,6,5,중개거래
중구,회현동2가,쌍용남산플래티넘,158.97,9,2010,226000,2026,6,9,중개거래
중구,황학동,DUO302,15.97,17,2014,15500,2026,6,17,중개거래
중구,신당동,래미안하이베르,117,2,2011,185000,2026,6,17,중개거래
중구,황학동,DUO302,15.97,5,2014,15800,2026,6,16,중개거래
중구,신당동,남산타운,59.94,5,2002,152800,2026,6,13,중개거래
중구,신당동,약수하이츠,57.63,7,1999,141000,2026,6,13,중개거래
중구,황학동,롯데캐슬,84.97,30,2008,119500,2026,6,13,중개거래
중구,신당동,청구e편한세상,84.95,11,2011,200000,2026,6,13,중개거래
중구,신당동,삼성,84.96,3,1999,161000,2026,6,11,중개거래
중구,신당동,남산타운,84.88,16,2002,171500,2026,6,11,중개거래
중구,황학동,황학동코아루,84.95,5,2010,104000,2026,6,11,중개거래
중구,충무로5가,충무로헤센스마트,40.65,7,2018,45000,2026,6,2,중개거래
중구,충무로5가,충무로엘크루메크로시티2차,35.55,16,2016,36000,2026,6,9,중개거래
중구,신당동,신당동파라다이스,59.9,6,2000,92500,2026,6,1,중개거래
중구,순화동,덕수궁롯데캐슬,82.3212,19,2016,183000,2026,6,5,중개거래
중구,황학동,롯데캐슬,59.91,14,2008,101000,2026,6,1,중개거래
중구,신당동,남산타운,59.94,2,2002,145000,2026,6,5,중개거래
중구,묵정동,묵정,52.46,9,1981,50500,2026,6,5,중개거래
중구,신당동,(432-2001),49.78,-1,2001,19000,2026,6,4,중개거래
중구,신당동,남산타운,84.88,18,2002,174000,2026,6,3,중개거래
중구,신당동,청구e편한세상,84.96,4,2011,184500,2026,6,3,중개거래
중구,신당동,남산타운,59.94,14,2002,159500,2026,6,2,중개거래
중구,신당동,남산타운,59.94,11,2002,150000,2026,6,2,중개거래
중구,신당동,청구e편한세상,59.89,2,2011,166000,2026,6,1,중개거래
용산구,한강로3가,한강자이에클라트,79.73,16,2006,125000,2026,6,19,중개거래
용산구,원효로1가,용산더프라임,142.901,7,2014,240000,2026,6,27,중개거래
용산구,산천동,리버힐삼성,114.48,1,2001,172000,2026,6,20,중개거래
용산구,한강로3가,센트럴파크,114.8905,21,2020,390000,2026,6,26,중개거래
용산구,원효로1가,시온캐슬용산,19.33,10,2021,43000,2026,6,29,중개거래
용산구,신계동,용산e편한세상,84.89,10,2011,240000,2026,6,24,중개거래
용산구,한강로3가,철우,68.76,1,1978,160000,2026,6,6,중개거래
용산구,이촌동,한강(대우),135.87,5,2000,327000,2026,6,13,중개거래
용산구,이촌동,한가람,59.88,9,1998,248000,2026,6,29,중개거래
용산구,산천동,리버힐삼성,59.55,15,2001,130000,2026,6,26,직거래
용산구,문배동,G&P용산파크,28.61,6,2018,43500,2026,6,25,중개거래
용산구,문배동,이안용산1차(103동),56.83,10,2005,118000,2026,6,5,중개거래
용산구,한남동,한남아이파크애비뉴,49.6243,4,2017,86500,2026,6,12,중개거래
용산구,한남동,성아1,118.65,3,1970,112500,2026,6,22,중개거래
용산구,도원동,삼성래미안,59.94,10,2001,169000,2026,6,22,중개거래
용산구,원효로4가,강변삼성스위트,84.9,18,1999,210000,2026,6,9,중개거래
용산구,한남동,한남더힐,59.686,3,2011,385000,2026,6,19,중개거래
용산구,한강로3가,센트럴파크,114.5011,33,2020,412000,2026,6,10,중개거래
용산구,원효로4가,산호,78.06,11,1977,250000,2026,6,18,중개거래
용산구,한강로2가,벽산메가트리움,84.98,16,2005,195000,2026,6,20,중개거래
용산구,한남동,한남동리첸시아,37.53,7,2004,65000,2026,6,20,중개거래
용산구,산천동,리버힐삼성,114.48,1,2001,172000,2026,6,20,중개거래
용산구,문배동,용산KCC웰츠타워,84.68,36,2015,180000,2026,6,6,중개거래
용산구,보광동,신동아1,84.93,7,1992,435000,2026,6,13,중개거래
용산구,한남동,스카이빌2,84.34,3,2001,90000,2026,6,19,중개거래
용산구,이촌동,한강맨숀,87.54,2,1971,425000,2026,6,18,중개거래
용산구,한남동,나인원한남,273.9424,1,2019,2500000,2026,6,18,중개거래
용산구,효창동,효창파크푸르지오,59.41,18,2010,143000,2026,6,2,중개거래
용산구,이촌동,대림,84.78,12,1994,238000,2026,6,5,중개거래
용산구,용산동5가,용산파크타워(24-0),124.8,19,2009,356000,2026,6,18,중개거래
용산구,도원동,삼성래미안,59.94,8,2001,165000,2026,6,17,중개거래
용산구,용문동,브라운스톤,84.98,9,2011,199000,2026,6,11,중개거래
용산구,도원동,삼성래미안,114.99,21,2001,210000,2026,6,6,중개거래
용산구,용산동5가,용산파크타워(24-1),130.56,11,2009,410000,2026,6,9,중개거래
용산구,효창동,효창한신,71.77,1,1987,153000,2026,6,12,중개거래
용산구,이촌동,강촌,106.645,6,1998,270000,2026,6,13,중개거래
용산구,이촌동,강촌,59.12,15,1998,235000,2026,6,13,중개거래
용산구,문배동,이안용산1차(103동),84.96,9,2005,144000,2026,6,12,중개거래
용산구,문배동,이안용산1차(103동),84.96,3,2005,148900,2026,6,12,중개거래
용산구,한강로2가,한강로대우아이빌,32.39,12,2004,38000,2026,6,6,중개거래
용산구,문배동,용산KCC웰츠타워,84.03,15,2015,121000,2026,6,10,중개거래
용산구,이촌동,동원베네스트,84.973,7,2005,147000,2026,6,10,중개거래
용산구,한강로3가,센트럴파크,114.5011,28,2020,402000,2026,6,10,중개거래
용산구,도원동,삼성래미안,84.92,21,2001,180000,2026,6,9,중개거래
용산구,원효로4가,산호,86.12,4,1977,225000,2026,6,9,중개거래
용산구,한강로3가,센트럴파크,102.8617,32,2020,380000,2026,6,1,중개거래
용산구,보광동,리버빌(삼성),59.7,10,2000,180000,2026,6,4,중개거래
용산구,이촌동,북한강(성원),59.55,9,2001,219000,2026,6,5,중개거래
용산구,한강로3가,시티하우스,19.2,7,2011,24500,2026,6,5,중개거래
용산구,문배동,용산KCC웰츠타워,84.03,30,2015,182000,2026,6,1,중개거래
용산구,이촌동,동아그린,43.02,7,1999,160000,2026,6,2,중개거래
용산구,원효로4가,산호,78.06,11,1977,244500,2026,6,1,중개거래
용산구,이태원동,용산동아파트,44.76,4,1969,57000,2026,6,20,중개거래
성동구,옥수동,동인샤인빌,57.16,8,2003,120000,2026,6,18,중개거래
성동구,마장동,마장동해맑은아파트,84.67,3,2004,97000,2026,6,13,중개거래
성동구,금호동3가,금호자이2차,84.9796,5,2012,183000,2026,6,13,중개거래
성동구,금호동3가,두산,116.81,5,1994,200000,2026,6,13,중개거래
성동구,하왕십리동,왕십리풍림아이원,59.936,7,2004,142000,2026,6,19,중개거래
성동구,금호동4가,서울숲2차푸르지오,114.771,1,2012,244000,2026,6,15,중개거래
성동구,응봉동,대림강변타운,59.76,19,2001,177000,2026,6,26,중개거래
성동구,옥수동,풍림아이원,84.767,11,2004,230000,2026,6,27,중개거래
성동구,성수동2가,성수1차대우아파트,59.49,10,1999,80000,2026,6,12,중개거래
성동구,사근동,중앙하이츠,71.85,3,1989,91800,2026,6,20,중개거래
성동구,금호동1가,신금호두산위브,59.92,7,2006,140000,2026,6,29,중개거래
성동구,하왕십리동,금호베스트빌,114.93,1,2001,137500,2026,6,29,중개거래
성동구,응봉동,대림강변타운,59.76,19,2001,177000,2026,6,26,중개거래
성동구,하왕십리동,금호베스트빌,114.93,9,2001,148000,2026,6,25,중개거래
성동구,옥수동,옥수삼성,114.666,9,1999,218000,2026,6,1,직거래
성동구,마장동,삼성홈타운,18.06,4,2015,19600,2026,6,25,중개거래
성동구,행당동,서울숲삼부아파트,122.01,1,1998,234000,2026,6,22,중개거래
성동구,행당동,서울숲삼부아파트,84.93,9,1998,209000,2026,6,15,중개거래
성동구,마장동,대성유니드,59.7,13,2004,137000,2026,6,27,중개거래
성동구,행당동,행당한진타운,84.71,13,2000,195000,2026,6,27,중개거래
성동구,마장동,현대,84.91,14,1998,140000,2026,6,12,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.949,12,2019,213000,2026,6,26,중개거래
성동구,금호동1가,이편한세상금호파크힐스,84.982,19,2019,255000,2026,6,26,중개거래
성동구,마장동,현대,84.91,5,1998,144500,2026,6,26,중개거래
성동구,응봉동,서울숲리버그린동아아파트,84.83,13,2003,200000,2026,6,27,중개거래
성동구,행당동,행당한진타운,59.96,5,2000,162500,2026,6,27,중개거래
성동구,행당동,행당한진타운,114.62,14,2000,155000,2026,6,25,중개거래
성동구,성수동2가,강변현대,81.8,14,1994,303000,2026,6,13,중개거래
성동구,마장동,왕십리삼성아파트,59.76,18,1996,140000,2026,6,24,중개거래
성동구,하왕십리동,금호베스트빌,84.97,2,2001,136000,2026,6,23,중개거래
성동구,하왕십리동,왕십리풍림아이원,59.936,16,2004,158000,2026,6,23,중개거래
성동구,행당동,행당한진타운,59.96,11,2000,160000,2026,6,23,중개거래
성동구,하왕십리동,극동미라주,84.33,8,2001,151000,2026,6,19,중개거래
성동구,하왕십리동,텐즈힐(1단지),84.96,23,2015,226000,2026,6,20,중개거래
성동구,응봉동,서울숲리버그린동아아파트,59.98,21,2003,170000,2026,6,19,직거래
성동구,금호동1가,벽산,84.82,4,2001,180000,2026,6,20,중개거래
성동구,응봉동,대림강변타운,84.42,4,2001,190000,2026,6,10,중개거래
성동구,상왕십리동,텐즈힐(2단지),157.29,9,2014,242000,2026,6,20,중개거래
성동구,하왕십리동,벽산,114.46,11,1996,160000,2026,6,20,중개거래
성동구,응봉동,대림강변타운,59.76,6,2001,165500,2026,6,20,중개거래
성동구,하왕십리동,왕십리풍림아이원,59.936,7,2004,142000,2026,6,19,중개거래
성동구,금호동4가,서울숲2차푸르지오,59.862,6,2012,233000,2026,6,20,중개거래
성동구,행당동,서울숲리버뷰자이,84.96,32,2018,265500,2026,6,18,중개거래
성동구,행당동,서울숲리버뷰자이,108.82,30,2018,355000,2026,6,18,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,7,2019,210000,2026,6,4,중개거래
성동구,옥수동,모닝빌아파트,209.14,2,2000,180000,2026,6,18,중개거래
성동구,금호동4가,서울숲푸르지오,84.87,11,2007,232000,2026,6,16,중개거래
성동구,행당동,대림e-편한세상,59.96,10,2000,162000,2026,6,18,중개거래
성동구,성수동2가,롯데캐슬파크,81.567,6,2003,202000,2026,6,17,중개거래
성동구,성수동1가,동아,53.14,9,1983,207500,2026,6,8,중개거래
성동구,옥수동,옥수삼성,84.822,2,1999,214000,2026,6,18,중개거래
성동구,하왕십리동,왕십리풍림아이원,59.936,13,2004,149500,2026,6,17,중개거래
성동구,하왕십리동,벽산,114.46,5,1996,163000,2026,6,17,중개거래
성동구,행당동,행당한진타운,84.71,5,2000,191700,2026,6,17,중개거래
성동구,행당동,행당한진타운,59.96,21,2000,167000,2026,6,16,중개거래
성동구,응봉동,대림(2차),59.91,7,1989,157700,2026,6,16,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,14,2019,204000,2026,6,16,중개거래
성동구,하왕십리동,센트라스,84.96,13,2016,247000,2026,6,16,중개거래
성동구,금호동4가,대우,59.97,13,2001,178000,2026,6,15,중개거래
성동구,행당동,행당한진타운,59.96,25,2000,169000,2026,6,15,중개거래
성동구,행당동,행당한진타운,114.62,8,2000,205000,2026,6,15,중개거래
성동구,금호동1가,벽산,84.82,20,2001,200000,2026,6,13,중개거래
성동구,금호동4가,브라운스톤2차,84.99,4,2010,185000,2026,6,4,중개거래
성동구,성수동2가,롯데캐슬파크,81.567,6,2003,208000,2026,6,9,중개거래
성동구,마장동,왕십리금호어울림,84.97,16,2006,166000,2026,6,13,중개거래
성동구,마장동,마장동중앙하이츠,60,6,1999,119000,2026,6,11,중개거래
성동구,행당동,행당두산위브,59.99,1,2009,166000,2026,6,13,중개거래
성동구,금호동4가,롯데,84.99,6,2003,178000,2026,6,11,중개거래
성동구,금호동4가,대우,59.97,2,2001,167000,2026,6,13,중개거래
성동구,행당동,대림e-편한세상,84.87,14,2000,177000,2026,6,13,중개거래
성동구,송정동,서울숲아이파크,116.58,6,2009,179500,2026,6,13,중개거래
성동구,금호동1가,벽산,59.9,7,2001,167000,2026,6,13,중개거래
성동구,마장동,현대,59.91,22,1998,126500,2026,6,13,중개거래
성동구,행당동,행당두산위브,59.99,3,2009,170000,2026,6,13,중개거래
성동구,금호동1가,벽산,84.82,10,2001,184000,2026,6,13,중개거래
성동구,마장동,마장동해맑은아파트,84.67,3,2004,97000,2026,6,13,중개거래
성동구,옥수동,래미안 옥수 리버젠,59.25,12,2012,218500,2026,6,11,중개거래
성동구,행당동,대림e-편한세상,114.94,8,2000,194000,2026,6,11,중개거래
성동구,하왕십리동,왕십리풍림아이원,59.936,3,2004,148500,2026,6,11,중개거래
성동구,성수동1가,우성,84.66,3,2004,150000,2026,6,11,중개거래
성동구,행당동,대림e-편한세상,59.96,13,2000,157500,2026,6,11,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,14,2019,210000,2026,6,10,중개거래
성동구,금호동1가,벽산,114.57,1,2001,163700,2026,6,10,중개거래
성동구,옥수동,풍림아이원,84.762,9,2004,239000,2026,6,10,중개거래
성동구,하왕십리동,한신무학,75.2,10,1989,150000,2026,6,9,중개거래
성동구,금호동1가,벽산,84.82,7,2001,185000,2026,6,9,중개거래
성동구,마장동,현대,59.94,11,1998,130000,2026,6,9,중개거래
성동구,사근동,중앙하이츠,71.85,3,1989,87500,2026,6,8,중개거래
성동구,금호동2가,금호자이1차,84.98,2,2012,187000,2026,6,9,중개거래
성동구,하왕십리동,왕십리풍림아이원,84.417,1,2004,146000,2026,6,9,중개거래
성동구,행당동,서울숲행당푸르지오,59.68,11,2011,160000,2026,6,8,중개거래
성동구,행당동,서울숲행당푸르지오,114.33,13,2011,219500,2026,6,8,중개거래
성동구,금호동4가,서울숲푸르지오,59.99,6,2007,205000,2026,6,8,중개거래
성동구,옥수동,극동,57.78,6,1986,162500,2026,6,6,중개거래
성동구,성수동1가,쌍용,84.78,20,1997,210000,2026,6,4,중개거래
성동구,하왕십리동,드림,72.9,3,2006,81000,2026,6,8,중개거래
성동구,마장동,현대,84.91,3,1998,136000,2026,6,6,중개거래
성동구,마장동,왕십리삼성아파트,59.76,7,1996,144000,2026,6,5,중개거래
성동구,행당동,행당한진타운,84.71,15,2000,187500,2026,6,5,중개거래
성동구,응봉동,대림강변타운,59.76,2,2001,160000,2026,6,5,중개거래
성동구,하왕십리동,텐즈힐(1단지),129.34,16,2015,244000,2026,6,4,중개거래
성동구,하왕십리동,왕십리풍림아이원,84.417,4,2004,162000,2026,6,4,중개거래
성동구,응봉동,신동아,76.76,8,1996,143500,2026,6,4,중개거래
성동구,행당동,서울숲 한신 더 휴,59.91,7,2003,179000,2026,6,4,중개거래
성동구,사근동,중앙하이츠,71.85,11,1989,85000,2026,6,2,중개거래
성동구,옥수동,극동그린,114.32,17,1997,175000,2026,6,1,중개거래
성동구,금호동4가,서울숲푸르지오,59.99,12,2007,189500,2026,6,4,중개거래
성동구,도선동,삼성쉐르빌,84.93,14,2006,120000,2026,6,2,중개거래
성동구,금호동2가,신금호파크자이,59.98,6,2016,204000,2026,6,3,중개거래
성동구,행당동,행당한진타운,59.96,14,2000,167500,2026,6,3,중개거래
성동구,하왕십리동,금호베스트빌,84.97,4,2001,143000,2026,6,2,중개거래
성동구,응봉동,신동아,84.81,9,1996,158000,2026,6,1,중개거래
성동구,금호동1가,벽산,59.9,9,2001,169000,2026,6,1,중개거래
성동구,하왕십리동,센트라스,59.93,24,2016,198000,2026,6,1,중개거래
성동구,금호동1가,이편한세상금호파크힐스,59.983,17,2019,215000,2026,6,1,중개거래
성동구,금호동3가,금호자이2차,84.7313,14,2012,187000,2026,6,1,중개거래
광진구,구의동,구의자이르네,73.6556,5,2021,124800,2026,6,20,중개거래
광진구,자양동,자양삼성,114.88,3,1999,183000,2026,6,19,중개거래
광진구,광장동,극동2,84.55,9,1989,249000,2026,6,16,중개거래
광진구,중곡동,삼민,73.44,6,1995,58000,2026,6,16,중개거래
광진구,광장동,삼성광장2,58.62,14,1989,160000,2026,6,30,중개거래
광진구,자양동,더샵스타시티,139.54,28,2007,285000,2026,6,29,중개거래
광진구,구의동,구의현대2단지,84.75,15,1996,203000,2026,6,30,중개거래
광진구,자양동,경남,59.96,10,1999,130000,2026,6,24,중개거래
광진구,중곡동,삼보글로벌101동,42.74,7,2003,51000,2026,6,16,중개거래
광진구,중곡동,중곡2단지,55.87,4,1976,62000,2026,6,23,중개거래
광진구,구의동,구의현대2단지,84.75,25,1996,208000,2026,6,24,중개거래
광진구,화양동,위너스힐(111-89),52.04,10,2021,47000,2026,6,19,직거래
광진구,구의동,e편한세상광진그랜드파크,84.9839,18,2021,210000,2026,6,19,중개거래
광진구,구의동,e편한세상광진그랜드파크,84.9716,12,2021,229000,2026,6,23,중개거래
광진구,중곡동,욱현하이브Ⅲ,18.85,8,2012,18000,2026,6,23,중개거래
광진구,자양동,한강이레,82.6,3,2003,118000,2026,6,6,중개거래
광진구,중곡동,신성그랜드타워,156.03,5,1996,90500,2026,6,19,중개거래
광진구,중곡동,중곡동광덕,84.79,2,2002,64700,2026,6,24,중개거래
광진구,중곡동,중곡2단지,55.87,3,1976,62000,2026,6,18,중개거래
광진구,구의동,e편한세상광진그랜드파크,115.9979,17,2021,275000,2026,6,8,중개거래
광진구,구의동,아차산포레안,84.68,3,2010,135000,2026,6,23,중개거래
광진구,화양동,브라운스톤,58.24,14,2006,50000,2026,6,22,직거래
광진구,구의동,스타파크아파트,59.23,8,2018,83000,2026,6,21,중개거래
광진구,구의동,성동강변파크빌101(강변타워),59.92,11,2001,125000,2026,6,22,중개거래
광진구,구의동,구의현대2단지,84.91,23,1996,220000,2026,6,22,중개거래
광진구,구의동,새한,84.91,2,2000,130000,2026,6,17,중개거래
광진구,광장동,현대파크빌,59.76,14,2000,187000,2026,6,19,중개거래
광진구,중곡동,중곡1단지,48.5,3,1976,52000,2026,6,22,중개거래
광진구,자양동,자양호반써밋,40.2751,9,2021,125000,2026,6,19,중개거래
광진구,자양동,우성1,59.91,1,1988,148000,2026,6,20,중개거래
광진구,자양동,경남,114.97,7,1999,185000,2026,6,19,중개거래
광진구,화양동,씨즈건대힐스,14.23,2,2017,14850,2026,6,19,중개거래
광진구,광장동,현대5,59.67,14,1989,194300,2026,6,11,중개거래
광진구,광장동,현대3,59.67,21,1990,172500,2026,6,18,중개거래
광진구,구의동,세양,84.32,11,2002,172000,2026,6,18,중개거래
광진구,중곡동,중곡2단지,55.87,5,1976,61800,2026,6,17,중개거래
광진구,광장동,현대5,74.88,2,1989,210000,2026,6,18,중개거래
광진구,구의동,아차산인앤인W클래스102동,147.59,5,2007,135000,2026,6,15,중개거래
광진구,중곡동,성원,59.82,2,1998,54700,2026,6,15,중개거래
광진구,구의동,세양,84.32,22,2002,187000,2026,6,6,중개거래
광진구,자양동,스카이빌2차,71.62,5,2002,80000,2026,6,13,중개거래
광진구,구의동,e편한세상광진그랜드파크,84.9716,2,2021,217000,2026,6,12,중개거래
광진구,화양동,화양현대,84.77,23,1999,130000,2026,6,11,중개거래
광진구,자양동,우성2,51.57,4,1989,136000,2026,6,11,중개거래
광진구,구의동,구의현대2단지,84.91,4,1996,208000,2026,6,10,중개거래
광진구,구의동,성동강변파크빌101(강변타워),59.1,1,2001,105000,2026,6,11,중개거래
광진구,군자동,일성파크,59.96,1,1996,89000,2026,6,10,중개거래
광진구,화양동,화양현대,59.97,4,1999,115000,2026,6,10,중개거래
광진구,자양동,우성1,79.75,7,1988,173500,2026,6,4,중개거래
광진구,화양동,위너스힐(111-89),61.215,12,2021,75000,2026,6,4,직거래
광진구,구의동,현대프라임,84.99,4,1997,206000,2026,6,9,중개거래
광진구,자양동,한화꿈에그린,84.57,15,2006,215000,2026,6,8,중개거래
광진구,구의동,현대프라임,84.99,7,1997,210000,2026,6,6,중개거래
광진구,구의동,구의현대2단지,84.88,19,1996,210000,2026,6,5,중개거래
광진구,군자동,일성파크,59.96,18,1996,96000,2026,6,5,중개거래
광진구,자양동,이튼타워리버5차,84.77,16,2009,233000,2026,6,4,중개거래
광진구,자양동,우성4,72.34,7,1989,145000,2026,6,4,중개거래
광진구,자양동,현대강변,82.08,11,1991,160000,2026,6,3,중개거래
광진구,자양동,자양현대6,84.97,2,1999,164000,2026,6,3,중개거래
광진구,구의동,광진파크하우스,45.5821,8,2023,65500,2026,6,2,중개거래
광진구,광장동,청구,84.86,3,1996,190000,2026,6,2,중개거래
광진구,중곡동,중곡2단지,55.87,2,1976,61500,2026,6,1,중개거래
동대문구,휘경동,롯데,59.94,15,2000,83000,2026,6,27,중개거래
동대문구,장안동,SM해그린아파트,84.87,7,2006,67500,2026,6,30,중개거래
동대문구,용두동,동대문푸르지오시티(도시형생활주택),19.51,7,2016,15800,2026,6,24,중개거래
동대문구,장안동,래미안장안2차,81.05,12,2007,131000,2026,6,29,중개거래
동대문구,휘경동,휘경해모로프레스티지,59.77,14,2021,102000,2026,6,11,중개거래
동대문구,이문동,현대,114.6,25,2000,107000,2026,6,29,중개거래
동대문구,답십리동,그린힐스아파트,56.9651,2,2025,60000,2026,6,13,직거래
동대문구,답십리동,한신휴플러스그린파크,59.92,1,2010,102000,2026,6,27,중개거래
동대문구,이문동,삼익,84.95,20,1997,95000,2026,6,19,중개거래
동대문구,휘경동,브라운스톤휘경,59.78,9,2013,95000,2026,6,27,중개거래
동대문구,회기동,민족통일MJ캠퍼스경희대,27.64,7,2017,26500,2026,6,29,중개거래
동대문구,용두동,동대문푸르지오시티(도시형생활주택),30.11,22,2016,44000,2026,6,25,중개거래
동대문구,장안동,장안현대홈타운(336),59.54,27,2003,121000,2026,6,29,중개거래
동대문구,이문동,대림e-편한세상,84.972,19,2003,117000,2026,6,24,중개거래
동대문구,장안동,장안현대홈타운(336),84.87,8,2003,115500,2026,6,13,중개거래
동대문구,휘경동,롯데,59.94,1,2000,68000,2026,6,29,중개거래
동대문구,제기동,안암골벽산,84.98,7,2003,105000,2026,6,20,중개거래
동대문구,용두동,래미안엘리니티,59.92,6,2022,158000,2026,6,15,중개거래
동대문구,장안동,한일(424-1),84.49,3,2003,56000,2026,6,30,직거래
동대문구,이문동,현대,114.6,11,2000,99500,2026,6,27,중개거래
동대문구,제기동,한신아파트,84.76,11,2004,119000,2026,6,27,중개거래
동대문구,용두동,용두두산위브,59.99,15,2009,137000,2026,6,30,중개거래
동대문구,이문동,중앙하이츠빌,84.81,18,2002,100000,2026,6,19,중개거래
동대문구,휘경동,휘경SK뷰,59.39,12,2019,142000,2026,6,19,중개거래
동대문구,장안동,광남캐스빌,113.74,14,2004,72500,2026,6,30,중개거래
동대문구,용두동,용두롯데캐슬리치,84.9406,5,2015,142000,2026,6,29,중개거래
동대문구,이문동,래미안이문2차,84.61,7,2004,121500,2026,6,3,중개거래
동대문구,답십리동,청계벽산메가트리움,84.96,13,2006,92500,2026,6,10,중개거래
동대문구,전농동,전농우성,44.24,6,1992,64500,2026,6,29,중개거래
동대문구,장안동,동대문더퍼스트데시앙,59.8074,7,2019,109800,2026,6,29,중개거래
동대문구,장안동,장안현대홈타운(336),84.87,18,2003,129500,2026,6,29,중개거래
동대문구,용두동,청량리역해링턴플레이스,84.873,36,2023,149700,2026,6,27,중개거래
