구,법정동,아파트명,전용면적,층,건축년도,거래금액,년,월,일,거래유형
은평구,응암동,미가마하나임,52.66,10,2026,64157,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,10,2026,64360,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,11,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,11,2026,63492,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,11,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,11,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,12,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,12,2026,63492,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,12,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,12,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,13,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,13,2026,63492,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,13,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,13,2026,64994,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,14,2026,65658,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,14,2026,64157,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,14,2026,65485,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,14,2026,65658,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,15,2026,65658,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,15,2026,64157,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,15,2026,65485,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,15,2026,65658,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,16,2026,66262,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,16,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,16,2026,66150,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,16,2026,66262,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,17,2026,66262,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,17,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,17,2026,66150,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,17,2026,66262,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,18,2026,66896,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,18,2026,65485,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,18,2026,66782,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,18,2026,66896,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,19,2026,66896,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,19,2026,65485,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,19,2026,66782,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,19,2026,66896,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,20,2026,66262,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,20,2026,64821,2026,9,2,직거래
은평구,응암동,미가마하나임,52.66,20,2026,66150,2026,9,2,직거래
은평구,응암동,미가마하나임,50.25,20,2026,66262,2026,9,2,직거래
은평구,신사동,신사성원,59.94,8,2000,59800,2026,9,3,중개거래
은평구,신사동,신사씨티,58.09,2,1993,46000,2026,9,3,중개거래
은평구,신사동,신사성원,59.94,11,2000,56000,2026,9,1,중개거래
은평구,진관동,상림마을8단지롯데캐슬(801~809동)BL1-2,101.93,7,2008,99000,2026,9,3,직거래
은평구,대조동,북한산포레스트,19.08,3,2021,19000,2026,9,2,중개거래
은평구,진관동,상림마을7단지아이파크(730~742동)BL1-14,84.63,4,2008,60000,2026,9,1,직거래
은평구,응암동,남청파인힐,55.14,2,2001,43000,2026,9,1,중개거래
은평구,신사동,신사성원,84.96,13,2000,71000,2026,9,1,중개거래
서대문구,홍제동,유원하나,82.35,2,1996,61000,2026,9,8,중개거래
서대문구,홍은동,두산,84.84,9,1997,78000,2026,9,7,중개거래
서대문구,북가좌동,DMC래미안e편한세상,84.95,16,2012,160000,2026,9,7,중개거래
서대문구,연희동,대우푸르지오,59.584,15,2002,106000,2026,9,5,중개거래
서대문구,홍은동,"현대(1,2차)",59.96,11,1988,84000,2026,9,4,중개거래
서대문구,홍은동,홍은센트레빌,84.84,17,2009,91500,2026,9,4,중개거래
서대문구,북아현동,e편한세상신촌2단지,59.85,13,2018,196500,2026,9,1,중개거래
마포구,망원동,한강그린1차아파트,65.53,4,2011,63500,2026,9,4,중개거래
마포구,대흥동,대흥동태영아파트,84.77,15,1999,223000,2026,9,3,중개거래
마포구,연남동,코오롱,102.158,11,2003,135000,2026,9,3,중개거래
마포구,신수동,마포아이파크포레,59.376,19,2019,212800,2026,9,1,중개거래
양천구,신정동,동원로데오,84.2,1,2006,85000,2026,9,3,중개거래
양천구,신월동,신월시영,43.2,3,1988,70000,2026,9,2,중개거래
강서구,방화동,삼도,84.67,6,2000,50700,2026,9,5,중개거래
강서구,공항동,더트루엘마곡HQ,48.3293,5,2024,59900,2026,9,1,직거래
강서구,공항동,더트루엘마곡HQ,48.3293,5,2024,67400,2026,9,1,직거래
강서구,염창동,벽산늘푸른,84.94,11,1998,102000,2026,9,3,중개거래
강서구,화곡동,유림노르웨이숲(919-1),64.05,7,2004,55000,2026,9,3,중개거래
강서구,공항동,더트루엘마곡HQ,48.3293,5,2024,59900,2026,9,1,직거래
강서구,등촌동,"등촌7,8단지주공아파트",41.85,12,1994,83300,2026,9,1,중개거래
강서구,화곡동,화곡푸르지오,156.876,2,2002,140000,2026,9,1,중개거래
구로구,구로동,현대로얄,52.46,5,1987,39500,2026,9,7,중개거래
구로구,구로동,구로두산위브,50.14,11,2006,79500,2026,9,7,중개거래
구로구,구로동,구로두산,44.64,13,1998,71500,2026,9,7,중개거래
구로구,고척동,서울가든,64.39,4,1989,66500,2026,9,7,중개거래
구로구,오류동,동부골든,105.21,7,1998,60000,2026,9,5,중개거래
구로구,신도림동,동아1,59.978,25,1999,142000,2026,9,4,중개거래
구로구,오류동,경남아너스빌,84.98,12,2003,81000,2026,9,4,중개거래
구로구,항동,하버라인4단지,59.94,8,2019,74500,2026,9,4,중개거래
구로구,오류동,목화수목원아파트101동,81.77,2,2002,33500,2026,9,5,중개거래
구로구,고척동,신원프라자,65.37,13,1997,42000,2026,9,2,중개거래
구로구,오류동,경남아너스빌,59.98,13,2003,72800,2026,9,4,중개거래
구로구,온수동,리치안풍산,84.99,2,2009,47000,2026,9,4,중개거래
구로구,개봉동,거성푸르뫼2,59.9,4,1994,42300,2026,9,3,중개거래
구로구,구로동,(798-21),40.68,3,1984,21000,2026,9,1,중개거래
구로구,구로동,로제리움2차,14.91,16,2014,9500,2026,9,1,중개거래
구로구,신도림동,우성3,84.75,6,1993,83500,2026,9,1,직거래
구로구,고척동,대우,59.96,20,1999,73500,2026,9,2,중개거래
구로구,오류동,동부골든,71.06,16,1998,58000,2026,9,2,중개거래
구로구,구로동,중앙하이츠,79.97,8,1987,76000,2026,9,1,중개거래
구로구,개봉동,현대,84.99,9,2001,104000,2026,9,1,중개거래
금천구,독산동,금천롯데캐슬골드파크1차,59.9384,22,2016,108500,2026,9,5,중개거래
금천구,시흥동,시흥(817-29),39.83,2,1975,24300,2026,9,3,중개거래
금천구,시흥동,남서울건영2,41.34,5,1989,32000,2026,9,3,중개거래
금천구,독산동,금천현대,84.83,9,2002,75000,2026,9,2,중개거래
영등포구,도림동,도림청구,126.65,3,1997,105000,2026,9,7,중개거래
영등포구,대림동,영등포자이르네,49.01,4,2022,67000,2026,9,5,중개거래
영등포구,대림동,한신휴2차,59.89,2,1999,61000,2026,9,4,중개거래
영등포구,신길동,보라매경남아너스빌,84.79,16,2005,135500,2026,9,2,중개거래
영등포구,신길동,보라매에스케이뷰,84.98,18,2020,204000,2026,9,1,중개거래
동작구,상도동,힐스테이트 상도 센트럴파크,84.6099,13,2012,192500,2026,9,1,중개거래
관악구,신림동,국제산장,59.94,14,1993,42000,2026,9,5,중개거래
관악구,신림동,신림푸르지오,84.79,2,2005,100000,2026,9,7,중개거래
관악구,신림동,신림현대,34.86,2,1993,43500,2026,9,5,중개거래
관악구,신림동,국제산장,59.94,14,1993,42000,2026,9,5,중개거래
관악구,봉천동,관악드림(동아),84.96,6,2003,125000,2026,9,4,중개거래
관악구,신림동,신림동쌍용아파트,59.26,8,1998,51000,2026,9,2,중개거래
관악구,봉천동,은천1,84.65,16,2001,96000,2026,9,3,중개거래
관악구,신림동,국제산장,84.15,10,1993,59000,2026,9,3,중개거래
관악구,신림동,LIG대학마을(건영아파트3차),58.9,3,1996,66000,2026,9,2,중개거래
관악구,신림동,신림동신도브래뉴,81.42,4,2003,97000,2026,9,2,중개거래
관악구,봉천동,동아타운21,125.42,5,2003,90000,2026,9,1,중개거래
관악구,봉천동,관악드림(동아),84.96,11,2003,129500,2026,9,1,중개거래
관악구,봉천동,동아타운21,125.42,5,2003,90000,2026,9,1,중개거래
서초구,반포동,반포자이,84.943,8,2009,505000,2026,9,8,직거래
서초구,서초동,더샾오데움(104동),110.52,2,2006,196000,2026,9,5,중개거래
서초구,서초동,밀라텔쉐르빌,66.99,14,2001,85000,2026,9,4,중개거래
서초구,방배동,방배대우디오빌,29.6,8,2005,29800,2026,9,3,중개거래
서초구,서초동,서초1차e-편한세상,130.53,10,2004,270000,2026,9,1,중개거래
서초구,반포동,반포써밋,84.6849,10,2018,376000,2026,9,3,중개거래
강남구,개포동,개포주공7단지,83.7,1,1983,325000,2026,9,4,중개거래
강남구,도곡동,도곡렉슬,84.9984,18,2006,378000,2026,9,1,중개거래
송파구,잠실동,리센츠,84.99,27,2008,360000,2026,9,8,중개거래
송파구,방이동,방이금호어울림,84.3,3,2001,149000,2026,9,5,중개거래
송파구,신천동,한신잠실코아,52.51,4,1988,175000,2026,9,2,중개거래
송파구,문정동,현대,84.03,2,1991,108000,2026,9,2,중개거래
송파구,문정동,문정시영,25.65,5,1989,75500,2026,9,1,중개거래
송파구,장지동,송파파인타운11단지,84.94,13,2007,185000,2026,9,1,중개거래
