구,법정동,아파트명,전용면적,층,건축년도,보증금,월세,년,월,일
용산구,한남동,한남더힐,235.312,9,2011,20000,2629,2026,7,19
용산구,이촌동,한가람,59.88,6,1998,60000,60,2026,7,17
용산구,한남동,한남힐스테이트,127.2,3,2003,80000,100,2026,7,13
용산구,한강로3가,센트럴파크,40.3191,16,2020,21360,87,2026,7,22
용산구,한남동,한남더힐,59.686,5,2011,60000,530,2026,7,1
용산구,이촌동,대림,84.78,7,1994,75000,0,2026,7,18
용산구,신계동,용산e편한세상,84.89,3,2011,87000,0,2026,7,6
용산구,한강로1가,삼각아파트,43.64,5,1970,13600,0,2026,7,14
용산구,이촌동,두산위브트레지움,89.09,10,1976,90000,0,2026,7,8
용산구,문배동,아크로타워,126.3,31,2007,97000,0,2026,7,10
용산구,한강로3가,센트럴파크,40.4796,9,2020,21360,87,2026,7,21
용산구,문배동,프라임펠리스,21.39,15,2012,1000,93,2026,7,4
용산구,이촌동,북한강(성원),59.55,1,2001,49000,0,2026,7,21
용산구,동자동,센트레빌아스테리움서울,145.2,28,2013,10000,650,2026,7,10
용산구,동자동,센트레빌아스테리움서울,145.2,28,2013,10000,650,2026,7,10
용산구,효창동,용산롯데캐슬센터포레,84.909,10,2019,101850,0,2026,7,13
용산구,문배동,이안용산1차(102동),79.63,3,2005,72000,0,2026,7,20
용산구,동자동,센트레빌아스테리움서울,145.2,28,2013,10000,650,2026,7,10
용산구,한강로2가,용산베르디움프렌즈,39.8036,6,2021,2570,9,2026,7,21
용산구,이촌동,동부센트레빌,100.8,23,2001,62500,160,2026,7,21
용산구,문배동,이안용산프리미어,110.14,11,2007,88000,0,2026,7,4
용산구,한남동,한남더힐,177.764,7,2011,420000,0,2026,7,21
용산구,이촌동,한가람,59.88,13,1998,70000,0,2026,7,13
용산구,동자동,센트레빌아스테리움서울,128.06,26,2013,115000,0,2026,7,17
용산구,신계동,용산e편한세상,84.21,21,2011,84000,0,2026,7,21
용산구,한강로3가,용산시티파크(1단지),146.53,13,2007,152000,0,2026,7,20
용산구,한강로3가,센트럴파크,114.5011,34,2020,185000,0,2026,7,16
용산구,문배동,용산큐브,13.01,17,2013,19000,0,2026,7,19
용산구,한강로3가,센트럴파크,114.5011,16,2020,200000,0,2026,7,19
용산구,한강로3가,센트럴파크,40.2408,17,2020,21360,87,2026,7,20
용산구,한강로2가,벽산메가트리움,84.87,30,2005,0,380,2026,7,14
용산구,한강로3가,센트럴파크,40.3497,16,2020,21360,87,2026,7,20
용산구,용산동5가,용산파크타워(24-0),124.8,25,2009,50000,400,2026,7,14
용산구,이촌동,삼익,104.86,7,1979,35000,38,2026,7,20
용산구,이촌동,이촌코오롱(A),84.78,14,1999,105000,0,2026,7,10
용산구,이촌동,한가람,59.88,8,1998,73000,0,2026,7,18
용산구,이촌동,동아그린,59.58,11,1999,57000,0,2026,7,18
용산구,한강로2가,용산베르디움프렌즈,39.8036,23,2021,16052,30,2026,7,20
용산구,한강로2가,용산베르디움프렌즈,39.8036,10,2021,16052,30,2026,7,20
용산구,이촌동,강촌,84.77,20,1998,92000,0,2026,7,17
용산구,산천동,리버힐삼성,59.55,18,2001,44970,0,2026,7,17
용산구,효창동,용산케이씨씨스위첸,84.91,7,2018,50000,230,2026,7,3
용산구,효창동,용산케이씨씨스위첸,59.97,9,2018,89000,0,2026,7,20
용산구,문배동,이안용산1차(103동),84.9,4,2005,70350,0,2026,7,20
용산구,이촌동,로얄맨숀,147.74,10,1972,135000,0,2026,7,18
용산구,이촌동,한강(대우),60,12,2000,10000,260,2026,7,16
용산구,서계동,어반허브서울스테이션(UrbanHubSeoulStation),35.2655,10,2025,11520,58,2026,7,20
용산구,효창동,용산케이씨씨스위첸,84.92,14,2018,5000,220,2026,7,17
용산구,후암동,후암미주,62.74,1,1980,30000,0,2026,7,16
용산구,원효로1가,용산원효루미니,43.9656,10,2022,17344,81,2026,7,20
용산구,보광동,리버빌(삼성),84.74,12,2000,68250,0,2026,7,19
용산구,문배동,CJ나인파크,97.24,28,2007,82900,0,2026,7,20
용산구,산천동,한강타운,59.69,12,2001,53550,0,2026,7,17
용산구,이촌동,동아그린,43.02,22,1999,43000,0,2026,7,20
용산구,효창동,용산데시앙포레,59.8391,5,2022,74000,0,2026,7,19
용산구,이촌동,한가람,84.89,22,1998,50000,165,2026,7,18
용산구,원효로1가,용산더프라임,114.218,27,2014,106000,0,2026,7,18
용산구,이촌동,이촌코오롱(A),114.69,4,1999,99000,0,2026,7,11
용산구,신계동,용산e편한세상,84.89,19,2011,116000,0,2026,7,16
용산구,신계동,용산e편한세상,124.08,6,2011,20000,520,2026,7,16
용산구,효창동,효창파크푸르지오,59.41,8,2010,50000,130,2026,7,15
용산구,효창동,용산케이씨씨스위첸,84.91,3,2018,107000,0,2026,7,11
용산구,이촌동,강촌,114.595,15,1998,50000,250,2026,7,15
용산구,이촌동,한가람,114.96,22,1998,126000,0,2026,7,15
용산구,이촌동,LG한강자이,134.45,17,2003,185000,0,2026,7,13
용산구,도원동,삼성래미안,114.99,21,2001,10000,250,2026,7,6
용산구,문배동,CJ나인파크,84.98,9,2007,73500,0,2026,7,11
용산구,도원동,삼성래미안,84.69,15,2001,78000,0,2026,7,15
용산구,이촌동,대림,84.78,1,1994,7800,169,2026,7,2
용산구,이촌동,이촌코오롱(A),59.82,2,1999,30000,160,2026,7,14
용산구,이촌동,대림,59.22,17,1994,47000,0,2026,7,15
용산구,이촌동,한가람,84.96,3,1998,100000,0,2026,7,14
용산구,이촌동,이촌코오롱(A),114.69,14,1999,10000,400,2026,7,10
용산구,이촌동,한가람,59.88,12,1998,74000,0,2026,7,10
용산구,이촌동,한가람,59.88,3,1998,65000,0,2026,7,14
용산구,신계동,용산e편한세상,84.89,4,2011,40000,210,2026,7,11
용산구,효창동,용산케이씨씨스위첸,59.98,8,2018,90000,0,2026,7,14
용산구,이촌동,한가람,59.88,13,1998,53000,68,2026,7,11
용산구,이촌동,북한강(성원),59.55,19,2001,60000,0,2026,7,9
용산구,문배동,이안용산1차(103동),56.83,3,2005,5000,250,2026,7,13
용산구,산천동,리버힐삼성,114.48,18,2001,30000,230,2026,7,11
용산구,문배동,이안용산프리미어,110.14,32,2007,10000,337,2026,7,14
용산구,효창동,용산데시앙포레,84.9003,7,2022,98000,0,2026,7,14
용산구,도원동,삼성래미안,84.69,17,2001,70000,0,2026,7,14
용산구,한강로2가,용산베르디움프렌즈,39.8036,28,2021,16052,31,2026,7,14
용산구,문배동,이안용산1차(103동),84.67,9,2005,70000,0,2026,7,11
용산구,한남동,현대안성타워,84.78,10,1998,68000,0,2026,7,11
용산구,이촌동,강촌,59.12,21,1998,68250,0,2026,7,11
용산구,원효로1가,용산더프라임,114.218,20,2014,107000,0,2026,7,4
용산구,문배동,용산KCC웰츠타워,97.83,15,2015,94500,0,2026,7,8
용산구,원효로2가,리버파크뷰,26.03,15,2024,39000,0,2026,7,14
용산구,서계동,어반허브서울스테이션(UrbanHubSeoulStation),19.5516,2,2025,8480,57,2026,7,13
용산구,이촌동,동아그린,59.58,17,1999,55000,0,2026,7,11
용산구,도원동,삼성래미안,59.94,4,2001,57700,0,2026,7,13
용산구,이촌동,한가람,84.96,21,1998,90000,60,2026,7,1
용산구,보광동,한강빌라,143.78,5,2001,3000,120,2026,7,4
용산구,한남동,한남해피트리,65.17,5,2016,89000,0,2026,7,11
용산구,도원동,삼성래미안,59.94,10,2001,44000,70,2026,7,13
용산구,문배동,용산KCC웰츠타워,84.03,38,2015,82900,0,2026,7,11
용산구,이촌동,북한강(성원),59.55,2,2001,48000,0,2026,7,11
용산구,이촌동,한가람,114.96,13,1998,54500,160,2026,7,4
용산구,청암동,GS자이,157.43,4,2005,25000,550,2026,7,3
용산구,이촌동,동아그린,43.02,7,1999,8000,160,2026,7,11
용산구,한남동,트윈빌에이동,193.87,1,2008,15000,1000,2026,7,6
용산구,원효로1가,용산원효루미니,43.9656,14,2022,17344,78,2026,7,10
용산구,이촌동,현대한강,84.88,4,1997,65000,0,2026,7,9
용산구,이촌동,강촌,114.595,5,1998,20000,380,2026,7,11
용산구,한강로3가,시티하우스,19.9,3,2011,19000,0,2026,7,11
용산구,효창동,효창파크푸르지오,59.41,8,2010,50000,130,2026,7,11
용산구,이촌동,두산위브트레지움,89.09,3,1976,73500,0,2026,7,11
용산구,효창동,용산데시앙포레,59.8391,3,2022,50000,130,2026,7,11
용산구,이촌동,한가람,59.88,1,1998,45000,70,2026,7,11
용산구,산천동,리버힐삼성,84.98,2,2001,75000,0,2026,7,11
용산구,서빙고동,신동아,140.81,8,1984,90000,15,2026,7,11
용산구,이태원동,남산대림,59.92,5,1994,3000,180,2026,7,11
용산구,이촌동,시범(중산1차),59.5,7,1970,22000,0,2026,7,10
용산구,원효로1가,용산더프라임,123.673,23,2014,115500,0,2026,7,8
용산구,문배동,이안용산1차(101동),107.53,6,2005,30000,280,2026,7,10
용산구,한강로2가,용산베르디움프렌즈,39.8036,25,2021,16052,30,2026,7,10
용산구,이촌동,한강(대우),135.5,11,2000,90000,170,2026,7,3
용산구,한강로3가,센트럴파크,135.3849,5,2020,0,1100,2026,7,7
용산구,청파동3가,효창PALACEVILLE,97.11,9,2001,74500,0,2026,7,10
용산구,이태원동,청화1,142.71,3,1982,85050,0,2026,7,10
용산구,한남동,한남더힐,235.312,2,2011,610000,0,2026,7,6
용산구,한강로2가,용산베르디움프렌즈,44.9009,10,2021,17729,32,2026,7,10
용산구,원효로4가,강변삼성스위트,84.9,8,1999,20000,230,2026,7,9
용산구,한강로1가,삼각아파트,35.37,1,1970,2000,70,2026,7,2
용산구,산천동,리버힐삼성,84.98,20,2001,75000,0,2026,7,9
용산구,한강로3가,용산시티파크(1단지),146.53,21,2007,20000,850,2026,7,7
용산구,도원동,삼성래미안,59.94,14,2001,62000,0,2026,7,10
용산구,한강로2가,용산베르디움프렌즈,39.8036,32,2021,16080,30,2026,7,10
용산구,도원동,삼성래미안,59.94,13,2001,63000,0,2026,7,9
용산구,이촌동,북한강(성원),59.55,19,2001,54600,0,2026,7,9
용산구,갈월동,대아빌딩,14.84,7,2014,1000,78,2026,7,7
용산구,갈월동,용산남영역롯데캐슬헤리티지,49.7596,16,2025,23300,91,2026,7,9
용산구,서빙고동,신동아,166.98,8,1984,70000,100,2026,7,9
용산구,한강로2가,용산베르디움프렌즈,39.8036,22,2021,16052,30,2026,7,9
용산구,이태원동,주공1,84.66,1,1993,65000,0,2026,7,9
용산구,한강로2가,용산베르디움프렌즈,48.9018,24,2021,19323,37,2026,7,9
용산구,문배동,지오베르크,76.1,7,2004,67200,0,2026,7,8
용산구,효창동,효창맨션,73.06,7,1969,36000,0,2026,7,9
용산구,한강로2가,용산베르디움프렌즈,39.8036,34,2021,16052,30,2026,7,9
용산구,문배동,CJ나인파크,84.98,17,2007,78000,0,2026,7,4
용산구,한남동,한남아이파크애비뉴,49.6971,13,2017,5000,300,2026,7,3
