구,법정동,아파트명,전용면적,층,건축년도,보증금,월세,년,월,일
종로구,숭인동,블루버드숭인,27.3,14,2023,30000,30,2026,4,5
종로구,당주동,롯데미도파광화문빌딩,93.36,10,1981,10000,175,2026,4,2
종로구,교북동,동아,59.98,1,1995,48000,0,2026,4,30
종로구,평동,경희궁자이(3단지),116.9383,8,2017,160000,0,2026,4,14
종로구,숭인동,블루버드숭인,28.21,11,2023,30000,20,2026,4,29
종로구,홍파동,경희궁자이(2단지),84.614,12,2017,70000,170,2026,4,18
종로구,숭인동,종로동광모닝스카이,15.855,11,2013,500,68,2026,4,22
종로구,숭인동,할리우드파크아파트,68.77,2,2014,32500,0,2026,4,16
종로구,무악동,현대,114.9,16,2000,81000,0,2026,4,28
종로구,무악동,현대,84.92,20,2000,73000,0,2026,4,25
종로구,효제동,이지마루종로,19.31,9,2021,2000,120,2026,4,28
종로구,홍파동,경희궁자이(2단지),77.9737,17,2017,90000,100,2026,4,25
종로구,무악동,현대,84.92,18,2000,10000,232,2026,4,4
종로구,무악동,현대,114.9,17,2000,10000,300,2026,4,3
종로구,숭인동,청계로벤하임,29.797,5,2023,6398,10,2026,4,23
종로구,창신동,두산,59.95,3,1999,7000,145,2026,4,15
종로구,숭인동,영하우스,16.59,12,2015,2000,51,2026,4,27
종로구,창신동,창신쌍용1,54.7,2,1992,36000,0,2026,4,26
종로구,창신동,창신쌍용2,106.62,12,1993,65000,0,2026,4,13
종로구,숭인동,에비뉴청계Ⅰ,24.52,8,2023,5000,150,2026,4,13
종로구,창신동,창신쌍용2,106.62,12,1993,65000,0,2026,4,13
종로구,교북동,경희궁자이(4단지),45.879,16,2017,67000,0,2026,4,20
종로구,숭인동,익성씨티하임,15.76,10,2013,9500,15,2026,4,16
종로구,평동,경희궁자이(3단지),59.8547,5,2017,50000,200,2026,4,23
종로구,내수동,경희궁파크팰리스,146.33,3,2003,128000,0,2026,4,18
종로구,평창동,벽산블루밍평창힐스,150.83,2,2004,100000,0,2026,4,18
종로구,홍파동,경희궁자이(2단지),84.9895,10,2017,40000,290,2026,4,21
종로구,평동,경희궁자이(3단지),116.9383,9,2017,180000,0,2026,4,18
종로구,행촌동,경희궁자이(1단지),39.0561,12,2017,11746,64,2026,4,20
종로구,숭인동,숭인한양LEEPS,12.78,3,2014,3000,55,2026,4,9
종로구,명륜2가,명륜동주상복합아남아파트,47.43,5,1999,5000,140,2026,4,20
종로구,효제동,포레스트힐시티,20.3861,6,2017,3000,85,2026,4,13
종로구,무악동,현대,84.92,12,2000,69000,0,2026,4,18
종로구,인의동,효성쥬얼리시티,84.64,13,2006,7000,250,2026,4,17
종로구,효제동,이지마루종로,26.65,6,2021,25000,35,2026,4,16
종로구,홍파동,경희궁자이(2단지),84.8359,1,2017,133000,0,2026,4,18
종로구,홍파동,경희궁자이(2단지),84.8359,19,2017,135000,0,2026,4,15
종로구,명륜2가,아남1,84.9,3,1995,77000,0,2026,4,18
종로구,인의동,효성쥬얼리시티,98.39,11,2006,10000,250,2026,4,17
종로구,숭인동,숭인모범103동,59.74,3,2000,26000,10,2026,4,17
종로구,창신동,동대문,28.8,6,1966,0,50,2026,4,10
종로구,평창동,롯데낙천대,110.53,6,2001,70000,0,2026,4,16
종로구,숭인동,숭인한양LEEPS,12.78,3,2014,8000,15,2026,4,8
종로구,효제동,포레스트힐시티,16.672,4,2017,1000,77,2026,4,9
종로구,사직동,광화문스페이스본(101동~105동),70.8,3,2008,80000,0,2026,4,2
종로구,낙원동,삼일주택,13.86,5,2013,1000,50,2026,4,7
종로구,무악동,인왕산아이파크,84.858,6,2008,73000,13,2026,4,11
종로구,교북동,경희궁자이(4단지),37.2635,14,2017,10000,200,2026,4,10
종로구,당주동,세종,93.4,6,1983,52500,0,2026,4,13
종로구,명륜2가,아남1,84.9,8,1995,60000,80,2026,4,11
종로구,인의동,효성쥬얼리시티,92.81,15,2006,73500,0,2026,4,13
종로구,명륜2가,아남1,84.9,2,1995,60000,0,2026,4,11
종로구,창신동,창신쌍용1,54.7,10,1992,47000,0,2026,4,9
종로구,숭인동,동일상가,51.06,4,1971,10000,0,2026,4,2
종로구,사직동,광화문스페이스본(101동~105동),70.8,3,2008,80000,0,2026,4,2
종로구,홍파동,경희궁자이(2단지),84.8359,21,2017,90000,160,2026,4,8
종로구,창신동,동대문맨션,89.55,9,1973,27000,0,2026,4,9
종로구,연건동,이화에수풀,16.98,5,2014,1000,85,2026,4,1
종로구,숭인동,COZY빌딩,15.306,7,2013,2000,60,2026,4,9
종로구,명륜2가,아남1,84.9,1,1995,75000,0,2026,4,9
종로구,평창동,롯데낙천대,84.82,11,2001,72000,0,2026,4,4
종로구,익선동,운현신화타워,57.18,14,1998,1000,70,2026,4,8
종로구,평동,경희궁자이(3단지),59.7547,8,2017,60000,160,2026,4,7
종로구,홍파동,경희궁자이(2단지),84.614,10,2017,120000,0,2026,4,6
종로구,무악동,인왕산아이파크,84.858,17,2008,80000,0,2026,4,4
종로구,숭인동,숭인모범102동,59.8,3,2000,24000,15,2026,4,6
종로구,창신동,창신쌍용1,79.87,7,1992,53000,0,2026,4,4
종로구,숭인동,숭인모범102동,59.32,1,2000,15000,10,2026,4,6
종로구,창신동,창신쌍용1,54.7,3,1992,34650,0,2026,4,6
종로구,평창동,일성빌라트,59.82,2,1996,38000,0,2026,4,4
중구,중림동,삼성사이버빌리지,59.7,18,2001,73000,0,2026,4,27
중구,신당동,남산타운,59.94,6,2002,62500,0,2026,4,18
중구,신당동,현대,83.97,3,1993,46000,0,2026,4,25
중구,묵정동,힐스테이트남산,29.61,2,2024,42000,0,2026,4,1
중구,만리동2가,서울역센트럴자이,59.943,2,2017,85000,0,2026,4,4
중구,신당동,남산타운,59.94,8,2002,5000,179,2026,4,7
중구,신당동,남산타운,59.94,3,2002,60000,0,2026,4,24
중구,신당동,신당파인힐하나유보라,24.3931,15,2019,1028,74,2026,4,25
중구,순화동,덕수궁롯데캐슬,116.5445,17,2016,10000,600,2026,4,28
중구,흥인동,위더스하임,23.82,8,2018,26700,0,2026,4,15
중구,을지로5가,삼성파크빌,84.92,9,2006,56700,0,2026,4,25
중구,만리동2가,서울역센트럴자이,84.972,5,2017,6500,326,2026,4,22
중구,흥인동,동대문솔하임,17.67,14,2016,1000,90,2026,4,21
중구,황학동,롯데캐슬,84.9,28,2008,15000,220,2026,4,9
중구,충무로5가,이지마루충무로,27.8,10,2020,24600,20,2026,4,27
중구,묵정동,힐스테이트남산,44.55,1,2024,5000,240,2026,4,16
중구,신당동,남산타운,84.88,7,2002,15000,223,2026,4,17
중구,만리동2가,서울역센트럴자이,59.943,14,2017,63200,0,2026,4,30
중구,장충동2가,장충,62.48,1,1981,10000,40,2026,4,28
중구,흥인동,리마크빌동대문,25.99,4,2016,1500,104,2026,4,29
중구,중림동,삼성사이버빌리지,114.77,5,2001,20000,300,2026,4,22
중구,입정동,힐스테이트세운센트럴2단지,49.7623,12,2023,5000,320,2026,4,30
중구,신당동,남산타운,59.94,3,2002,5000,200,2026,4,15
중구,충무로5가,충무로헤센스마트,21.04,4,2018,1000,115,2026,4,25
중구,신당동,래미안하이베르,59.74,9,2011,63000,0,2026,4,29
중구,신당동,삼성,59.97,18,1999,54500,0,2026,4,6
중구,묵정동,힐스테이트남산,44.55,6,2024,3000,240,2026,4,30
중구,인현동2가,세운푸르지오헤리시티,29.4564,26,2023,3000,130,2026,4,22
중구,만리동2가,서울역센트럴자이,59.943,17,2017,75600,0,2026,4,25
중구,묵정동,힐스테이트남산,46.65,4,2024,5000,270,2026,4,29
중구,황학동,동광팰리스,16.61,7,2018,1000,56,2026,4,25
중구,신당동,신당파인힐하나유보라,24.3931,5,2019,1028,74,2026,4,2
중구,만리동1가,LIG서울역리가,84.9866,14,2012,65000,60,2026,4,10
중구,중림동,삼성사이버빌리지,59.7,18,2001,73000,0,2026,4,27
중구,입정동,힐스테이트세운센트럴2단지,42.998,9,2023,5000,220,2026,4,23
중구,신당동,삼성,59.97,17,1999,44900,0,2026,4,2
중구,신당동,신당파인힐하나유보라,24.3931,5,2019,1028,74,2026,4,25
중구,흥인동,청계천두산위브더제니스,124.2102,13,2014,70000,220,2026,4,29
중구,신당동,남산정은스카이,84.841,13,2005,6000,220,2026,4,20
중구,신당동,도현블랑빌,84.84,1,2001,5000,350,2026,4,29
중구,만리동2가,서울역센트럴자이,59.943,2,2017,85000,0,2026,4,4
중구,인현동2가,세운푸르지오헤리시티,28.4064,13,2023,2000,153,2026,4,15
중구,오장동,정석그라시아,37.13,14,2019,100,63,2026,4,16
중구,신당동,남산타운,59.94,15,2002,52000,0,2026,4,25
중구,충무로4가,진양상가,71.93,9,1970,5000,140,2026,4,18
중구,신당동,신당파인힐하나유보라,24.3931,8,2019,1028,74,2026,4,6
중구,신당동,남산타운,84.88,10,2002,10000,280,2026,4,20
중구,신당동,남산타운,114.88,15,2002,25500,130,2026,4,29
중구,신당동,약수하이츠,57.63,1,1999,29000,78,2026,4,18
중구,신당동,약수하이츠,57.63,14,1999,44000,0,2026,4,25
중구,흥인동,동대문와이즈캐슬,16.55,15,2014,1000,75,2026,4,23
중구,신당동,신당푸르지오,59.85,18,2005,10000,200,2026,4,17
중구,황학동,롯데캐슬,59.91,8,2008,55000,0,2026,4,11
중구,흥인동,동대문와이즈캐슬,15.55,9,2014,1000,75,2026,4,28
중구,신당동,래미안하이베르,84.85,12,2011,5000,300,2026,4,20
중구,입정동,힐스테이트세운센트럴2단지,49.9902,15,2023,10000,270,2026,4,14
중구,만리동1가,LIG서울역리가,84.9866,6,2012,30000,250,2026,4,25
중구,입정동,힐스테이트세운센트럴2단지,42.998,20,2023,15000,124,2026,4,7
중구,순화동,덕수궁롯데캐슬,42.3686,6,2016,2000,173,2026,4,16
중구,중림동,브라운스톤서울,112.527,18,2006,50000,188,2026,4,24
중구,오장동,오렌지카운티을지로,14.54,9,2020,5000,75,2026,4,25
중구,순화동,순화동더샵,77.85,17,2007,5000,350,2026,4,14
중구,신당동,약수역더시티,18.86,6,2021,7000,80,2026,4,4
중구,신당동,남산타운,114.88,17,2002,15000,296,2026,4,23
중구,신당동,약수하이츠,84.88,3,1999,68000,0,2026,4,18
중구,신당동,신당파인힐하나유보라,24.3931,6,2019,1028,74,2026,4,16
중구,오장동,정석그라시아,18.13,9,2019,100,32,2026,4,14
중구,신당동,남산타운,59.94,9,2002,10000,200,2026,4,27
중구,신당동,남산타운,59.94,17,2002,62000,0,2026,4,25
중구,입정동,힐스테이트세운센트럴1단지,59.6641,14,2023,95000,0,2026,4,23
중구,신당동,래미안하이베르,84.97,1,2011,60000,0,2026,4,30
중구,인현동2가,세운푸르지오헤리시티,24.5533,8,2023,2000,145,2026,4,7
중구,광희동1가,광희동1가166외7필지청년주택신축,14.72,18,2023,9510,33,2026,4,8
중구,만리동2가,서울역센트럴자이,59.943,2,2017,83000,0,2026,4,25
중구,신당동,신당아르브,18.08,7,2014,1000,80,2026,4,25
중구,오장동,오장동오팰리오,22.31,13,2021,22000,53,2026,4,29
중구,황학동,DUO302,15.97,6,2014,4000,60,2026,4,14
중구,인현동2가,세운푸르지오헤리시티,28.4064,14,2023,3000,140,2026,4,24
중구,충무로4가,남산센트럴자이,80.473,15,2009,20000,250,2026,4,7
중구,흥인동,동대문와이즈캐슬,15.55,15,2014,2000,50,2026,4,15
중구,만리동1가,서울역디오빌,73.86,14,2005,67000,0,2026,4,19
중구,충무로5가,충무로헤센스마트,21.04,2,2018,23500,0,2026,4,25
중구,신당동,약수하이츠,57.63,10,1999,3000,195,2026,4,24
중구,묵정동,힐스테이트남산,29.17,4,2024,500,250,2026,4,29
중구,신당동,래미안하이베르,59.74,3,2011,10000,167,2026,4,30
중구,만리동2가,서울역센트럴자이,59.943,18,2017,5000,320,2026,4,30
중구,충무로5가,충무로엘크루메크로시티2차,22.75,5,2016,10000,50,2026,4,27
중구,입정동,힐스테이트세운센트럴1단지,41.4983,11,2023,5000,250,2026,4,11
중구,만리동2가,서울역센트럴자이,84.972,15,2017,5000,400,2026,4,30
중구,인현동2가,세운푸르지오헤리시티,40.7637,20,2023,5000,235,2026,4,4
중구,신당동,남산타운,84.88,13,2002,63000,0,2026,4,28
중구,신당동,남산타운,59.94,4,2002,57000,0,2026,4,18
중구,오장동,오장동오팰리오,22.31,13,2021,24800,38,2026,4,29
중구,신당동,청구e편한세상,84.96,15,2011,50000,120,2026,4,20
중구,흥인동,우일타운,84.87,17,1994,5000,180,2026,4,20
중구,황학동,롯데캐슬,84.92,17,2008,40000,130,2026,4,29
중구,만리동2가,서울역센트럴자이,84.9918,7,2017,25000,183,2026,4,29
중구,만리동2가,서울역센트럴자이,84.972,21,2017,84000,80,2026,4,25
중구,신당동,남산타운,59.94,6,2002,62500,0,2026,4,18
중구,인현동2가,인현상가/신성아파트,80.26,7,1968,27000,0,2026,4,27
중구,신당동,남산타운,59.94,12,2002,10000,225,2026,4,17
중구,신당동,남산타운,84.88,16,2002,55000,52,2026,4,25
중구,흥인동,위더스하임,23.82,10,2018,3000,130,2026,4,27
중구,묵정동,힐스테이트남산,39.76,4,2024,46200,0,2026,4,28
중구,인현동2가,인현상가/신성아파트,48.56,10,1968,3000,46,2026,4,28
중구,입정동,힐스테이트세운센트럴2단지,49.9753,6,2023,20000,220,2026,4,28
중구,신당동,삼성,59.98,3,1999,60000,0,2026,4,2
중구,신당동,남산타운,114.88,16,2002,87000,0,2026,4,3
중구,신당동,래미안하이베르,84.97,10,2011,50000,120,2026,4,25
중구,충무로4가,진양상가,107.9,8,1970,40000,0,2026,4,20
중구,입정동,힐스테이트세운센트럴2단지,49.9619,23,2023,68000,0,2026,4,23
중구,황학동,위너빌(Winnervill),29.87,8,2018,26000,7,2026,4,27
중구,만리동2가,서울역센트럴자이,84.9918,9,2017,15000,330,2026,4,25
중구,신당동,래미안하이베르,84.98,8,2011,60000,53,2026,4,10
중구,신당동,래미안하이베르,84.98,8,2011,60000,53,2026,4,10
중구,신당동,약수역더시티,19.06,5,2021,1000,110,2026,4,24
중구,회현동2가,쌍용남산플래티넘,177,11,2010,5000,500,2026,4,11
중구,흥인동,리마크빌동대문,24.96,18,2016,1000,98,2026,4,22
중구,입정동,힐스테이트세운센트럴2단지,49.9902,20,2023,5000,300,2026,4,9
중구,만리동2가,서울역센트럴자이,84.9918,19,2017,1000,90,2026,4,1
중구,묵정동,힐스테이트남산,44.55,1,2024,55000,0,2026,4,25
중구,황학동,위너빌(Winnervill),23.91,4,2018,21000,0,2026,4,26
중구,신당동,청구e편한세상,84.95,14,2011,30000,168,2026,4,3
중구,신당동,남산타운,114.88,17,2002,24000,194,2026,4,25
중구,인현동2가,세운푸르지오헤리시티,28.4064,11,2023,3000,140,2026,4,3
중구,만리동2가,서울역센트럴자이,84.9918,10,2017,73000,0,2026,4,25
중구,신당동,신당푸르지오,145.1,7,2005,103000,0,2026,4,24
중구,신당동,신당푸르지오,84.76,3,2005,20000,210,2026,4,18
중구,신당동,한진해모로,59.76,5,2001,58000,0,2026,4,24
중구,남대문로5가,남산트라팰리스,142.23,36,2010,0,770,2026,4,3
중구,황학동,DUO302,15.97,11,2014,3000,63,2026,4,24
중구,황학동,한양I-Class,16.37,13,2013,7000,45,2026,4,24
중구,만리동2가,서울역센트럴자이,72.9733,11,2017,35000,200,2026,4,15
중구,묵정동,묵정,52.46,7,1981,29700,0,2026,4,23
중구,신당동,청구e편한세상,84.95,2,2011,85000,0,2026,4,6
중구,중림동,삼성사이버빌리지,114.77,13,2001,93000,0,2026,4,11
중구,입정동,힐스테이트세운센트럴2단지,42.998,25,2023,5000,240,2026,4,23
중구,중림동,삼성사이버빌리지,114.77,5,2001,20000,300,2026,4,22
중구,황학동,황학아크로타워,84.962,14,2010,83000,0,2026,4,23
중구,만리동1가,서울역디오빌,73.86,14,2005,67000,0,2026,4,19
중구,중림동,삼성사이버빌리지,59.7,6,2001,10000,230,2026,4,6
중구,인현동2가,세운푸르지오헤리시티,28.4064,19,2023,5000,142,2026,4,4
중구,신당동,남산타운,59.94,10,2002,50079,0,2026,4,23
중구,인현동2가,세운푸르지오헤리시티,24.5533,7,2023,5000,130,2026,4,1
중구,묵정동,힐스테이트남산,44.55,3,2024,5000,250,2026,4,18
중구,황학동,(73-1),18.24,7,1999,1000,52,2026,4,23
중구,충무로4가,남산센트럴자이,114.84,9,2009,10000,380,2026,4,17
중구,신당동,남산타운,84.88,8,2002,63000,0,2026,4,20
중구,흥인동,위더스하임,23.82,3,2018,25500,0,2026,4,11
중구,신당동,현대,139.275,1,1993,60500,0,2026,4,20
중구,신당동,남산타운,84.88,3,2002,75000,0,2026,4,22
중구,신당동,남산타운,59.94,15,2002,50000,0,2026,4,17
중구,신당동,남산타운,114.88,17,2002,70000,70,2026,4,22
중구,입정동,힐스테이트세운센트럴2단지,49.9902,26,2023,5000,310,2026,4,14
중구,회현동2가,쌍용남산플래티넘,158.97,29,2010,100000,340,2026,4,21
중구,신당동,래미안하이베르,84.97,9,2011,50400,60,2026,4,15
중구,만리동1가,서울역디오빌,73.86,13,2005,57000,0,2026,4,20
중구,신당동,래미안하이베르,59.74,7,2011,30000,160,2026,4,20
중구,신당동,약수하이츠,57.63,18,1999,52000,0,2026,4,21
중구,신당동,현대,79.11,2,1993,30000,100,2026,4,18
중구,만리동2가,서울역한라비발디센트럴,71.9832,4,2018,80000,0,2026,4,18
중구,황학동,롯데캐슬,84.9,26,2008,25000,200,2026,4,1
중구,충무로5가,이지마루충무로,27.8,14,2020,24000,30,2026,4,16
중구,광희동1가,광희동1가166외7필지청년주택신축,14.17,20,2023,9450,33,2026,4,20
중구,황학동,롯데캐슬,114.9,24,2008,60000,100,2026,4,19
중구,황학동,롯데캐슬,114.9,24,2008,60000,100,2026,4,19
중구,신당동,청구e편한세상,84.95,1,2011,89000,0,2026,4,16
중구,중림동,삼성사이버빌리지,84.93,14,2001,10000,280,2026,4,18
중구,만리동2가,서울역한라비발디센트럴,84.9774,4,2018,40000,162,2026,4,11
중구,인현동2가,세운푸르지오헤리시티,29.4564,14,2023,5000,140,2026,4,20
중구,신당동,한진해모로,59.76,11,2001,60000,0,2026,4,17
중구,신당동,약수하이츠,57.63,16,1999,53000,0,2026,4,18
중구,만리동2가,서울역센트럴자이,59.943,9,2017,80000,0,2026,4,18
중구,묵정동,힐스테이트남산,45.05,1,2024,500,290,2026,4,2
중구,신당동,남산타운,114.88,3,2002,90000,0,2026,4,17
중구,만리동2가,서울역센트럴자이,59.943,17,2017,10000,280,2026,4,16
중구,신당동,약수넥스빌,54.96,7,2000,25000,5,2026,4,17
중구,신당동,현대,79.11,4,1993,52500,0,2026,4,16
중구,만리동2가,서울역센트럴자이,84.9791,24,2017,89200,0,2026,4,17
중구,황학동,청계랜드힐아파트,36.7,5,2022,5000,120,2026,4,4
중구,황학동,한양I-Class,16.37,15,2013,1000,70,2026,4,16
중구,신당동,약수하이츠,114.92,5,1999,60000,55,2026,4,16
중구,신당동,남산타운,59.94,5,2002,10000,235,2026,4,11
중구,순화동,순화동더샵,35.66,14,2007,2500,150,2026,4,15
중구,입정동,힐스테이트세운센트럴2단지,45.9844,22,2023,5000,280,2026,4,13
중구,중림동,삼성사이버빌리지,84.93,2,2001,56500,0,2026,4,15
중구,만리동2가,서울역센트럴자이,59.943,22,2017,73000,13,2026,4,15
중구,신당동,신당푸르지오,84.39,2,2005,70000,0,2026,4,11
중구,인현동2가,세운푸르지오헤리시티,29.4564,19,2023,5000,140,2026,4,4
중구,황학동,(73-1),19.15,6,1999,3500,48,2026,4,14
중구,황학동,동광팰리스,25.9,11,2018,23000,0,2026,4,12
중구,입정동,힐스테이트세운센트럴1단지,49.9668,6,2023,63000,0,2026,4,6
중구,신당동,약수하이츠,65.37,10,1999,60000,0,2026,4,1
중구,황학동,롯데캐슬,84.9,29,2008,30000,160,2026,4,13
중구,묵정동,힐스테이트남산,44.55,5,2024,57750,0,2026,4,9
중구,신당동,남산타운,114.88,6,2002,45000,150,2026,4,10
중구,신당동,약수하이츠,84.88,17,1999,69300,0,2026,4,9
중구,신당동,신당파인힐하나유보라,30.4927,5,2019,4112,76,2026,4,6
중구,신당동,삼성,84.96,1,1999,15000,210,2026,4,11
중구,황학동,롯데캐슬,59.94,19,2008,59850,0,2026,4,5
중구,신당동,삼성,59.97,11,1999,58000,0,2026,4,11
중구,신당동,삼성,59.97,3,1999,47500,0,2026,4,11
중구,신당동,청구e편한세상,118.47,5,2011,110000,15,2026,4,11
중구,인현동2가,세운푸르지오헤리시티,28.4064,10,2023,5000,140,2026,4,12
중구,충무로5가,충무로헤센스마트,40.65,5,2018,1000,125,2026,4,11
중구,만리동2가,서울역센트럴자이,59.943,21,2017,84000,0,2026,4,11
중구,만리동2가,서울역센트럴자이,59.9808,20,2017,65590,0,2026,4,11
중구,신당동,청구e편한세상,84.95,2,2011,76398,0,2026,4,11
중구,인현동2가,세운푸르지오헤리시티,29.4564,19,2023,3500,150,2026,4,5
중구,만리동1가,LIG서울역리가,84.9866,14,2012,65000,60,2026,4,10
중구,충무로4가,진양상가,71.93,6,1970,3000,140,2026,4,10
중구,신당동,청구e편한세상,84.95,14,2011,30000,180,2026,4,3
중구,신당동,청구드림,84.94,5,2002,60000,0,2026,4,9
중구,만리동2가,서울역센트럴자이,72.9965,6,2017,90000,0,2026,4,9
중구,만리동2가,서울역한라비발디센트럴,84.9774,6,2018,12000,320,2026,4,9
중구,인현동2가,세운푸르지오헤리시티,40.7637,9,2023,41160,8,2026,4,9
중구,오장동,오렌지카운티을지로,12.43,9,2020,1000,65,2026,4,4
중구,신당동,남산타운,84.88,18,2002,70000,0,2026,4,9
중구,신당동,신당파인힐하나유보라,30.4927,9,2019,4112,67,2026,4,8
중구,회현동1가,SK리더스뷰남산,205.62,13,2010,180000,0,2026,4,8
중구,만리동2가,서울역한라비발디센트럴,84.9774,13,2018,87077,0,2026,4,7
중구,인현동2가,세운푸르지오헤리시티,29.4564,5,2023,31000,0,2026,4,2
중구,신당동,남산타운,84.88,1,2002,5000,163,2026,4,8
중구,황학동,청계리버팰리스B,25.5,8,2018,23000,0,2026,4,3
중구,만리동1가,LIG서울역리가,84.9866,13,2012,75000,0,2026,4,7
중구,신당동,약수하이츠,114.92,3,1999,20000,158,2026,4,7
중구,흥인동,위더스하임,23.82,6,2018,2000,130,2026,4,7
중구,신당동,래미안하이베르,59.98,5,2011,70000,0,2026,4,7
중구,황학동,창성그린빌,63.74,4,2003,31500,0,2026,4,3
중구,신당동,약수하이츠,57.63,1,1999,56600,0,2026,4,5
중구,신당동,청구e편한세상,84.95,2,2011,85000,0,2026,4,6
중구,충무로4가,남산센트럴자이,89.307,23,2009,87000,0,2026,4,3
중구,인현동2가,세운푸르지오헤리시티,28.4064,18,2023,35000,0,2026,4,4
중구,신당동,남산타운,84.88,11,2002,74000,0,2026,4,4
중구,인현동2가,세운푸르지오헤리시티,24.5533,14,2023,5000,130,2026,4,4
중구,만리동2가,서울역센트럴자이,84.9918,20,2017,5000,299,2026,4,2
중구,인현동2가,세운푸르지오헤리시티,42.2349,19,2023,50000,90,2026,4,2
중구,황학동,롯데캐슬,59.94,15,2008,20000,135,2026,4,2
중구,만리동2가,서울역센트럴자이,84.9918,24,2017,15000,410,2026,4,1
중구,묵정동,묵정,52.46,10,1981,30000,0,2026,4,1
중구,만리동2가,서울역센트럴자이,59.943,3,2017,30000,180,2026,4,1
중구,중림동,삼성사이버빌리지,84.93,14,2001,35000,160,2026,4,1
용산구,이촌동,동원베네스트,84.973,4,2005,50000,80,2026,4,11
용산구,문배동,CJ나인파크,123.47,13,2007,30000,257,2026,4,16
용산구,이촌동,한가람,114.96,4,1998,65000,285,2026,4,27
용산구,이촌동,현대한강,84.88,6,1997,63000,0,2026,4,8
용산구,효창동,용산데시앙포레,84.9417,5,2022,84000,0,2026,4,4
용산구,도원동,삼성래미안,59.94,16,2001,64000,0,2026,4,12
용산구,이촌동,동아그린,59.58,3,1999,58000,0,2026,4,4
용산구,이촌동,이촌코오롱(A),59.82,5,1999,63000,0,2026,4,10
용산구,이촌동,한강맨숀,101.95,1,1971,5250,158,2026,4,17
용산구,한강로2가,용산푸르지오써밋(420),124.2293,15,2017,10000,1000,2026,4,27
용산구,용산동2가,한신,81.95,1,1981,2000,160,2026,4,23
용산구,이태원동,청화1,174.38,6,1982,40000,135,2026,4,2
용산구,이촌동,한가람,59.88,9,1998,10000,250,2026,4,28
용산구,문배동,리첸시아용산B,84.83,17,2010,82000,0,2026,4,25
용산구,한남동,한남힐스테이트,151.071,1,2003,10000,500,2026,4,1
용산구,이태원동,남산대림,59.92,1,1994,56700,0,2026,4,18
용산구,이태원동,남산대림,59.92,1,1994,60000,0,2026,4,17
용산구,효창동,용산데시앙포레,84.9956,4,2022,55000,180,2026,4,17
용산구,서빙고동,신동아,166.98,6,1984,50000,320,2026,4,11
용산구,이촌동,대림,114.96,22,1994,90000,0,2026,4,21
용산구,한남동,시범,59.5,3,1970,18000,0,2026,4,20
