구,법정동,아파트명,전용면적,층,건축년도,보증금,월세,년,월,일
중구,정동,삼정아트테라스정동,28.1974,4,2020,36500,0,2026,8,13
중구,신당동,청구드림,84.94,1,2002,70000,0,2026,8,12
중구,신당동,삼성,84.96,15,1999,70000,0,2026,8,12
중구,오장동,오렌지카운티을지로,12.43,14,2020,12800,14,2026,8,13
중구,정동,삼정아트테라스정동,22.7536,3,2020,5000,145,2026,8,12
중구,흥인동,청계천두산위브더제니스,124.2215,20,2014,1000,50,2026,8,10
중구,황학동,청계리버팰리스B,26.94,8,2018,3000,130,2026,8,9
중구,황학동,황학아크로타워,111.224,11,2010,110000,0,2026,8,12
중구,흥인동,동대문와이즈캐슬,15.55,9,2014,1000,75,2026,8,10
중구,황학동,롯데캐슬,59.91,10,2008,5000,168,2026,8,8
중구,황학동,롯데캐슬,59.91,13,2008,63000,0,2026,8,6
중구,신당동,신당푸르지오,84.39,14,2005,75000,10,2026,8,7
중구,신당동,남산타운,59.94,4,2002,60000,0,2026,8,11
중구,만리동2가,서울역센트럴자이,59.9808,21,2017,92000,0,2026,8,6
중구,신당동,남산타운,59.94,10,2002,10000,127,2026,8,6
중구,충무로5가,충무로엘크루메크로시티2차,22.75,9,2016,19000,0,2026,8,7
중구,신당동,신당동파라다이스,59.9,9,2000,27000,80,2026,8,11
중구,회현동1가,SK리더스뷰남산,122.7,14,2010,120000,0,2026,8,10
중구,신당동,약수하이츠,84.88,3,1999,75000,30,2026,8,11
중구,인현동2가,세운푸르지오헤리시티,24.5533,10,2023,500,155,2026,8,7
중구,황학동,롯데캐슬,84.92,23,2008,78000,0,2026,8,7
중구,인현동2가,세운푸르지오헤리시티,40.7637,25,2023,10000,180,2026,8,8
중구,신당동,남산타운,84.88,6,2002,75000,0,2026,8,6
중구,신당동,현대,139.275,4,1993,40000,70,2026,8,1
중구,황학동,황학아크로타워,134.301,12,2010,30000,350,2026,8,3
중구,신당동,약수하이츠,57.63,3,1999,64500,0,2026,8,8
중구,충무로5가,충무로헤센스마트,31.02,3,2018,32000,0,2026,8,8
중구,신당동,현대,139.275,4,1993,40000,70,2026,8,1
중구,황학동,한양I-Class,16.37,15,2013,1000,70,2026,8,7
중구,만리동1가,서울역디오빌,73.86,12,2005,64000,0,2026,8,8
중구,신당동,남산타운,59.94,8,2002,25000,111,2026,8,8
중구,필동3가,미주,130.95,4,1976,30000,0,2026,8,7
중구,오장동,오렌지카운티을지로,14.54,15,2020,16400,0,2026,8,1
중구,만리동2가,서울역센트럴자이,84.9791,12,2017,3000,400,2026,8,7
중구,신당동,남산타운,114.88,7,2002,95000,0,2026,8,7
중구,입정동,힐스테이트세운센트럴2단지,42.998,16,2023,46200,0,2026,8,7
중구,황학동,롯데캐슬,84.97,23,2008,68000,12,2026,8,7
중구,오장동,오렌지카운티을지로,14.54,14,2020,17000,0,2026,8,6
중구,만리동2가,서울역센트럴자이,59.9707,20,2017,75000,0,2026,8,5
중구,신당동,신당파인힐하나유보라,30.4927,9,2019,4112,76,2026,8,1
중구,흥인동,동대문와이즈캐슬,22.07,8,2014,17700,10,2026,8,5
중구,묵정동,힐스테이트남산,46.65,6,2024,5000,260,2026,8,3
중구,정동,삼정아트테라스정동,36.7834,2,2020,35000,60,2026,8,5
중구,묵정동,힐스테이트남산,44.55,7,2024,2000,280,2026,8,6
중구,만리동2가,서울역센트럴자이,72.8899,13,2017,84000,0,2026,8,5
중구,순화동,바비엥3,65.71,13,2006,55000,0,2026,8,5
중구,신당동,청구e편한세상,84.96,11,2011,89000,0,2026,8,5
중구,묵정동,힐스테이트남산,21.05,3,2024,3000,145,2026,8,3
중구,만리동2가,서울역센트럴자이,59.943,9,2017,83000,0,2026,8,4
중구,신당동,약수하이츠,114.92,9,1999,20000,240,2026,8,1
중구,황학동,롯데캐슬,114.9,29,2008,50000,100,2026,8,3
중구,정동,삼정아트테라스정동,27.2434,3,2020,36500,0,2026,8,4
중구,신당동,청구e편한세상,84.95,3,2011,70000,80,2026,8,1
중구,인현동2가,세운푸르지오헤리시티,28.4064,7,2023,3000,150,2026,8,3
중구,황학동,DUO302,15.97,13,2014,1000,74,2026,8,3
중구,신당동,현대,139.275,2,1993,20000,210,2026,8,1
중구,신당동,청구e편한세상,84.96,8,2011,85000,0,2026,8,1
용산구,산천동,리버힐삼성,59.55,20,2001,35000,100,2026,8,9
용산구,효창동,효창한신,71.77,3,1987,46000,0,2026,8,9
용산구,한강로3가,쌍용스윗닷홈,84.98,8,2003,72000,0,2026,8,8
용산구,도원동,삼성래미안,59.94,19,2001,48000,0,2026,8,8
용산구,원효로4가,산호,40.46,4,1977,16000,0,2026,8,1
용산구,문배동,용산KCC웰츠타워,97.83,14,2015,110000,0,2026,8,1
용산구,후암동,몬테피오레,82.1,5,2012,54000,24,2026,8,8
용산구,한남동,한남힐스테이트,151.071,12,2003,41600,380,2026,8,20
용산구,한남동,한남힐스테이트,130.898,3,2003,13000,375,2026,8,21
용산구,원효로1가,용산더프라임,114.218,33,2014,20000,500,2026,8,5
용산구,이태원동,청화1,142.71,10,1982,60000,0,2026,8,10
용산구,용문동,브라운스톤,59.94,10,2011,68000,0,2026,8,19
용산구,한강로2가,용산푸르지오써밋(420),189.6783,36,2017,10000,1500,2026,8,12
용산구,한남동,한남힐스테이트,127.2,11,2003,10000,450,2026,8,3
용산구,이촌동,한가람,84.96,10,1998,10000,320,2026,8,9
용산구,원효로1가,용산더프라임,84.976,22,2014,94500,0,2026,8,13
용산구,동자동,센트레빌아스테리움서울,166.6,34,2013,0,950,2026,8,14
용산구,보광동,신동아1,84.93,11,1992,40000,50,2026,8,1
용산구,한강로3가,센트럴파크,114.8905,41,2020,120000,348,2026,8,20
용산구,원효로1가,용산원효루미니,29.9626,11,2022,5245,19,2026,8,20
용산구,문배동,이안용산프리미어,109.74,13,2007,95000,0,2026,8,19
용산구,이촌동,한강(대우),60,12,2000,5000,250,2026,8,6
용산구,원효로1가,용산원효루미니,17.9822,7,2022,4671,7,2026,8,20
용산구,원효로1가,용산원효루미니,29.9626,19,2022,5245,19,2026,8,19
용산구,한강로2가,용산베르디움프렌즈,39.8036,37,2021,5342,18,2026,8,19
용산구,원효로1가,용산원효루미니,29.9626,6,2022,2622,25,2026,8,18
용산구,보광동,리버빌(삼성),84.74,8,2000,70000,0,2026,8,19
용산구,한남동,한성1,55.37,4,1974,2000,90,2026,8,14
용산구,동자동,센트레빌아스테리움서울,128.06,28,2013,89250,0,2026,8,19
용산구,한강로2가,용산아이피아대주피오레,84.6,14,2007,20000,150,2026,8,14
용산구,도원동,삼성래미안,59.94,5,2001,1000,350,2026,8,15
용산구,원효로1가,용산원효루미니,29.9626,9,2022,5245,19,2026,8,19
용산구,이촌동,점보,217.36,13,1974,10000,480,2026,8,19
용산구,한강로3가,센트럴파크,114.5011,12,2020,10000,950,2026,8,19
용산구,산천동,리버힐삼성,84.98,13,2001,20000,220,2026,8,17
용산구,문배동,CJ나인파크,97.24,6,2007,93000,0,2026,8,1
용산구,문배동,용산KCC웰츠타워,97.83,14,2015,110000,0,2026,8,1
용산구,원효로1가,용산원효루미니,29.9626,22,2022,5245,19,2026,8,18
용산구,원효로1가,용산원효루미니,17.9822,14,2022,4671,7,2026,8,18
용산구,원효로4가,강변삼성스위트,84.94,18,1999,10000,185,2026,8,18
용산구,이촌동,래미안첼리투스,124.02,5,2015,180100,150,2026,8,17
용산구,원효로1가,용산원효루미니,29.9626,13,2022,7075,10,2026,8,18
용산구,효창동,아이딜,79.06,2,2005,45000,0,2026,8,8
용산구,이촌동,래미안첼리투스,124.02,5,2015,180100,150,2026,8,17
용산구,한강로2가,용산베르디움프렌즈,39.8036,33,2021,16080,29,2026,8,18
용산구,한강로2가,용산베르디움프렌즈,19.6951,16,2021,3564,29,2026,8,18
용산구,한강로3가,센트럴파크,102.8617,35,2020,30000,800,2026,8,7
용산구,이태원동,남산대림,59.92,2,1994,5000,250,2026,8,17
용산구,원효로1가,용산원효루미니,29.9626,24,2022,5245,19,2026,8,18
용산구,서계동,어반허브서울스테이션(UrbanHubSeoulStation),22.0266,4,2025,3570,16,2026,8,18
용산구,이촌동,이촌코오롱(A),114.69,7,1999,115500,0,2026,8,8
용산구,원효로1가,용산원효루미니,29.9626,6,2022,5245,19,2026,8,18
용산구,원효로1가,용산원효루미니,29.9626,18,2022,5245,19,2026,8,18
용산구,한남동,대림아르빌,72.25,6,2005,15000,330,2026,8,7
용산구,문배동,지오베르크,84.99,11,2004,50000,130,2026,8,18
용산구,이촌동,한가람,84.89,12,1998,40000,196,2026,8,14
용산구,원효로4가,산호,40.46,4,1977,1000,45,2026,8,15
용산구,도원동,삼성래미안,59.94,21,2001,50000,80,2026,8,15
용산구,서빙고동,그린파크(코오롱하늘채),117.77,14,2000,93000,0,2026,8,1
용산구,문배동,아크로타워,126.3,25,2007,50000,270,2026,8,14
용산구,이촌동,한가람,59.88,15,1998,52500,70,2026,8,13
용산구,서빙고동,아페르파크,243.0392,5,2026,400000,0,2026,8,12
용산구,갈월동,용산남영역롯데캐슬헤리티지,49.7596,11,2025,23300,91,2026,8,13
용산구,동자동,센트레빌아스테리움서울,208.39,31,2013,178000,0,2026,8,11
용산구,이촌동,한가람,59.88,20,1998,50000,80,2026,8,14
용산구,이촌동,강변,66.08,6,1971,25000,0,2026,8,14
용산구,한강로2가,용산베르디움프렌즈,49.9933,7,2021,19707,36,2026,8,14
용산구,신계동,용산e편한세상,84.89,21,2011,104000,0,2026,8,14
용산구,문배동,이안용산1차(103동),84.96,7,2005,68000,0,2026,8,13
용산구,이촌동,한가람,59.88,14,1998,84000,0,2026,8,14
용산구,한남동,한남더힐,59.7,7,2011,178500,0,2026,8,13
용산구,이촌동,이촌시범,59.5,6,1970,20000,0,2026,8,13
용산구,보광동,리버빌(삼성),84.96,12,2000,67000,0,2026,8,13
용산구,이촌동,강촌,59.12,9,1998,5000,211,2026,8,8
용산구,효창동,용산롯데캐슬센터포레,59.9525,17,2019,90000,0,2026,8,11
용산구,원효로1가,리첸시아용산A,122.85,19,2010,20000,423,2026,8,6
용산구,한남동,나인원한남,244.3478,5,2019,650000,2000,2026,8,13
용산구,이촌동,대림,114.96,8,1994,10000,320,2026,8,13
용산구,원효로1가,용산더프라임,84.976,35,2014,96000,0,2026,8,8
용산구,이촌동,현대한강,59.55,3,1997,20000,150,2026,8,4
용산구,이태원동,남산대림,59.92,2,1994,3000,250,2026,8,10
용산구,신계동,용산e편한세상,84.89,18,2011,100000,0,2026,8,12
용산구,이촌동,동아그린,59.58,12,1999,53000,0,2026,8,11
용산구,효창동,용산케이씨씨스위첸,59.98,4,2018,30000,270,2026,8,10
용산구,원효로1가,시온캐슬용산,19.33,17,2021,30000,0,2026,8,11
용산구,용문동,브라운스톤,84.91,9,2011,77000,0,2026,8,12
용산구,원효로1가,용산원효루미니,43.9656,8,2022,13875,97,2026,8,12
용산구,이촌동,한가람,59.88,12,1998,5000,230,2026,8,11
용산구,이촌동,한가람,84.96,21,1998,80000,0,2026,8,11
용산구,이촌동,한강(대우),60,10,2000,10000,280,2026,8,11
용산구,이촌동,시범(중산1차),59.5,5,1970,20000,0,2026,8,11
용산구,이촌동,대림,59.22,6,1994,52000,0,2026,8,4
용산구,이촌동,한강(대우),60,11,2000,73000,30,2026,8,11
용산구,갈월동,용산남영역롯데캐슬헤리티지,39.8291,19,2025,19900,79,2026,8,10
용산구,이촌동,동아그린,59.58,15,1999,8000,200,2026,8,8
용산구,이촌동,한가람,84.96,3,1998,103000,0,2026,8,8
용산구,원효로1가,용산원효루미니,43.9656,25,2022,13875,95,2026,8,10
용산구,원효로1가,용산원효루미니,17.9822,13,2022,4671,0,2026,8,11
용산구,원효로1가,용산원효루미니,33.9588,23,2022,13533,64,2026,8,10
용산구,동자동,센트레빌아스테리움서울,128.06,13,2013,102000,0,2026,8,1
용산구,원효로1가,용산원효루미니,33.9588,19,2022,13533,63,2026,8,10
용산구,이촌동,한가람,84.96,14,1998,110000,0,2026,8,8
용산구,효창동,효창한신,71.77,3,1987,46000,0,2026,8,9
용산구,한강로3가,센트럴파크,114.5011,18,2020,126000,220,2026,8,11
용산구,이촌동,한강(대우),84.98,18,2000,105000,0,2026,8,10
용산구,원효로4가,강변삼성스위트,59.94,17,1999,66150,0,2026,8,10
용산구,원효로1가,용산원효루미니,43.9656,22,2022,17344,80,2026,8,10
용산구,문배동,프라임펠리스,13.69,16,2012,14400,0,2026,8,10
용산구,이태원동,어반메시남산,55.781,3,2021,85000,0,2026,8,7
용산구,이촌동,두산위브트레지움,89.09,3,1976,80850,0,2026,8,6
용산구,산천동,리버힐삼성,84.98,10,2001,65000,0,2026,8,8
용산구,이촌동,두산위브트레지움,89.09,3,1976,80850,0,2026,8,6
용산구,원효로1가,용산파크뷰(46-3),27.57,9,2018,10000,120,2026,8,10
용산구,효창동,용산롯데캐슬센터포레,59.9525,5,2019,50000,160,2026,8,8
용산구,이촌동,대림,59.22,9,1994,39350,0,2026,8,10
용산구,한남동,한남동리첸시아,84.64,3,2004,10000,472,2026,8,10
용산구,한남동,한남아이파크애비뉴,46.2439,7,2017,70000,0,2026,8,8
용산구,한강로3가,센트럴파크,92.9164,21,2020,142500,0,2026,8,8
용산구,이촌동,한가람,59.88,12,1998,30000,150,2026,8,8
용산구,신계동,용산e편한세상,84.89,11,2011,10000,327,2026,8,3
용산구,도원동,삼성래미안,84.69,12,2001,77000,0,2026,8,3
용산구,도원동,삼성래미안,59.94,19,2001,48000,0,2026,8,8
용산구,효창동,용산롯데캐슬센터포레,84.9204,17,2019,95000,19,2026,8,8
용산구,이촌동,우성,114.74,8,1995,60000,260,2026,8,7
용산구,신계동,용산e편한세상,84.21,6,2011,100000,0,2026,8,7
용산구,한남동,한남파라곤,82.624,2,2011,20000,440,2026,8,6
용산구,용문동,대호드림빌(38-213),82.34,5,2002,49000,0,2026,8,7
용산구,문배동,G&P용산파크,27.04,13,2018,33500,0,2026,8,3
용산구,이촌동,동원베네스트,84.973,13,2005,55000,80,2026,8,7
용산구,갈월동,용산남영역롯데캐슬헤리티지,39.8291,19,2025,19900,79,2026,8,6
용산구,도원동,삼성래미안,59.94,6,2001,67000,0,2026,8,4
용산구,원효로4가,강변삼성스위트,59.94,15,1999,52000,0,2026,8,1
용산구,원효로1가,용산원효루미니,17.9822,20,2022,4671,7,2026,8,6
용산구,한남동,한남더힐,208.478,3,2011,50000,2400,2026,8,5
용산구,보광동,신동아1,84.93,14,1992,60000,0,2026,8,5
용산구,이촌동,한강맨숀,101.95,4,1971,48000,0,2026,8,6
용산구,신계동,용산e편한세상,59.66,15,2011,52000,150,2026,8,2
용산구,한강로3가,센트럴파크,114.8905,15,2020,194250,0,2026,8,1
용산구,한강로1가,대우월드마크용산,133.085,14,2007,125000,0,2026,8,1
용산구,용산동5가,용산파크타워(24-0),131.53,12,2009,145000,27,2026,8,1
용산구,이태원동,청화1,174.38,9,1982,100000,0,2026,8,4
용산구,이촌동,한가람,84.89,11,1998,2000,378,2026,8,4
용산구,이촌동,한가람,59.88,7,1998,32000,166,2026,8,1
용산구,한강로2가,용산베르디움프렌즈,44.9009,34,2021,17729,33,2026,8,5
용산구,이촌동,한가람,84.96,5,1998,105000,0,2026,8,5
용산구,원효로1가,용산더프라임,55.325,6,2014,65000,50,2026,8,3
용산구,한남동,한남아이파크애비뉴,46.2439,13,2017,66000,0,2026,8,4
용산구,도원동,삼성래미안,59.94,19,2001,5000,240,2026,8,4
용산구,신계동,용산e편한세상,84.89,3,2011,95000,0,2026,8,3
용산구,문배동,G&P용산파크,27.04,13,2018,33500,0,2026,8,3
용산구,효창동,용산롯데캐슬센터포레,84.909,8,2019,110000,0,2026,8,4
용산구,한강로1가,용산파크자이,99.85,17,2005,105000,0,2026,8,3
용산구,도원동,삼성래미안,114.99,12,2001,95000,0,2026,8,1
용산구,효창동,효창파크푸르지오,84.45,14,2010,10000,400,2026,8,1
용산구,문배동,G&P용산파크,28.28,12,2018,33510,0,2026,8,1
용산구,문배동,아크로타워,126.3,17,2007,30000,250,2026,8,1
성동구,금호동4가,힐스테이트서울숲리버,84.88,6,2018,125000,0,2026,8,19
성동구,옥수동,옥수파크힐스117동~125동,59.78,7,2016,89000,0,2026,8,1
성동구,성수동1가,트리마제,49.6683,12,2017,115500,0,2026,8,5
성동구,옥수동,극동,148.23,11,1986,76500,0,2026,8,5
성동구,금호동4가,대우,59.97,3,2001,10000,180,2026,8,11
성동구,홍익동,THE청아진,18.2205,11,2026,8000,53,2026,8,21
성동구,홍익동,THE청아진,18.2205,13,2026,8000,53,2026,8,21
성동구,하왕십리동,텐즈힐(1단지),59.88,16,2015,75000,45,2026,8,21
성동구,홍익동,THE청아진,18.2205,11,2026,6000,62,2026,8,21
성동구,옥수동,래미안 옥수 리버젠,59.84,2,2012,35000,220,2026,8,21
성동구,홍익동,THE청아진,18.2205,8,2026,8000,53,2026,8,9
성동구,금호동2가,신금호파크자이,59.98,11,2016,10000,300,2026,8,20
성동구,금호동4가,대우,59.97,24,2001,65000,0,2026,8,14
성동구,옥수동,풍림아이원,84.767,1,2004,50000,200,2026,8,13
성동구,옥수동,동인샤인빌,57.16,8,2003,15000,160,2026,8,18
성동구,홍익동,THE청아진,18.2205,4,2026,3500,60,2026,8,8
성동구,옥수동,극동,57.78,8,1986,50000,0,2026,8,8
성동구,금호동2가,신금호파크자이,84.98,19,2016,115000,0,2026,8,21
성동구,행당동,서울숲리버뷰자이,84.9,2,2018,106000,0,2026,8,21
성동구,옥수동,옥수파크힐스101동~116동,59.91,3,2016,5000,400,2026,8,15
성동구,옥수동,옥수파크힐스117동~125동,59.91,12,2016,20000,165,2026,8,21
성동구,금호동4가,힐스테이트서울숲리버,59.98,3,2018,20000,300,2026,8,20
성동구,금호동4가,서울숲2차푸르지오,84.776,15,2012,30000,320,2026,8,21
성동구,마장동,라봄성동,18.7962,8,2025,1342,15,2026,8,20
성동구,마장동,우성에비뉴,70.88,5,2017,10000,200,2026,8,21
성동구,성수동1가,한진타운,84.21,7,1994,20000,180,2026,8,18
성동구,홍익동,THE청아진,18.2205,15,2026,8000,53,2026,8,9
성동구,홍익동,THE청아진,18.2205,6,2026,8000,53,2026,8,8
성동구,성수동1가,동아그린,58.32,13,1999,65000,0,2026,8,20
성동구,금호동4가,힐스테이트서울숲리버,84.88,6,2018,125000,0,2026,8,19
성동구,마장동,라봄성동,18.1338,11,2025,2595,12,2026,8,20
성동구,금호동2가,래미안하이리버,114.32,5,2012,50000,305,2026,8,18
성동구,마장동,마장에스에이치빌,49.95,8,2006,6387,14,2026,8,19
성동구,옥수동,극동,57.78,6,1986,44000,0,2026,8,4
성동구,마장동,라봄성동,18.7962,8,2025,2685,12,2026,8,20
성동구,금호동2가,신금호파크자이,34.31,4,2016,6326,0,2026,8,20
성동구,옥수동,현대,63.13,2,1990,60000,0,2026,8,17
성동구,하왕십리동,센트라스,59.59,18,2016,30000,240,2026,8,20
성동구,금호동2가,래미안하이리버,59.99,4,2012,65000,50,2026,8,19
성동구,홍익동,THE청아진,18.2205,9,2026,7000,47,2026,8,7
성동구,금호동3가,두산,84.99,4,1994,31000,115,2026,8,20
성동구,상왕십리동,텐즈힐(2단지),55.2,5,2014,10000,270,2026,8,11
성동구,마장동,라봄성동,18.7962,4,2025,1342,15,2026,8,18
성동구,금호동2가,래미안하이리버,59.99,11,2012,75000,0,2026,8,20
성동구,송정동,서울숲아이파크,84.87,2,2009,50700,0,2026,8,19
성동구,행당동,서울숲리버뷰자이,84.96,18,2018,70000,112,2026,8,8
성동구,송정동,서울숲아이파크,84.88,1,2009,50700,0,2026,8,19
성동구,홍익동,THE청아진,18.2205,5,2026,8000,53,2026,8,19
성동구,마장동,라봄성동,18.7962,13,2025,2685,12,2026,8,19
성동구,마장동,현대,59.91,17,1998,56000,0,2026,8,19
성동구,홍익동,THE청아진,18.2205,16,2026,8000,53,2026,8,19
성동구,하왕십리동,센트라스,59.99,3,2016,62475,0,2026,8,14
성동구,홍익동,THE청아진,18.2205,10,2026,8000,53,2026,8,19
성동구,행당동,라체르보푸르지오써밋,59.9398,25,2025,100000,0,2026,8,13
성동구,금호동2가,신금호파크자이,59.98,9,2016,85000,0,2026,8,15
성동구,마장동,라봄성동,18.7962,12,2025,2685,12,2026,8,19
성동구,용답동,청계SKVIEW,44.9812,34,2025,34398,0,2026,8,19
성동구,금호동1가,이편한세상금호파크힐스,84.982,3,2019,90000,50,2026,8,19
성동구,금호동4가,대우,84.96,2,2001,4000,225,2026,8,15
성동구,마장동,라봄성동,18.7962,16,2025,2685,12,2026,8,19
성동구,금호동2가,래미안하이리버,84.98,8,2012,93000,0,2026,8,1
성동구,마장동,라봄성동,18.1338,5,2025,2595,12,2026,8,19
성동구,옥수동,옥수삼성,84.822,4,1999,70000,40,2026,8,19
성동구,행당동,행당한진타운,59.96,17,2000,59850,0,2026,8,8
성동구,마장동,세림,40.86,11,1986,1000,110,2026,8,12
