구,법정동,아파트명,전용면적,층,건축년도,보증금,월세,년,월,일
종로구,숭인동,종로중흥S클래스,19.466,5,2013,1000,63,2026,6,10
종로구,창신동,창신쌍용2,106.62,2,1993,55000,0,2026,6,15
종로구,홍파동,경희궁자이(2단지),84.8359,15,2017,110250,0,2026,6,20
종로구,숭인동,종로중흥S클래스,17.811,8,2013,1000,70,2026,6,19
종로구,교북동,경희궁자이(4단지),45.879,19,2017,62500,0,2026,6,17
종로구,홍파동,경희궁자이(2단지),59.895,4,2017,95550,0,2026,6,15
종로구,충신동,힐스테이트창경궁,76.82,9,2022,25000,193,2026,6,17
종로구,숭인동,에비뉴청계Ⅱ,17.04,8,2025,2000,120,2026,6,19
종로구,평동,경희궁자이(3단지),59.8547,15,2017,93000,0,2026,6,9
종로구,창신동,창신쌍용2,79.87,6,1993,49000,0,2026,6,19
종로구,창신동,창신쌍용2,54.7,9,1993,39000,0,2026,6,13
종로구,숭인동,숭인모범101동,59.7,4,2000,26000,10,2026,6,19
종로구,숭인동,숭인모범104동,55.26,2,2000,25000,10,2026,6,18
종로구,홍파동,경희궁자이(2단지),59.895,4,2017,30000,280,2026,6,4
종로구,효제동,이지마루종로,26.33,9,2021,2000,150,2026,6,8
종로구,명륜3가,한빛,59.73,4,1999,15000,80,2026,6,13
종로구,홍파동,경희궁자이(2단지),101.9914,7,2017,143850,0,2026,6,17
종로구,명륜2가,아남1,84.9,16,1995,79000,0,2026,6,10
종로구,창신동,동문상가,56.69,6,1970,11000,0,2026,6,3
종로구,숭인동,숭인모범104동,55.26,3,2000,22000,4,2026,6,13
종로구,홍파동,경희궁자이(2단지),84.614,5,2017,45000,250,2026,6,3
종로구,명륜2가,아남2,84.96,2,1996,30000,102,2026,6,13
종로구,충신동,힐스테이트창경궁,76.82,5,2022,25000,192,2026,6,10
종로구,평동,경희궁자이(3단지),59.8547,12,2017,107000,0,2026,6,13
종로구,평동,경희궁자이(3단지),84.8359,1,2017,123000,0,2026,6,15
종로구,홍파동,경희궁자이(2단지),59.8547,13,2017,20000,360,2026,6,15
종로구,숭인동,숭인한양LEEPS,12.78,3,2014,100,55,2026,6,15
종로구,창신동,창신이수,84.5,9,2003,60000,0,2026,6,15
종로구,평동,경희궁자이(3단지),84.8359,19,2017,125000,20,2026,6,11
종로구,교북동,경희궁자이(4단지),45.879,11,2017,38500,145,2026,6,3
종로구,행촌동,경희궁자이(1단지),39.0561,4,2017,14720,58,2026,6,15
종로구,창신동,창신쌍용2,115.53,8,1993,20000,150,2026,6,13
종로구,무악동,현대,60,7,2000,59500,0,2026,6,13
종로구,무악동,인왕산아이파크,84.858,4,2008,80000,0,2026,6,15
종로구,숭인동,영하우스,21.91,10,2015,2000,59,2026,6,10
종로구,행촌동,경희궁자이(1단지),39.0561,9,2017,14720,58,2026,6,15
종로구,홍파동,경희궁자이(2단지),84.614,12,2017,90000,140,2026,6,13
종로구,숭인동,종로아인스빌,12.15,12,2013,500,65,2026,6,13
종로구,충신동,힐스테이트창경궁,76.82,13,2022,20000,256,2026,6,14
종로구,홍파동,경희궁자이(2단지),59.8547,13,2017,20000,360,2026,6,13
종로구,창신동,창신쌍용2,64.66,6,1993,36000,0,2026,6,13
종로구,숭인동,종로유케이201,12.08,8,2013,1000,55,2026,6,5
종로구,인의동,효성쥬얼리시티,92.81,11,2006,20000,250,2026,6,10
종로구,무악동,현대,84.92,17,2000,67200,32,2026,6,11
종로구,사직동,광화문스페이스본(101동~105동),136.4,10,2008,110000,60,2026,6,11
종로구,창신동,창신쌍용2,54.7,1,1993,31500,0,2026,6,3
종로구,평동,경희궁자이(3단지),84.8359,14,2017,115000,0,2026,6,11
종로구,창신동,창신쌍용2,64.66,9,1993,40000,0,2026,6,10
종로구,교북동,경희궁자이(4단지),45.879,11,2017,38500,145,2026,6,3
종로구,홍파동,경희궁자이(2단지),84.614,6,2017,30000,360,2026,6,9
종로구,충신동,힐스테이트창경궁,84.97,14,2022,50000,280,2026,6,2
종로구,신문로1가,신문로맨션,91.53,8,1981,50000,0,2026,6,9
종로구,행촌동,경희궁자이(1단지),44.026,12,2017,6453,22,2026,6,8
종로구,창신동,창신쌍용2,64.66,3,1993,34650,0,2026,6,8
종로구,효제동,이지마루종로,19.31,6,2021,1000,125,2026,6,8
종로구,효제동,이지마루종로,19.31,6,2021,1000,125,2026,6,8
종로구,홍파동,경희궁자이(2단지),59.895,4,2017,30000,280,2026,6,4
종로구,평동,경희궁자이(3단지),84.614,4,2017,80000,165,2026,6,8
종로구,숭인동,영하우스,16.59,9,2015,2000,51,2026,6,6
종로구,무악동,현대,84.92,9,2000,70000,0,2026,6,6
종로구,창신동,두산,59.95,13,1999,5000,160,2026,6,3
종로구,사직동,광화문스페이스본(101동~105동),159.01,3,2008,135000,0,2026,6,5
종로구,교북동,경희궁자이(4단지),45.879,17,2017,60600,0,2026,6,4
종로구,창신동,두산,59.95,18,1999,49300,0,2026,6,4
종로구,창신동,두산,59.95,14,1999,10000,120,2026,6,2
종로구,창신동,동문상가,56.69,6,1970,11000,0,2026,6,3
종로구,무악동,현대,84.92,13,2000,73000,0,2026,6,4
종로구,신문로2가,디팰리스,147.551,9,2020,10000,1500,2026,6,3
종로구,충신동,힐스테이트창경궁,76.82,8,2022,5000,260,2026,6,1
종로구,무악동,경희궁롯데캐슬,59.6737,9,2019,60000,80,2026,6,1
종로구,숭인동,종로센트레빌,114.67,12,2008,75000,0,2026,6,1
중구,황학동,롯데캐슬,84.89,22,2008,30000,173,2026,6,22
중구,신당동,신당KCC스위첸,72.1079,8,2019,87000,0,2026,6,5
중구,입정동,힐스테이트세운센트럴1단지,25.0654,13,2023,5000,150,2026,6,29
중구,황학동,한양I-Class,16.37,17,2013,1000,70,2026,6,23
중구,충무로5가,충무로헤센스마트,21.04,6,2018,21000,0,2026,6,26
중구,신당동,현대,79.11,4,1993,7000,200,2026,6,2
중구,신당동,남산타운,114.88,7,2002,60000,0,2026,6,5
중구,신당동,약수역더시티,18.86,10,2021,1000,120,2026,6,30
중구,만리동2가,서울역센트럴자이,84.9918,6,2017,1000,84,2026,6,12
중구,신당동,남산타운,84.88,13,2002,40000,140,2026,6,20
중구,중림동,브라운스톤서울,117.742,34,2006,0,578,2026,6,20
중구,황학동,창성그린빌,63.74,3,2003,5000,111,2026,6,2
중구,중림동,브라운스톤서울,117.742,34,2006,0,550,2026,6,20
중구,황학동,황학아크로타워,130.939,20,2010,10000,380,2026,6,15
중구,신당동,현대,79.11,4,1993,15000,115,2026,6,23
중구,신당동,남산타운,59.94,9,2002,46200,0,2026,6,19
중구,황학동,롯데캐슬,84.97,10,2008,30000,185,2026,6,24
중구,신당동,남산타운,59.94,5,2002,60000,0,2026,6,30
중구,인현동2가,세운푸르지오헤리시티,24.5533,25,2023,3000,140,2026,6,17
중구,만리동2가,서울역센트럴자이,39.9541,9,2017,5020,7,2026,6,9
중구,중림동,더플레이스충정로,17.68,4,2012,1000,71,2026,6,22
중구,신당동,신당파인힐하나유보라,30.4927,8,2019,4112,76,2026,6,16
중구,황학동,롯데캐슬,59.94,18,2008,64000,0,2026,6,30
중구,신당동,남산타운,59.94,2,2002,5000,220,2026,6,20
중구,신당동,남산타운,84.88,2,2002,62750,20,2026,6,30
중구,순화동,순화동더샵,84.9,27,2007,50000,120,2026,6,17
중구,만리동2가,서울역센트럴자이,59.9707,15,2017,5000,340,2026,6,14
중구,입정동,힐스테이트세운센트럴2단지,49.2134,16,2023,5000,350,2026,6,27
중구,오장동,오렌지카운티을지로,12.43,9,2020,5000,65,2026,6,15
중구,흥인동,동대문와이즈캐슬,15.55,14,2014,1000,75,2026,6,26
중구,신당동,래미안하이베르,84.97,6,2011,60000,60,2026,6,19
중구,정동,삼정아트테라스정동,14.2664,7,2020,5000,77,2026,6,27
중구,신당동,동평화패션타운,66.32,6,1968,1000,110,2026,6,30
중구,흥인동,위더스하임,23.82,7,2018,2000,140,2026,6,19
중구,중림동,삼성사이버빌리지,114.54,3,2001,105000,0,2026,6,11
중구,신당동,남산타운,59.94,1,2002,55600,0,2026,6,27
중구,만리동2가,서울역센트럴자이,59.943,2,2017,5000,340,2026,6,26
중구,황학동,골드캐슬Ⅲ,33.47,7,2017,3000,125,2026,6,5
중구,신당동,래미안하이베르,84.97,6,2011,60000,60,2026,6,19
중구,순화동,바비엥3,58.51,19,2006,20000,110,2026,6,19
중구,만리동2가,서울역센트럴자이,84.972,23,2017,92400,0,2026,6,20
중구,충무로5가,충무로헤센스마트,31.02,7,2018,3000,117,2026,6,6
중구,충무로5가,충무로엘크루메크로시티2차,22.75,16,2016,1000,95,2026,6,19
중구,인현동2가,세운푸르지오헤리시티,40.7637,24,2023,5000,240,2026,6,20
중구,신당동,남산타운,59.94,14,2002,10000,106,2026,6,9
중구,오장동,오렌지카운티을지로,12.43,11,2020,1000,73,2026,6,23
중구,신당동,남산타운,59.94,9,2002,48500,0,2026,6,19
중구,인현동2가,인현상가/신성아파트,49.22,9,1968,2000,80,2026,6,22
중구,충무로4가,남산센트럴자이,139.936,21,2009,107000,0,2026,6,26
중구,입정동,힐스테이트세운센트럴1단지,46.6997,17,2023,5000,250,2026,6,2
중구,신당동,신당파인힐하나유보라,30.2477,7,2019,4112,76,2026,6,18
중구,황학동,골드캐슬Ⅲ,29.52,9,2017,23600,15,2026,6,6
중구,인현동2가,세운푸르지오헤리시티,40.7637,24,2023,5000,240,2026,6,20
중구,인현동2가,세운푸르지오헤리시티,28.4064,14,2023,6000,135,2026,6,25
중구,광희동1가,광희동1가166외7필지청년주택신축,18.48,14,2023,11240,40,2026,6,4
중구,묵정동,힐스테이트남산,21.05,4,2024,3000,140,2026,6,19
중구,만리동1가,LIG서울역리가,84.9566,9,2012,55000,100,2026,6,29
중구,흥인동,리마크빌동대문,24.96,5,2016,1000,91,2026,6,19
중구,황학동,롯데캐슬,59.94,23,2008,55000,0,2026,6,26
중구,만리동2가,서울역센트럴자이,84.972,9,2017,10000,350,2026,6,2
중구,신당동,래미안하이베르,117,7,2011,60001,116,2026,6,29
중구,신당동,남산타운,114.88,4,2002,76600,0,2026,6,27
중구,신당동,한진해모로,27.27,6,2001,377,14,2026,6,10
중구,흥인동,리마크빌동대문,24.96,5,2016,1000,89,2026,6,30
중구,정동,삼정아트테라스정동,18.6574,6,2020,20000,51,2026,6,26
중구,만리동2가,서울역센트럴자이,59.9808,23,2017,74550,0,2026,6,20
중구,인현동2가,세운푸르지오헤리시티,29.4564,14,2023,3000,160,2026,6,5
중구,황학동,롯데캐슬,84.89,16,2008,69000,0,2026,6,30
중구,신당동,남산타운,84.88,15,2002,80000,0,2026,6,15
중구,신당동,남산타운,84.88,10,2002,71400,0,2026,6,3
중구,신당동,한스아파트,14.07,5,2011,13000,0,2026,6,29
중구,신당동,약수하이츠,57.63,19,1999,57500,0,2026,6,27
중구,신당동,삼성,114.91,15,1999,71000,0,2026,6,29
중구,입정동,힐스테이트세운센트럴2단지,42.998,10,2023,5000,230,2026,6,24
중구,만리동2가,서울역센트럴자이,59.9808,13,2017,85000,0,2026,6,29
중구,인현동2가,세운푸르지오헤리시티,28.4064,19,2023,5000,135,2026,6,13
중구,신당동,신당역솔하임,18.63,20,2016,2000,110,2026,6,5
중구,충무로5가,충무로헤센스마트,21.04,6,2018,22000,10,2026,6,26
중구,황학동,롯데캐슬,59.91,16,2008,5000,220,2026,6,27
중구,황학동,청계리버팰리스B,26.94,7,2018,2000,98,2026,6,29
중구,황학동,롯데캐슬,59.91,9,2008,25000,120,2026,6,23
중구,신당동,약수하이츠,57.63,10,1999,55600,0,2026,6,29
중구,신당동,삼성,84.96,4,1999,51000,0,2026,6,29
중구,인현동2가,세운푸르지오헤리시티,24.5533,7,2023,32000,0,2026,6,13
중구,신당동,래미안하이베르,117,2,2011,84000,0,2026,6,25
중구,신당동,삼성,114.91,19,1999,82000,18,2026,6,25
중구,인현동2가,세운푸르지오헤리시티,28.4064,10,2023,3000,138,2026,6,26
중구,신당동,약수하이츠,57.63,12,1999,52000,0,2026,6,22
중구,신당동,약수역더시티,18.86,8,2021,26000,0,2026,6,6
중구,신당동,청구e편한세상,118.47,7,2011,25000,370,2026,6,6
중구,신당동,남산타운,84.88,12,2002,5000,220,2026,6,26
중구,순화동,바비엥3,80.54,17,2006,5000,320,2026,6,1
중구,신당동,남산타운,114.88,13,2002,12000,306,2026,6,10
중구,충무로5가,충무로헤센스마트,40.65,7,2018,36100,0,2026,6,25
중구,황학동,롯데캐슬,84.92,11,2008,20000,200,2026,6,25
중구,입정동,힐스테이트세운센트럴1단지,49.2617,6,2023,5000,320,2026,6,8
중구,신당동,남산타운,59.94,6,2002,55600,0,2026,6,9
중구,신당동,약수하이츠,114.92,6,1999,95000,0,2026,6,22
중구,황학동,롯데캐슬,84.9,32,2008,80000,0,2026,6,3
중구,충무로5가,충무로헤센스마트,40.65,7,2018,36000,0,2026,6,20
중구,신당동,래미안하이베르,59.74,3,2011,9000,255,2026,6,23
중구,신당동,약수하이츠,114.92,11,1999,80000,0,2026,6,25
중구,신당동,약수하이츠,57.63,8,1999,58000,0,2026,6,12
중구,흥인동,동대문와이즈캐슬,15.55,13,2014,1000,75,2026,6,3
중구,신당동,청구e편한세상,59.89,14,2011,10000,215,2026,6,6
중구,신당동,약수하이츠,84.88,10,1999,75600,0,2026,6,8
중구,황학동,롯데캐슬,33.62,11,2008,4998,12,2026,6,16
중구,신당동,삼성,59.97,17,1999,65000,0,2026,6,20
중구,신당동,현대,79.11,2,1993,21000,115,2026,6,6
중구,입정동,힐스테이트세운센트럴1단지,49.4486,24,2023,70000,0,2026,6,18
중구,신당동,남산타운,84.88,11,2002,70350,0,2026,6,8
중구,인현동2가,세운푸르지오헤리시티,24.5533,16,2023,32000,0,2026,6,23
중구,신당동,신당아르브,18.08,5,2014,1000,80,2026,6,23
중구,만리동2가,서울역센트럴자이,84.972,16,2017,10000,350,2026,6,23
중구,신당동,신당파인힐하나유보라,30.4927,20,2019,4112,76,2026,6,15
중구,황학동,롯데캐슬,84.89,10,2008,30000,138,2026,6,22
중구,중림동,삼성사이버빌리지,84.95,14,2001,30000,260,2026,6,4
중구,흥인동,동대문와이즈캐슬,15.55,11,2014,1000,75,2026,6,16
중구,신당동,약수하이츠,57.63,2,1999,10000,190,2026,6,23
중구,신당동,남산타운,84.88,10,2002,70000,0,2026,6,20
중구,인현동2가,세운푸르지오헤리시티,24.5533,20,2023,32000,0,2026,6,22
중구,순화동,덕수궁롯데캐슬,69.5135,5,2016,88000,0,2026,6,22
중구,만리동1가,서울역디오빌,73.86,12,2005,30000,170,2026,6,20
중구,인현동2가,세운푸르지오헤리시티,29.4564,19,2023,35000,0,2026,6,22
중구,신당동,래미안하이베르,84.85,9,2011,20000,210,2026,6,22
중구,황학동,롯데캐슬,59.94,32,2008,10000,159,2026,6,22
중구,순화동,덕수궁롯데캐슬,82.3212,16,2016,10000,550,2026,6,22
중구,신당동,청구e편한세상,84.95,3,2011,10000,320,2026,6,19
중구,신당동,약수하이츠,114.92,15,1999,40000,145,2026,6,20
중구,신당동,한진해모로,27.27,12,2001,2381,2,2026,6,22
중구,신당동,신당파인힐하나유보라,24.3931,10,2019,1028,67,2026,6,10
중구,충무로4가,남산센트럴자이,82.413,7,2009,73500,0,2026,6,6
중구,신당동,남산타운,84.88,18,2002,77000,0,2026,6,20
중구,신당동,래미안하이베르,84.97,6,2011,60000,60,2026,6,16
중구,흥인동,위더스하임,23.82,8,2018,25000,0,2026,6,19
중구,신당동,신당푸르지오,84.39,20,2005,6000,220,2026,6,7
중구,입정동,힐스테이트세운센트럴1단지,25.0654,22,2023,37000,0,2026,6,12
중구,순화동,덕수궁롯데캐슬,117.7748,21,2016,5000,600,2026,6,1
중구,황학동,DUO302,15.97,15,2014,9000,50,2026,6,20
중구,만리동2가,서울역센트럴자이,59.943,13,2017,76000,0,2026,6,22
중구,신당동,래미안하이베르,84.85,8,2011,73400,0,2026,6,22
중구,신당동,신신(2차),55.73,-1,2001,22000,0,2026,6,19
중구,신당동,남산타운,59.94,12,2002,30000,130,2026,6,13
중구,정동,삼정아트테라스정동,14.2664,6,2020,1000,90,2026,6,19
중구,흥인동,리마크빌동대문,27.47,6,2016,1500,110,2026,6,12
중구,신당동,삼성,59.98,19,1999,15000,150,2026,6,18
중구,인현동2가,세운푸르지오헤리시티,29.4564,25,2023,5000,135,2026,6,17
중구,입정동,힐스테이트세운센트럴2단지,49.9619,5,2023,67200,0,2026,6,19
중구,황학동,한양I-Class,16.37,14,2013,7000,45,2026,6,5
중구,만리동2가,서울역센트럴자이,59.943,12,2017,85000,0,2026,6,4
중구,신당동,남산타운,84.88,12,2002,75000,0,2026,6,18
중구,입정동,힐스테이트세운센트럴1단지,49.9668,27,2023,15000,320,2026,6,17
중구,입정동,힐스테이트세운센트럴2단지,49.9902,21,2023,5000,330,2026,6,13
중구,신당동,남산타운,84.88,5,2002,68000,0,2026,6,18
중구,충무로5가,이지마루충무로,27.8,12,2020,20000,45,2026,6,12
중구,황학동,롯데캐슬,84.92,26,2008,70000,0,2026,6,4
중구,황학동,동광팰리스,27.98,10,2018,23300,15,2026,6,17
중구,순화동,덕수궁롯데캐슬,31.7571,7,2016,38000,0,2026,6,9
중구,신당동,래미안하이베르,84.98,2,2011,76000,0,2026,6,16
중구,중림동,더플레이스충정로,14.32,6,2012,1000,64,2026,6,8
중구,만리동2가,서울역한라비발디센트럴,84.9728,1,2018,5000,360,2026,6,15
중구,입정동,힐스테이트세운센트럴1단지,49.9668,12,2023,5000,400,2026,6,1
중구,입정동,힐스테이트세운센트럴1단지,49.9668,12,2023,5000,400,2026,6,1
중구,입정동,힐스테이트세운센트럴2단지,42.998,10,2023,5000,220,2026,6,9
중구,황학동,롯데캐슬,59.94,24,2008,65000,0,2026,6,16
중구,신당동,청구e편한세상,84.95,10,2011,88000,0,2026,6,13
중구,중림동,삼성사이버빌리지,84.95,15,2001,90000,0,2026,6,11
중구,오장동,오렌지카운티을지로,12.43,9,2020,5000,65,2026,6,15
중구,만리동2가,서울역센트럴자이,39.9541,5,2017,15944,41,2026,6,16
중구,흥인동,위더스하임,23.82,8,2018,25000,0,2026,6,13
중구,만리동2가,서울역센트럴자이,59.943,12,2017,89000,0,2026,6,14
중구,신당동,한진해모로,59.76,6,2001,45000,0,2026,6,15
중구,인현동2가,세운푸르지오헤리시티,29.4564,16,2023,5000,160,2026,6,15
중구,만리동2가,서울역센트럴자이,39.9541,8,2017,14560,59,2026,6,15
중구,황학동,롯데캐슬,59.94,26,2008,57750,0,2026,6,10
중구,회현동2가,쌍용남산플래티넘,177,29,2010,0,1100,2026,6,10
중구,회현동2가,쌍용남산플래티넘,177,29,2010,0,1100,2026,6,10
중구,회현동2가,쌍용남산플래티넘,177,29,2010,0,1100,2026,6,10
중구,순화동,순화동더샵,49.2,11,2007,20000,63,2026,6,13
중구,황학동,DUO302,15.97,14,2014,1000,80,2026,6,9
중구,만리동2가,서울역센트럴자이,39.9541,9,2017,14560,59,2026,6,12
중구,중림동,삼성사이버빌리지,59.7,14,2001,5000,210,2026,6,6
중구,만리동2가,서울역센트럴자이,39.9541,16,2017,14560,59,2026,6,11
중구,만리동2가,서울역센트럴자이,39.9541,12,2017,11648,65,2026,6,10
중구,만리동2가,서울역센트럴자이,72.8899,2,2017,92000,0,2026,6,10
중구,만리동2가,서울역센트럴자이,39.9541,15,2017,14560,59,2026,6,12
중구,흥인동,동대문와이즈캐슬,15.55,11,2014,1000,75,2026,6,15
중구,인현동2가,세운푸르지오헤리시티,24.5533,26,2023,3000,130,2026,6,12
중구,만리동2가,서울역센트럴자이,39.9541,9,2017,14560,59,2026,6,11
중구,신당동,삼성,59.97,6,1999,60000,0,2026,6,1
중구,신당동,한진해모로,27.27,7,2001,944,13,2026,6,12
중구,입정동,힐스테이트세운센트럴2단지,49.7623,27,2023,76000,0,2026,6,11
중구,신당동,신당역솔하임,14.08,16,2016,14400,10,2026,6,3
중구,신당동,남산타운,84.88,7,2002,40000,103,2026,6,12
중구,신당동,남산타운,59.94,4,2002,20000,130,2026,6,8
중구,만리동2가,서울역센트럴자이,39.9541,15,2017,14560,59,2026,6,10
중구,신당동,약수하이츠,65.37,15,1999,50000,0,2026,6,3
중구,오장동,오렌지카운티을지로,14.54,13,2020,2000,80,2026,6,6
중구,흥인동,동대문와이즈캐슬,16.55,10,2014,1000,75,2026,6,6
중구,신당동,남산타운,59.94,4,2002,20000,130,2026,6,8
중구,신당동,남산타운,59.94,9,2002,51000,40,2026,6,11
중구,신당동,약수하이츠,57.63,15,1999,60000,0,2026,6,9
중구,신당동,한진해모로,27.27,2,2001,2342,5,2026,6,9
중구,황학동,롯데캐슬,84.89,33,2008,75000,0,2026,6,1
중구,인현동2가,세운푸르지오헤리시티,29.4564,17,2023,34000,0,2026,6,11
중구,신당동,래미안하이베르,59.95,3,2011,55000,20,2026,6,10
