구,법정동,아파트명,전용면적,층,건축년도,보증금,월세,년,월,일
종로구,통인동,효자,43.31,3,1999,2000,72,2026,5,13
종로구,숭인동,청계로벤하임,30.96,11,2023,6645,11,2026,5,27
종로구,창신동,창신쌍용1,54.7,5,1992,33000,0,2026,5,26
종로구,숭인동,종로중흥S클래스,19.466,10,2013,6000,45,2026,5,25
종로구,충신동,힐스테이트창경궁,76.82,10,2022,5000,289,2026,5,26
종로구,교북동,경희궁자이(4단지),37.2635,8,2017,60000,0,2026,5,23
종로구,낙원동,낙원,65.92,7,1968,30000,0,2026,5,4
종로구,무악동,현대,60,3,2000,52000,0,2026,5,23
종로구,무악동,현대,114.9,8,2000,85000,0,2026,5,22
종로구,창신동,두산,59.95,14,1999,10000,137,2026,5,18
종로구,익선동,현대뜨레비앙,48.54,6,2003,30000,0,2026,5,27
종로구,무악동,인왕산아이파크,157.289,11,2008,100000,0,2026,5,1
종로구,홍파동,경희궁자이(2단지),84.8359,19,2017,110000,100,2026,5,22
종로구,숭인동,종로청계힐스테이트,84.9478,5,2009,66000,0,2026,5,15
종로구,무악동,현대,84.92,16,2000,10000,233,2026,5,20
종로구,홍파동,경희궁자이(2단지),59.895,10,2017,15000,302,2026,5,26
종로구,홍파동,경희궁자이(2단지),59.895,11,2017,74500,100,2026,5,26
종로구,평동,경희궁자이(3단지),84.8359,3,2017,80000,165,2026,5,23
종로구,평동,경희궁자이(3단지),84.614,5,2017,123000,0,2026,5,22
종로구,무악동,인왕산아이파크,84.858,12,2008,87000,0,2026,5,22
종로구,명륜1가,건양하늘터,84.78,1,2006,68000,0,2026,5,23
종로구,홍파동,경희궁자이(2단지),84.8359,7,2017,115500,0,2026,5,23
종로구,당주동,세종,91.68,4,1983,39000,0,2026,5,16
종로구,홍파동,경희궁자이(2단지),59.895,5,2017,109000,0,2026,5,22
종로구,행촌동,경희궁자이(1단지),39.0561,15,2017,16795,47,2026,5,21
종로구,창신동,창림,58.62,1,1994,24000,0,2026,5,22
종로구,사직동,광화문스페이스본(101동~105동),126.34,3,2008,75600,160,2026,5,18
종로구,숭인동,종로청계힐스테이트,59.9426,1,2009,20000,120,2026,5,20
종로구,창신동,두산,59.95,12,1999,56000,0,2026,5,21
종로구,창신동,창신쌍용1,106.62,1,1992,35000,100,2026,5,19
종로구,숭인동,영하우스,20.27,10,2015,2000,55,2026,5,12
종로구,구기동,마운틴뷰,64.39,1,2019,42000,0,2026,5,18
종로구,당주동,세종,102.89,2,1983,5000,240,2026,5,14
종로구,홍파동,경희궁자이(2단지),59.8547,18,2017,30000,260,2026,5,12
종로구,인의동,효성쥬얼리시티,141.04,19,2006,80000,140,2026,5,18
종로구,효제동,이지마루종로,24.44,7,2021,26800,26,2026,5,14
종로구,숭인동,에비뉴청계Ⅰ,24.52,10,2023,4000,155,2026,5,14
종로구,창신동,창신쌍용1,54.7,3,1992,36750,0,2026,5,14
종로구,숭인동,종로중흥S클래스,19.466,12,2013,11400,15,2026,5,18
종로구,무악동,현대,114.9,14,2000,10000,290,2026,5,18
종로구,인의동,효성쥬얼리시티,141.04,19,2006,80000,140,2026,5,18
종로구,숭인동,익성씨티하임,15.76,14,2013,1000,65,2026,5,4
종로구,숭인동,종로센트레빌,114.67,4,2008,80000,0,2026,5,13
종로구,숭인동,블루버드숭인,28.21,14,2023,25000,50,2026,5,18
종로구,내수동,경희궁의아침4단지,124.17,4,2004,126000,0,2026,5,1
종로구,창신동,MID그린(1동),59.55,1,2002,23000,0,2026,5,16
종로구,행촌동,경희궁자이(1단지),39.0561,4,2017,15759,42,2026,5,15
종로구,무악동,인왕산아이파크,84.858,17,2008,82000,0,2026,5,9
종로구,숭인동,영하우스,16.59,16,2015,2000,51,2026,5,12
종로구,창신동,창신쌍용1,54.7,10,1992,33500,0,2026,5,15
종로구,숭인동,삼전솔하임2차,15,4,2012,500,60,2026,5,12
종로구,충신동,힐스테이트창경궁,63.09,11,2022,5000,250,2026,5,13
종로구,숭인동,종로센트레빌,59.92,1,2008,43500,0,2026,5,9
종로구,숭인동,숭인모범102동,59.8,7,2000,30050,10,2026,5,14
종로구,숭인동,종로센트레빌,114.67,4,2008,80000,0,2026,5,13
종로구,내수동,세종로대우,109.91,10,1994,90000,0,2026,5,13
종로구,평창동,삼성,59.97,14,1998,36500,0,2026,5,13
종로구,효제동,포레스트힐시티,18.274,14,2017,2000,100,2026,5,11
종로구,숭인동,청계로벤하임,20.321,3,2023,4480,49,2026,5,13
종로구,평창동,갑을아파트,32.54,11,1997,1000,65,2026,5,12
종로구,숭인동,블루버드숭인,27.3,5,2023,3000,155,2026,5,12
종로구,평동,경희궁자이(3단지),84.614,3,2017,20000,400,2026,5,12
종로구,인의동,효성쥬얼리시티,98.39,12,2006,5500,95,2026,5,12
종로구,숭인동,영하우스,20.27,16,2015,3700,42,2026,5,12
종로구,숭인동,COZY빌딩,15.306,7,2013,1000,60,2026,5,9
종로구,무악동,현대,84.92,18,2000,73000,0,2026,5,9
종로구,사직동,광화문스페이스본(101동~105동),151.81,1,2008,135000,0,2026,5,7
종로구,창신동,두산,59.95,13,1999,55000,0,2026,5,11
종로구,숭인동,청계로벤하임,20.247,3,2023,14940,1,2026,5,7
종로구,교북동,경희궁자이(4단지),45.879,14,2017,60000,63,2026,5,9
종로구,숭인동,종로청계힐스테이트,59.9426,7,2009,46000,70,2026,5,7
종로구,충신동,힐스테이트창경궁,84.95,10,2022,100000,0,2026,5,8
종로구,홍파동,경희궁자이(2단지),84.8359,14,2017,4000,440,2026,5,5
종로구,평창동,갑을아파트,30.46,6,1997,17000,0,2026,5,8
종로구,숭인동,청계로벤하임,30.96,11,2023,23590,2,2026,5,6
종로구,창신동,덕산,59.28,3,1999,29000,0,2026,5,6
종로구,창신동,창신쌍용2,64.66,11,1993,5000,160,2026,5,7
종로구,숭인동,숭인모범104동,54.72,1,2000,16000,10,2026,5,7
종로구,충신동,힐스테이트창경궁,76.82,5,2022,66000,0,2026,5,6
종로구,효제동,포레스트힐시티,14.6825,9,2017,1000,82,2026,5,6
종로구,숭인동,숭인모범104동,59.74,3,2000,25000,20,2026,5,7
종로구,내수동,경희궁의아침2단지,124.17,5,2004,125000,0,2026,5,6
종로구,숭인동,청계로벤하임,29.797,8,2023,16520,33,2026,5,6
종로구,창신동,창신쌍용2,54.7,9,1993,34372,0,2026,5,4
종로구,창신동,창신쌍용2,79.87,11,1993,47000,0,2026,5,2
종로구,창신동,두산,59.95,1,1999,47000,0,2026,5,4
종로구,명륜2가,명륜동주상복합아남아파트,59.36,2,1999,45000,0,2026,5,2
종로구,무악동,인왕산2차아이파크,84.3367,1,2015,70000,0,2026,5,2
종로구,평동,경희궁자이(3단지),59.7547,8,2017,105000,0,2026,5,1
종로구,효제동,포레스트힐시티,14.1832,7,2017,1000,78,2026,5,4
종로구,창신동,창신쌍용2,54.7,9,1993,34372,0,2026,5,4
종로구,무악동,인왕산아이파크,84.858,14,2008,80000,0,2026,5,4
중구,중림동,삼성사이버빌리지,114.77,15,2001,105000,0,2026,5,17
중구,만리동2가,서울역센트럴자이,72.9965,15,2017,69630,13,2026,5,19
중구,신당동,남산타운,59.94,13,2002,10000,200,2026,5,22
중구,황학동,롯데캐슬,59.91,17,2008,65000,0,2026,5,18
중구,인현동2가,세운푸르지오헤리시티,28.4064,25,2023,3000,140,2026,5,27
중구,회현동2가,쌍용남산플래티넘,139.8,4,2010,65000,300,2026,5,25
중구,신당동,신당역솔하임,16.37,17,2016,13900,50,2026,5,23
중구,신당동,남산타운,84.88,4,2002,10000,280,2026,5,20
중구,입정동,힐스테이트세운센트럴2단지,45.9844,19,2023,5000,250,2026,5,19
중구,황학동,롯데캐슬,84.97,31,2008,5000,270,2026,5,28
중구,충무로4가,남산센트럴자이,80.473,11,2009,75600,0,2026,5,27
중구,황학동,청계리버팰리스A,26.14,13,2019,15000,48,2026,5,11
중구,입정동,힐스테이트세운센트럴2단지,45.9844,13,2023,62500,25,2026,5,21
중구,신당동,남산타운,84.88,8,2002,73000,0,2026,5,30
중구,만리동2가,서울역센트럴자이,39.9541,6,2017,1514,21,2026,5,14
중구,황학동,위너빌(Winnervill),28.78,6,2018,26500,0,2026,5,4
중구,신당동,약수하이츠,57.63,9,1999,15000,170,2026,5,28
중구,장충동2가,파크원빌,13.12,6,2011,1000,65,2026,5,18
중구,충무로4가,남산센트럴자이,135.533,6,2009,10000,520,2026,5,30
중구,신당동,남산타운,84.88,16,2002,45000,100,2026,5,26
중구,신당동,남산타운,59.94,7,2002,5000,220,2026,5,16
중구,정동,삼정아트테라스정동,18.0824,2,2020,5000,90,2026,5,11
중구,신당동,청구e편한세상,59.89,3,2011,62730,0,2026,5,23
중구,신당동,약수역더시티,18.86,8,2021,3000,105,2026,5,20
중구,만리동2가,서울역센트럴자이,72.9932,24,2017,93000,0,2026,5,13
중구,신당동,남산타운,59.94,18,2002,60000,0,2026,5,21
중구,신당동,신당푸르지오,84.39,12,2005,20000,200,2026,5,28
중구,만리동2가,서울역센트럴자이,84.972,11,2017,10000,350,2026,5,23
중구,신당동,현대,66.6,15,1993,40000,0,2026,5,30
중구,신당동,현대,122.275,3,1993,64000,0,2026,5,30
중구,황학동,롯데캐슬,84.9,33,2008,5000,232,2026,5,22
중구,순화동,바비엥3,65.71,13,2006,3000,230,2026,5,25
중구,신당동,청구e편한세상,59.89,3,2011,62730,0,2026,5,23
중구,신당동,남산타운,114.88,7,2002,90000,0,2026,5,11
중구,장충동2가,파크원빌,13.51,5,2011,1000,65,2026,5,29
중구,흥인동,위더스하임,16.18,12,2018,18600,0,2026,5,5
중구,회현동1가,SK리더스뷰남산,205.62,12,2010,0,1225,2026,5,26
중구,남대문로5가,남산트라팰리스,142.23,16,2010,10000,800,2026,5,13
중구,신당동,청구e편한세상,59.88,7,2011,35000,0,2026,5,26
중구,중림동,더플레이스충정로,22.67,2,2012,1000,78,2026,5,23
중구,만리동2가,서울역센트럴자이,84.9918,12,2017,1000,85,2026,5,1
중구,만리동2가,서울역센트럴자이,84.9918,12,2017,1000,85,2026,5,1
중구,신당동,신당푸르지오,84.76,5,2005,15000,240,2026,5,16
중구,인현동2가,세운푸르지오헤리시티,29.4564,15,2023,2000,145,2026,5,30
중구,입정동,힐스테이트세운센트럴2단지,49.7623,23,2023,5000,350,2026,5,15
중구,인현동2가,세운푸르지오헤리시티,28.4064,26,2023,2000,170,2026,5,11
중구,신당동,남산타운,59.94,18,2002,55650,0,2026,5,11
중구,신당동,래미안하이베르,117,7,2011,60001,116,2026,5,28
중구,신당동,남산타운,114.88,1,2002,85000,0,2026,5,23
중구,신당동,삼성,84.96,4,1999,35000,140,2026,5,29
중구,신당동,래미안하이베르,117,5,2011,40000,170,2026,5,28
중구,인현동2가,세운푸르지오헤리시티,29.4564,21,2023,2000,160,2026,5,22
중구,신당동,남산타운,59.94,11,2002,30000,140,2026,5,23
중구,황학동,한양I-Class,16.37,15,2013,1000,72,2026,5,25
중구,신당동,약수하이츠,84.88,19,1999,75000,0,2026,5,30
중구,충무로4가,남산센트럴자이,137.166,21,2009,10000,474,2026,5,15
중구,장충동1가,상지리츠빌장충동카일룸,244.75,3,2008,450000,0,2026,5,27
중구,만리동2가,서울역센트럴자이,39.9541,8,2017,5536,7,2026,5,15
중구,신당동,남산타운,59.94,6,2002,45000,0,2026,5,25
중구,만리동2가,서울역센트럴자이,84.9918,8,2017,71400,0,2026,5,29
중구,인현동2가,인현상가/신성아파트,49.88,8,1968,17850,0,2026,5,7
중구,순화동,덕수궁롯데캐슬,42.3686,10,2016,25000,100,2026,5,11
중구,신당동,약수하이츠,57.63,5,1999,55000,0,2026,5,30
중구,황학동,롯데캐슬,84.97,21,2008,3000,210,2026,5,30
중구,입정동,힐스테이트세운센트럴2단지,49.2134,15,2023,62000,0,2026,5,12
중구,신당동,약수하이츠,84.88,10,1999,10000,250,2026,5,5
중구,회현동1가,삼풍,63.87,6,1975,300,130,2026,5,25
중구,인현동2가,세운푸르지오헤리시티,24.5533,14,2023,2000,150,2026,5,24
중구,신당동,현대,79.11,14,1993,56500,0,2026,5,29
중구,황학동,청계리버팰리스A,26.14,13,2019,15000,48,2026,5,11
중구,순화동,덕수궁롯데캐슬,56.2897,7,2016,67000,0,2026,5,14
중구,신당동,삼성,84.96,14,1999,73000,0,2026,5,29
중구,신당동,약수하이츠,65.37,8,1999,30000,100,2026,5,30
중구,만리동2가,서울역한라비발디센트럴,84.9774,4,2018,80000,0,2026,5,31
중구,순화동,순화동더샵,84.9,8,2007,5000,380,2026,5,30
중구,입정동,힐스테이트세운센트럴1단지,46.6997,9,2023,5000,250,2026,5,9
중구,신당동,래미안하이베르,59.95,5,2011,66150,0,2026,5,19
중구,인현동2가,세운푸르지오헤리시티,29.4564,20,2023,34000,0,2026,5,29
중구,정동,삼정아트테라스정동,23.4274,5,2020,36000,0,2026,5,10
중구,신당동,남산타운,84.88,5,2002,1000,100,2026,5,29
중구,중림동,리하우스(LEEHAUS),43.056,8,2011,10000,77,2026,5,14
중구,신당동,남산타운,59.94,8,2002,43000,0,2026,5,28
중구,정동,삼정아트테라스정동,24.2849,8,2020,2000,184,2026,5,1
중구,황학동,롯데캐슬,59.94,19,2008,5000,220,2026,5,8
중구,신당동,남산타운,84.88,18,2002,5000,230,2026,5,26
중구,신당동,한스아파트,16.64,7,2011,15000,0,2026,5,4
중구,회현동2가,쌍용남산플래티넘,166.24,23,2010,165000,0,2026,5,28
중구,만리동2가,서울역센트럴자이,39.9541,4,2017,5536,7,2026,5,18
중구,흥인동,동대문와이즈캐슬,15.55,13,2014,1000,74,2026,5,12
중구,황학동,신당블루카운티,59.56,2,2016,44000,50,2026,5,23
중구,황학동,롯데캐슬,114.9,27,2008,81500,0,2026,5,28
중구,황학동,롯데캐슬,59.94,20,2008,50000,40,2026,5,16
중구,황학동,청계리버팰리스A,34.26,11,2019,5000,110,2026,5,28
중구,신당동,삼성,84.96,17,1999,71000,0,2026,5,21
중구,신당동,약수하이츠,114.92,6,1999,10000,170,2026,5,23
중구,입정동,힐스테이트세운센트럴2단지,49.9902,21,2023,75000,0,2026,5,7
중구,황학동,그랜드힐오피스텔,24.48,10,2017,2000,70,2026,5,21
중구,신당동,남산타운,59.94,12,2002,45000,70,2026,5,1
중구,신당동,약수하이츠,65.37,1,1999,65000,0,2026,5,25
중구,신당동,약수하이츠,57.63,10,1999,43050,0,2026,5,23
중구,신당동,약수하이츠,84.88,2,1999,30000,130,2026,5,26
중구,묵정동,힐스테이트남산,49.22,6,2024,62000,0,2026,5,23
중구,황학동,한양I-Class,24.67,13,2013,3700,83,2026,5,27
중구,황학동,그랜드힐오피스텔,21.72,11,2017,13500,20,2026,5,15
중구,신당동,그린빌,69.2,3,2003,26000,80,2026,5,27
중구,흥인동,동대문와이즈캐슬,16.55,12,2014,2000,70,2026,5,11
중구,신당동,약수하이츠,84.88,14,1999,7000,265,2026,5,25
중구,충무로5가,이지마루충무로,28.43,14,2020,18000,60,2026,5,16
중구,신당동,신당역솔하임,16.37,17,2016,13900,50,2026,5,23
중구,순화동,덕수궁롯데캐슬,82.3212,15,2016,101850,0,2026,5,26
중구,신당동,남산타운,84.88,4,2002,75000,0,2026,5,23
중구,만리동1가,LIG서울역리가,84.9866,8,2012,65800,0,2026,5,23
중구,인현동2가,세운푸르지오헤리시티,29.4564,10,2023,500,150,2026,5,22
중구,신당동,약수하이츠,84.88,16,1999,80000,0,2026,5,8
중구,인현동2가,세운푸르지오헤리시티,28.4064,15,2023,20000,55,2026,5,23
중구,순화동,덕수궁롯데캐슬,56.2897,5,2016,45000,81,2026,5,19
중구,만리동2가,서울역센트럴자이,72.9733,22,2017,95000,0,2026,5,25
중구,신당동,남산타운,84.88,11,2002,74500,0,2026,5,23
중구,묵정동,힐스테이트남산,38.95,9,2024,52500,0,2026,5,16
중구,신당동,남산타운,114.88,6,2002,76000,0,2026,5,9
중구,인현동2가,세운푸르지오헤리시티,24.5533,16,2023,3000,160,2026,5,23
중구,신당동,동산,41.37,-1,2001,2000,60,2026,5,6
중구,신당동,남산타운,114.88,18,2002,85000,0,2026,5,22
중구,입정동,힐스테이트세운센트럴2단지,49.9619,19,2023,5000,300,2026,5,15
중구,신당동,남산타운,84.88,9,2002,60760,0,2026,5,21
중구,만리동2가,서울역한라비발디센트럴,84.9774,11,2018,10000,340,2026,5,22
중구,중림동,리하우스(LEEHAUS),43.056,4,2011,10000,77,2026,5,7
중구,충무로5가,충무로엘크루메크로시티2차,22.75,20,2016,10000,45,2026,5,22
중구,만리동2가,서울역센트럴자이,59.9808,16,2017,10000,320,2026,5,14
중구,황학동,청계리버팰리스A,26.14,13,2019,15000,48,2026,5,11
중구,신당동,신당동파라다이스,59.9,5,2000,49000,0,2026,5,15
중구,만리동2가,서울역한라비발디센트럴,84.9774,2,2018,90000,0,2026,5,7
중구,오장동,오렌지카운티을지로,12.43,13,2020,1000,69,2026,5,16
중구,인현동2가,세운푸르지오헤리시티,28.4064,11,2023,30000,16,2026,5,9
중구,신당동,현대,121.14,10,1993,43000,38,2026,5,21
중구,만리동1가,LIG서울역리가,84.9566,7,2012,87000,0,2026,5,21
중구,만리동2가,서울역센트럴자이,84.9918,18,2017,5000,315,2026,5,12
중구,충무로4가,남산센트럴자이,89.307,6,2009,1500,420,2026,5,1
중구,신당동,청구e편한세상,118.47,4,2011,115500,0,2026,5,20
중구,광희동1가,광희동1가166외7필지청년주택신축,14.17,13,2023,9450,33,2026,5,21
중구,신당동,신당푸르지오,145.1,1,2005,95000,0,2026,5,20
중구,만리동2가,서울역센트럴자이,84.9918,18,2017,1000,85,2026,5,20
중구,신당동,남산타운,114.88,2,2002,78000,0,2026,5,14
중구,신당동,다다아파트,59.95,1,2000,18000,15,2026,5,19
중구,신당동,신당푸르지오,145.1,1,2005,95000,0,2026,5,20
중구,신당동,약수역더시티,18.86,8,2021,2000,105,2026,5,18
중구,신당동,약수하이츠,84.88,6,1999,68250,0,2026,5,2
중구,황학동,롯데캐슬,33.62,21,2008,6063,10,2026,5,18
중구,황학동,롯데캐슬,33.62,33,2008,2480,26,2026,5,18
중구,순화동,바비엥3,46.61,19,2006,2000,250,2026,5,4
중구,만리동2가,서울역센트럴자이,59.943,3,2017,85000,0,2026,5,17
중구,신당동,약수하이츠,57.63,19,1999,60000,0,2026,5,4
중구,신당동,현대,79.11,6,1993,57000,0,2026,5,16
중구,흥인동,위더스하임,23.82,7,2018,23000,20,2026,5,18
중구,충무로5가,충무로엘크루메크로시티2차,22.75,14,2016,19000,0,2026,5,16
중구,황학동,롯데캐슬,33.62,28,2008,2382,27,2026,5,18
중구,만리동2가,서울역센트럴자이,39.9541,4,2017,3785,16,2026,5,18
중구,신당동,남산타운,84.88,1,2002,75000,0,2026,5,11
중구,신당동,남산타운,59.94,13,2002,50000,0,2026,5,16
중구,황학동,한양I-Class,16.37,17,2013,11500,12,2026,5,16
중구,신당동,삼성,84.96,2,1999,65000,0,2026,5,16
중구,신당동,약수하이츠,57.63,10,1999,30000,80,2026,5,7
중구,황학동,롯데캐슬,33.62,15,2008,4093,13,2026,5,18
중구,신당동,청구e편한세상,84.95,4,2011,80000,80,2026,5,15
중구,입정동,힐스테이트세운센트럴2단지,49.9902,12,2023,63000,20,2026,5,16
중구,신당동,남산타운,59.94,11,2002,57750,0,2026,5,16
중구,만리동1가,LIG서울역리가,84.9866,1,2012,78000,0,2026,5,16
중구,흥인동,우일타운,56.43,17,1994,42000,0,2026,5,15
중구,황학동,한양I-Class,16.37,15,2013,1000,70,2026,5,15
중구,황학동,그랜드힐오피스텔,21.72,11,2017,13500,20,2026,5,15
중구,인현동2가,세운푸르지오헤리시티,28.4064,19,2023,5500,100,2026,5,15
중구,인현동2가,세운푸르지오헤리시티,29.4564,16,2023,3000,150,2026,5,5
중구,황학동,한양I-Class,16.37,14,2013,11300,15,2026,5,15
중구,신당동,신당동파라다이스,59.9,5,2000,49000,0,2026,5,15
중구,입정동,힐스테이트세운센트럴1단지,49.9668,15,2023,66600,0,2026,5,11
중구,황학동,위너빌(Winnervill),28.78,8,2018,26500,0,2026,5,11
중구,황학동,롯데캐슬,84.97,13,2008,74000,0,2026,5,14
중구,만리동2가,서울역센트럴자이,72.8899,3,2017,50100,60,2026,5,14
중구,중림동,삼성사이버빌리지,84.95,3,2001,10000,280,2026,5,13
중구,신당동,신당파인힐하나유보라,30.2477,9,2019,4112,76,2026,5,6
중구,만리동2가,서울역센트럴자이,39.9541,6,2017,3785,16,2026,5,14
중구,황학동,롯데캐슬,84.89,30,2008,72000,0,2026,5,14
중구,신당동,남산타운,114.88,2,2002,78750,0,2026,5,14
중구,신당동,청구e편한세상,84.95,3,2011,73500,60,2026,5,6
중구,신당동,약수하이츠,84.88,7,1999,75000,0,2026,5,14
중구,묵정동,힐스테이트남산,44.55,1,2024,5000,250,2026,5,8
중구,신당동,약수하이츠,114.92,16,1999,5000,250,2026,5,13
중구,황학동,DUO302,15.97,9,2014,1000,80,2026,5,13
중구,입정동,힐스테이트세운센트럴2단지,49.2134,14,2023,35000,150,2026,5,9
중구,정동,삼정아트테라스정동,14.2664,6,2020,23000,0,2026,5,12
중구,신당동,약수하이츠,84.88,3,1999,67000,15,2026,5,13
중구,만리동1가,LIG서울역리가,84.9788,10,2012,10000,310,2026,5,9
중구,묵정동,힐스테이트남산,49.22,1,2024,46450,45,2026,5,1
중구,황학동,롯데캐슬,84.92,16,2008,50000,100,2026,5,11
